Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,16,6,112161,63,Successful,51.8,95.4,56.2,97.4,OpenPlay
Pass,16,7,326646,63,Successful,56.2,97.4,45.7,95.1,OpenPlay
Pass,16,11,112161,63,Successful,45.6,91.7,29.8,74.8,OpenPlay
Pass,16,14,135914,63,Successful,27.5,74.2,34.3,90.6,OpenPlay
Pass,16,16,112161,63,Successful,35.0,90.8,40.5,70.5,OpenPlay
Pass,16,18,238940,63,Successful,42.1,68.4,67.9,5.5,OpenPlay
BallTouch,16,21,83078,63,Unsuccessful,74.6,6.5,,,OpenPlay
Pass,16,41,100995,87,Successful,25.2,100.0,33.3,75.2,ThrowIn
Pass,16,42,13764,87,Unsuccessful,32.2,76.1,57.3,83.3,OpenPlay
Pass,16,43,77564,63,Successful,40.6,15.9,13.6,25.2,OpenPlay
BallRecovery,16,47,76662,63,Successful,12.0,26.1,,,OpenPlay
Pass,16,51,76662,63,Successful,11.1,33.1,15.8,25.8,OpenPlay
Pass,16,54,77564,63,Successful,18.4,27.4,22.5,77.9,OpenPlay
Pass,16,58,135914,63,Successful,23.1,77.5,28.6,58.2,OpenPlay
Pass,17,0,112161,63,Successful,28.3,56.9,22.2,35.8,OpenPlay
Pass,17,4,77564,63,Unsuccessful,23.9,36.4,58,93.5,OpenPlay
Clearance,17,7,88300,87,Successful,36.3,5.8,39.7,0,OpenPlay
Pass,17,12,326646,63,Successful,55.2,100.0,47.3,93.2,ThrowIn
Pass,17,14,112161,63,Unsuccessful,47.1,93.5,48.5,93.8,OpenPlay
BlockedPass,17,14,44868,87,Successful,52.6,4.9,,,OpenPlay
Pass,17,18,326646,63,Successful,48.4,100.0,28.9,91.4,ThrowIn
Pass,17,22,135914,63,Successful,28.3,86.3,24.5,62.9,OpenPlay
Pass,17,26,77564,63,Successful,26.9,57.2,29.8,77.8,OpenPlay
