Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist,Assist_2nd
Pass,20,54,89401,13,Unsuccessful,63.1,59.7,79.9,80.5,OpenPlay,False,False
Interception,20,56,10454,31,Successful,23.6,20.6,,,OpenPlay,False,False
BallRecovery,20,57,136824,31,Successful,27.4,23.6,,,OpenPlay,False,False
Pass,20,58,136824,31,Successful,27.4,23.6,29.7,36.9,OpenPlay,False,False
OffsideGiven,21,,317804,31,Unsuccessful,60.0,83.1,,,OpenPlay,False,False
OffsidePass,21,1,27213,31,Successful,30.5,47.2,60,83.1,OpenPlay,False,False
OffsideProvoked,21,1,27586,13,Successful,41.0,62.7,,,OpenPlay,False,False
Pass,21,12,80921,13,Successful,26.2,19.4,13.1,45.8,OpenPlay,False,False
Pass,21,14,92173,13,Successful,15.0,47.8,23,64.2,OpenPlay,False,False
Pass,21,19,27586,13,Successful,25.1,61.1,31.9,45.7,OpenPlay,False,False
Pass,21,24,144890,13,Successful,39.8,45.4,31,54.9,OpenPlay,False,False
Pass,21,27,27586,13,Successful,33.5,56.3,45.1,71.7,OpenPlay,False,False
Pass,21,31,89401,13,Successful,43.8,70.9,27.8,56,OpenPlay,False,False
Pass,21,33,27586,13,Successful,27.8,56.0,43,46.6,OpenPlay,False,False
Pass,21,35,144890,13,Successful,43.2,46.1,52.5,33.4,OpenPlay,False,False
Foul,21,38,69346,31,Unsuccessful,49.0,68.6,,,OpenPlay,False,False
Foul,21,38,13756,13,Successful,51.0,31.4,,,OpenPlay,False,False
Pass,21,46,144890,13,Successful,50.7,33.1,38.4,48.8,OpenPlay,False,False
Pass,21,49,27586,13,Successful,43.4,50.6,51.2,72.1,OpenPlay,False,False
Pass,21,53,89401,13,Successful,47.0,69.4,40.8,30.7,OpenPlay,False,False
Pass,21,55,80921,13,Successful,40.4,28.5,69.8,18.3,OpenPlay,False,False
Pass,21,58,13756,13,Successful,71.2,12.9,71,7.6,OpenPlay,False,False
Pass,22,0,239872,13,Successful,70.3,7.7,56.8,12.5,OpenPlay,False,False
Pass,22,3,125211,13,Successful,54.7,17.6,41.3,20.9,OpenPlay,False,False
Pass,22,5,80921,13,Successful,40.9,21.0,37.6,45.4,OpenPlay,False,False
Pass,22,8,27586,13,Successful,44.8,56.3,61,87.2,OpenPlay,False,False
Pass,22,13,89401,13,Successful,68.0,85.0,69.4,73.6,OpenPlay,False,False
Pass,22,15,345845,13,Successful,69.6,73.3,68.9,86.2,OpenPlay,False,False
Pass,22,16,89401,13,Successful,69.0,86.2,75.9,97.4,OpenPlay,False,False
Pass,22,18,367185,13,Successful,73.6,96.8,65.4,93.9,OpenPlay,False,False
Pass,22,20,89401,13,Successful,64.9,93.8,71.7,76.9,OpenPlay,False,False
TakeOn,22,24,345845,13,Unsuccessful,73.4,85.8,,,OpenPlay,False,False
Tackle,22,24,10454,31,Unsuccessful,26.6,14.2,,,OpenPlay,False,False
Pass,22,26,367185,13,Successful,72.9,94.7,63.8,77.5,OpenPlay,False,False
Pass,22,28,89401,13,Successful,64.0,75.4,58.4,60.5,OpenPlay,False,False
Pass,22,31,144890,13,Successful,56.3,55.2,54.7,31.5,OpenPlay,False,False
Pass,22,34,80921,13,Successful,55.2,28.9,77.5,4.6,OpenPlay,False,False
Pass,22,39,13756,13,Successful,72.9,32.2,86.2,74.1,OpenPlay,False,False
TakeOn,22,43,44120,13,Unsuccessful,86.2,74.1,,,OpenPlay,False,False
