Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist,Assist_2nd
Pass,20,35,367185,13,Successful,85.5,74.2,76.9,63.4,OpenPlay,False,False
Pass,20,36,144890,13,Successful,76.9,63.4,82,71.4,ShotAssist,False,False
MissedShots,20,38,367185,13,Successful,80.9,70.9,,,OpenPlay,False,False
Pass,21,10,46092,23,Successful,5.1,38.9,52.3,95.3,OpenPlay,False,False
Aerial,21,13,144890,13,Unsuccessful,42.2,6.5,,,OpenPlay,False,False
Aerial,21,13,201755,23,Successful,57.8,93.5,,,OpenPlay,False,False
BallTouch,21,14,201755,23,Unsuccessful,53.3,95.3,,,OpenPlay,False,False
Pass,21,20,125211,13,Successful,43.1,0.0,32.1,6.7,ThrowIn,False,False
Pass,21,23,80921,13,Successful,32.3,15.9,30.4,61.4,OpenPlay,False,False
Pass,21,27,27586,13,Successful,37.1,55.2,43.2,32.5,OpenPlay,False,False
Pass,21,30,80921,13,Successful,44.9,29.8,61.3,1.9,OpenPlay,False,False
Pass,21,35,125211,13,Successful,68.6,4.0,53,17.3,OpenPlay,False,False
Pass,21,37,80921,13,Successful,54.5,27.3,50.8,59.1,OpenPlay,False,False
Pass,21,39,27586,13,Successful,51.3,60.5,54.7,82.7,OpenPlay,False,False
Pass,21,41,89401,13,Successful,54.7,82.7,45.9,64.3,OpenPlay,False,False
Pass,21,44,27586,13,Successful,47.4,57.2,53.2,31.3,OpenPlay,False,False
Pass,21,47,80921,13,Unsuccessful,57.8,30.9,100,95.4,OpenPlay,False,False
Pass,22,18,46092,23,Unsuccessful,4.5,50.4,55.6,68.7,OpenPlay,False,False
BallTouch,22,22,144890,13,Successful,36.4,31.6,,,OpenPlay,False,False
BallRecovery,22,23,13756,13,Successful,41.7,29.4,,,OpenPlay,False,False
Pass,22,24,13756,13,Successful,41.7,29.4,39,31.3,OpenPlay,False,False
Pass,22,25,144890,13,Successful,39.0,31.3,49.7,33.1,OpenPlay,False,False
Pass,22,26,345845,13,Successful,49.7,33.1,44.2,28,OpenPlay,False,False
Pass,22,27,13756,13,Successful,44.2,28.0,49,31.9,OpenPlay,False,False
Pass,22,28,345845,13,Successful,46.9,30.3,40.9,7.3,OpenPlay,False,False
Pass,22,32,125211,13,Unsuccessful,40.6,15.2,47.2,100,OpenPlay,False,False
Pass,22,38,114323,23,Successful,53.1,0.0,45,9.5,ThrowIn,False,False
Pass,22,40,44847,23,Successful,45.4,6.9,52.3,1.9,OpenPlay,False,False
Pass,22,43,114323,23,Successful,51.5,1.7,46.1,7.4,OpenPlay,False,False
Pass,22,45,44847,23,Successful,45.5,6.8,46.4,3.2,OpenPlay,False,False
Pass,22,46,114323,23,Successful,46.7,3.1,46.3,11.6,OpenPlay,False,False
Foul,22,50,44847,23,Successful,52.4,18.0,,,OpenPlay,False,False
Foul,22,50,345845,13,Unsuccessful,47.6,82.0,,,OpenPlay,False,False
Pass,23,2,342811,23,Unsuccessful,49.1,10.2,51.4,38.8,OpenPlay,False,False
Interception,23,3,345845,13,Successful,47.0,57.6,,,OpenPlay,False,False
BallRecovery,23,5,144890,13,Successful,44.7,43.7,,,OpenPlay,False,False
Pass,23,6,144890,13,Successful,47.5,37.6,51.3,23.6,OpenPlay,False,False
TakeOn,23,8,125211,13,Unsuccessful,53.6,26.2,,,OpenPlay,False,False
Tackle,23,8,137521,23,Successful,46.4,73.8,,,OpenPlay,False,False
BallRecovery,23,10,135891,23,Successful,52.8,76.4,,,OpenPlay,False,False
Pass,23,14,135891,23,Successful,76.0,63.1,89.6,76.6,OpenPlay,False,False
Pass,23,16,137521,23,Unsuccessful,89.7,76.6,97,54.6,OpenPlay,False,False
KeeperPickup,23,17,92173,13,Successful,1.7,45.1,,,OpenPlay,False,False
Pass,23,19,92173,13,Successful,6.9,41.6,18.7,30.7,OpenPlay,False,False
Pass,23,21,144890,13,Successful,29.9,24.0,43,1.1,OpenPlay,False,False
Pass,23,26,239872,13,Unsuccessful,57.2,5.5,88.1,23.9,OpenPlay,False,False
KeeperPickup,23,30,46092,23,Successful,12.0,76.1,,,OpenPlay,False,False
Pass,23,36,46092,23,Successful,15.8,53.3,24.9,51.5,OpenPlay,False,False
Pass,23,39,342811,23,Successful,30.4,53.9,39.7,61.5,OpenPlay,False,False
Dispossessed,23,42,137521,23,Successful,40.6,57.4,,,OpenPlay,False,False
Tackle,23,42,239872,13,Successful,59.4,42.6,,,OpenPlay,False,False
BallRecovery,23,43,144890,13,Successful,51.4,40.6,,,OpenPlay,False,False
Pass,23,44,144890,13,Successful,51.4,40.6,55,56.1,OpenPlay,False,False
Pass,23,45,89401,13,Successful,55.1,54.8,66.2,37.9,OpenPlay,False,False
Pass,23,49,13756,13,Unsuccessful,79.1,32.7,80.2,34.2,OpenPlay,False,False
BlockedPass,23,49,342811,23,Successful,20.5,61.1,,,OpenPlay,False,False
TakeOn,23,52,144890,13,Unsuccessful,74.0,21.4,,,OpenPlay,False,False
Tackle,23,52,342811,23,Successful,26.0,78.6,,,OpenPlay,False,False
Pass,23,57,144890,13,Successful,75.0,0.0,63,4.6,ThrowIn,False,False
Pass,24,2,125211,13,Successful,56.9,8.0,46.5,31.3,OpenPlay,False,False
Pass,24,4,80921,13,Successful,46.7,34.2,54.3,68.4,OpenPlay,False,False
Pass,24,7,27586,13,Successful,53.7,66.9,50.7,41,OpenPlay,False,False
Pass,24,10,80921,13,Successful,51.2,38.0,69.4,2.2,OpenPlay,False,False
Pass,24,14,239872,13,Successful,69.7,5.2,62.9,32.1,OpenPlay,False,False
Pass,24,16,144890,13,Successful,63.6,34.2,65.9,62.7,OpenPlay,False,False
Pass,24,19,89401,13,Successful,69.1,65.2,81.6,91.7,OpenPlay,False,False
Pass,24,22,367185,13,Unsuccessful,83.6,90.5,85.8,85,OpenPlay,False,False
BallTouch,24,23,114323,23,Successful,13.4,11.9,,,OpenPlay,False,False
BallRecovery,24,26,303924,23,Successful,26.0,26.8,,,OpenPlay,False,False
Challenge,24,29,89401,13,Unsuccessful,65.2,67.1,,,OpenPlay,False,False
TakeOn,24,29,303924,23,Successful,34.8,32.9,,,OpenPlay,False,False
BallTouch,24,36,303924,23,Unsuccessful,75.8,45.2,,,OpenPlay,False,False
BallRecovery,24,40,125211,13,Successful,5.9,19.7,,,OpenPlay,False,False
Pass,24,41,125211,13,Unsuccessful,9.2,8.2,26.3,14.6,OpenPlay,False,False
BallRecovery,24,43,342811,23,Successful,73.7,90.2,,,OpenPlay,False,False
Pass,24,44,342811,23,Successful,76.3,90.5,84.9,95.4,OpenPlay,False,False
Challenge,24,47,144890,13,Unsuccessful,11.7,23.7,,,OpenPlay,False,False
TakeOn,24,47,135891,23,Successful,88.3,76.3,,,OpenPlay,False,False
BallTouch,24,48,135891,23,Unsuccessful,85.8,73.5,,,OpenPlay,False,False
BallRecovery,24,49,125211,13,Successful,8.6,22.5,,,OpenPlay,False,False
Pass,24,49,125211,13,Successful,8.6,22.5,32.4,31.6,OpenPlay,False,False
Pass,24,50,345845,13,Unsuccessful,32.4,31.6,23.3,34.9,OpenPlay,False,False
BallRecovery,24,52,342811,23,Successful,75.3,70.9,,,OpenPlay,False,False
Dispossessed,24,53,342811,23,Successful,78.4,66.1,,,OpenPlay,False,False
Tackle,24,53,345845,13,Successful,21.6,33.9,,,OpenPlay,False,False
BallTouch,24,54,345845,13,Successful,15.8,43.5,,,OpenPlay,False,False
BallRecovery,24,55,345845,13,Successful,15.3,39.2,,,OpenPlay,False,False
Pass,24,56,27586,13,Successful,13.3,46.3,26.2,41.6,OpenPlay,False,False
Pass,24,57,89401,13,Successful,28.7,47.2,35.3,66.6,OpenPlay,False,False
Pass,25,5,13756,13,Successful,75.4,82.0,86.2,86.3,OpenPlay,False,False
Pass,25,9,44120,13,Successful,86.4,73.8,82.8,32.8,OpenPlay,False,False
Pass,25,11,239872,13,Unsuccessful,82.0,33.9,81.2,34.6,OpenPlay,False,False
BlockedPass,25,11,342811,23,Successful,20.5,60.8,,,OpenPlay,False,False
Pass,25,17,144890,13,Successful,68.9,47.2,75.6,72.6,ShotAssist,False,False
MissedShots,25,19,367185,13,Successful,76.5,73.0,,,OpenPlay,False,False
Pass,25,53,46092,23,Successful,5.3,38.3,51.6,71.1,OpenPlay,False,False
Aerial,25,54,144890,13,Unsuccessful,43.9,29.3,,,OpenPlay,False,False
Aerial,25,54,201755,23,Successful,56.1,70.7,,,OpenPlay,False,False
Pass,25,55,201755,23,Unsuccessful,53.0,70.9,54.8,70.1,OpenPlay,False,False
BallTouch,25,56,144890,13,Successful,38.8,29.1,,,OpenPlay,False,False
Pass,25,58,135891,23,Successful,58.8,68.6,63.1,65.8,OpenPlay,False,False
TakeOn,25,59,303924,23,Unsuccessful,63.1,65.2,,,OpenPlay,False,False
Tackle,25,59,89401,13,Successful,36.9,34.8,,,OpenPlay,False,False
BallRecovery,26,0,89401,13,Successful,34.3,34.2,,,OpenPlay,False,False
Pass,26,1,89401,13,Successful,33.8,34.3,11.1,44.9,OpenPlay,False,False
Pass,26,6,92173,13,Successful,14.3,46.1,25.4,75.4,OpenPlay,False,False
Pass,26,11,367185,13,Successful,31.5,75.0,26.8,57.6,OpenPlay,False,False
Pass,26,14,27586,13,Unsuccessful,34.0,51.5,100,67.5,OpenPlay,False,False
Pass,26,44,46092,23,Successful,5.5,38.9,62.5,21.5,OpenPlay,False,False
Aerial,26,47,89401,13,Unsuccessful,37.1,75.2,,,OpenPlay,False,False
Aerial,26,47,201755,23,Successful,62.9,24.8,,,OpenPlay,False,False
Pass,26,48,201755,23,Unsuccessful,62.3,21.5,85,23,OpenPlay,False,False
BallRecovery,26,50,27586,13,Successful,9.3,76.9,,,OpenPlay,False,False
Pass,26,50,27586,13,Successful,9.3,76.9,6.1,47.3,OpenPlay,False,False
Pass,26,54,92173,13,Successful,6.6,44.2,15.8,25.6,OpenPlay,False,False
Pass,26,58,80921,13,Unsuccessful,24.6,26.8,42,35.2,OpenPlay,False,False
BallRecovery,26,59,201755,23,Successful,54.6,67.0,,,OpenPlay,False,False
BallTouch,27,3,201755,23,Unsuccessful,66.4,64.0,,,OpenPlay,False,False
BallRecovery,27,5,239872,13,Successful,30.6,38.3,,,OpenPlay,False,False
Pass,27,9,239872,13,Successful,42.6,33.6,54.6,43.7,OpenPlay,False,False
Pass,27,15,345845,13,Successful,63.7,15.3,59.8,23,OpenPlay,False,False
Pass,27,17,239872,13,Successful,61.0,19.7,68.5,2.6,OpenPlay,False,False
Pass,27,22,345845,13,Unsuccessful,72.8,20.4,70.2,26.2,OpenPlay,False,False
Interception,27,25,342811,23,Successful,35.6,75.6,,,OpenPlay,False,False
BallRecovery,27,26,137521,23,Successful,30.8,77.6,,,OpenPlay,False,False
Pass,27,27,137521,23,Successful,30.8,77.6,36.2,81.4,OpenPlay,False,False
Pass,27,29,135891,23,Successful,38.5,74.8,38.7,66.1,OpenPlay,False,False
Pass,27,30,303924,23,Successful,38.7,66.0,35.1,71.7,OpenPlay,False,False
Pass,27,32,342811,23,Successful,35.3,76.0,40.1,96.3,OpenPlay,False,False
Pass,27,36,24711,23,Successful,47.0,97.2,45.1,93,OpenPlay,False,False
Pass,27,37,137521,23,Successful,44.9,93.0,46.5,97.7,OpenPlay,False,False
Pass,27,41,24711,23,Successful,46.3,97.5,52.7,98,OpenPlay,False,False
Challenge,27,44,125211,13,Unsuccessful,46.0,3.4,,,OpenPlay,False,False
TakeOn,27,44,201755,23,Successful,54.0,96.6,,,OpenPlay,False,False
Pass,27,45,201755,23,Successful,52.6,91.8,48.1,66.4,OpenPlay,False,False
Pass,27,47,342811,23,Successful,52.8,59.7,60.3,3.8,OpenPlay,False,False
Pass,27,53,114323,23,Successful,68.4,17.9,85,3.5,OpenPlay,False,False
Pass,27,55,44847,23,Unsuccessful,85.0,3.5,97.2,49.7,OpenPlay,False,False
KeeperPickup,27,58,92173,13,Successful,2.7,49.6,,,OpenPlay,False,False
Pass,27,59,92173,13,Successful,11.0,41.3,25.2,37.1,OpenPlay,False,False
Pass,28,7,144890,13,Successful,41.6,35.5,52.7,21.6,OpenPlay,False,False
Pass,28,15,13756,13,Successful,60.8,41.6,71.5,82.6,OpenPlay,False,False
Pass,28,19,44120,13,Successful,78.9,80.2,99,79.3,OpenPlay,False,False
Pass,28,22,367185,13,Unsuccessful,99.0,79.3,92.6,38.4,OpenPlay,False,False
Clearance,28,24,24711,23,Successful,9.2,60.5,0,70.9,OpenPlay,False,False
CornerAwarded,28,26,24711,23,Unsuccessful,3.2,66.4,,,OpenPlay,False,False
CornerAwarded,28,26,367185,13,Successful,96.8,33.6,,,OpenPlay,False,False
Pass,28,57,239872,13,Successful,99.5,0.5,92.9,43.3,CornerTaken,False,False
Aerial,28,58,70099,23,Unsuccessful,8.2,52.3,,,OpenPlay,False,False
Aerial,28,58,80921,13,Successful,91.8,47.7,,,OpenPlay,False,False
MissedShots,28,59,80921,13,Successful,92.9,43.3,,,OpenPlay,False,False
BallTouch,29,0,27586,13,Unsuccessful,94.7,50.1,,,OpenPlay,False,False
Foul,29,1,201755,23,Successful,6.2,61.8,,,OpenPlay,False,False
Foul,29,1,89401,13,Unsuccessful,93.8,38.2,,,OpenPlay,False,False
Pass,29,38,46092,23,Successful,5.2,51.5,50.5,89,OpenPlay,False,False
Aerial,29,41,239872,13,Unsuccessful,49.2,8.9,,,OpenPlay,False,False
Aerial,29,41,24711,23,Successful,50.8,91.1,,,OpenPlay,False,False
Pass,29,42,24711,23,Successful,50.8,89.3,53.9,83.8,OpenPlay,False,False
Pass,29,43,201755,23,Successful,53.9,77.6,51.9,65.8,OpenPlay,False,False
Pass,29,45,342811,23,Unsuccessful,52.6,58.8,58.2,39.5,OpenPlay,False,False
Pass,29,46,44120,13,Successful,43.0,62.6,46.8,40.3,OpenPlay,False,False
BallRecovery,29,47,13756,13,Successful,46.8,40.3,,,OpenPlay,False,False
Pass,29,47,13756,13,Successful,46.8,40.3,44.8,56,OpenPlay,False,False
Pass,29,48,89401,13,Successful,45.7,57.8,65.5,80.5,OpenPlay,False,False
TakeOn,29,52,44120,13,Unsuccessful,76.7,79.4,,,OpenPlay,False,False
Tackle,29,52,44847,23,Successful,23.3,20.6,,,OpenPlay,False,False
BallRecovery,29,53,44847,23,Successful,25.9,16.8,,,OpenPlay,False,False
Pass,29,54,44847,23,Successful,27.0,16.5,32,6.5,OpenPlay,False,False
Pass,29,56,114323,23,Successful,32.6,8.9,29.6,20,OpenPlay,False,False
Pass,29,57,342811,23,Successful,29.3,18.6,42,9.4,OpenPlay,False,False
Dispossessed,29,59,303924,23,Successful,43.2,8.4,,,OpenPlay,False,False
Tackle,29,59,27586,13,Unsuccessful,56.8,91.6,,,OpenPlay,False,False
Foul,30,0,303924,23,Successful,41.2,8.1,,,OpenPlay,False,False
Foul,30,0,27586,13,Unsuccessful,58.8,91.9,,,OpenPlay,False,False
Pass,30,31,44847,23,Successful,44.7,9.1,27.9,26.1,OpenPlay,False,False
Pass,30,34,105171,23,Successful,28.9,30.6,28.5,75,OpenPlay,False,False
Pass,30,38,70099,23,Successful,29.2,75.6,39.7,96.3,OpenPlay,False,False
Pass,30,40,24711,23,Successful,42.0,97.4,52.8,96.2,OpenPlay,False,False
Pass,30,45,135891,23,Successful,52.5,89.4,86.8,99,OpenPlay,False,False
Pass,30,50,24711,23,Unsuccessful,93.0,97.1,88.5,53.2,OpenPlay,False,False
Interception,30,52,27586,13,Successful,11.4,45.7,,,OpenPlay,False,False
BallRecovery,30,53,239872,13,Successful,11.4,23.6,,,OpenPlay,False,False
Pass,30,54,239872,13,Successful,11.4,23.6,2.7,40.6,OpenPlay,False,False
Pass,30,56,92173,13,Successful,2.4,39.1,2.5,14.6,OpenPlay,False,False
Pass,30,58,80921,13,Successful,6.4,8.9,43.1,9.1,OpenPlay,False,False
BallTouch,31,0,345845,13,Unsuccessful,43.1,9.1,,,OpenPlay,False,False
BallRecovery,31,2,342811,23,Successful,57.4,91.1,,,OpenPlay,False,False
Pass,31,3,342811,23,Successful,56.6,88.3,45.4,64.8,OpenPlay,False,False
Pass,31,5,105171,23,Successful,45.4,64.8,39.9,42.4,OpenPlay,False,False
Pass,31,9,44847,23,Unsuccessful,39.9,34.2,51.1,16.1,OpenPlay,False,False
Interception,31,10,44120,13,Successful,49.1,83.8,,,OpenPlay,False,False
Pass,31,12,89401,13,Successful,42.2,68.2,51.3,64.7,OpenPlay,False,False
Challenge,31,15,342811,23,Unsuccessful,49.1,39.5,,,OpenPlay,False,False
TakeOn,31,15,13756,13,Successful,50.9,60.5,,,OpenPlay,False,False
BallRecovery,31,16,13756,13,Successful,52.5,50.7,,,OpenPlay,False,False
Pass,31,17,13756,13,Successful,57.7,51.8,76.4,82.3,ShotAssist,False,False
SavedShot,31,21,44120,13,Successful,90.3,73.4,,,OpenPlay,False,False
Save,31,21,46092,23,Successful,0.8,46.2,,,OpenPlay,False,False
KeeperPickup,31,22,46092,23,Successful,1.9,45.8,,,OpenPlay,False,False
Pass,31,45,46092,23,Unsuccessful,13.9,27.7,60.7,47.2,OpenPlay,False,False
Aerial,31,47,201755,23,Unsuccessful,62.8,48.8,,,OpenPlay,False,False
Aerial,31,47,80921,13,Successful,37.2,51.2,,,OpenPlay,False,False
Pass,31,48,80921,13,Successful,35.2,49.7,51.1,42.1,OpenPlay,False,False
BallRecovery,31,50,239872,13,Successful,51.1,42.1,,,OpenPlay,False,False
Challenge,31,52,137521,23,Unsuccessful,24.5,37.6,,,OpenPlay,False,False
TakeOn,31,52,239872,13,Successful,75.5,62.4,,,OpenPlay,False,False
BallTouch,31,54,239872,13,Unsuccessful,80.0,67.0,,,OpenPlay,False,False
BallRecovery,31,57,137521,23,Successful,15.6,32.8,,,OpenPlay,False,False
Pass,32,0,137521,23,Successful,21.2,35.1,22.7,80.8,OpenPlay,False,False
Pass,32,6,24711,23,Successful,32.8,78.8,36.1,71.7,OpenPlay,False,False
Pass,32,8,342811,23,Successful,41.4,76.4,43.7,93,OpenPlay,False,False
Pass,32,10,24711,23,Successful,45.4,96.2,52.6,98.1,OpenPlay,False,False
Pass,32,17,135891,23,Successful,75.2,94.4,85,96.8,OpenPlay,False,False
Pass,32,20,303924,23,Successful,86.8,97.2,81.2,94.4,OpenPlay,False,False
Pass,32,21,135891,23,Successful,81.2,94.4,78.4,98.9,OpenPlay,False,False
Pass,32,23,303924,23,Successful,76.9,98.0,61.8,97.2,OpenPlay,False,False
Pass,32,25,24711,23,Successful,61.8,96.8,66.8,97.4,OpenPlay,False,False
Pass,32,26,303924,23,Successful,66.8,97.4,61.9,96.8,OpenPlay,False,False
Pass,32,27,24711,23,Successful,61.8,96.8,63,98.7,OpenPlay,False,False
Pass,32,28,303924,23,Successful,62.9,98.1,61.1,95.1,OpenPlay,False,False
Pass,32,29,24711,23,Unsuccessful,61.3,96.2,66.6,97.5,OpenPlay,False,False
Interception,32,30,125211,13,Successful,32.6,4.6,,,OpenPlay,False,False
BallTouch,32,31,135891,23,Successful,69.6,97.4,,,OpenPlay,False,False
Pass,32,32,125211,13,Unsuccessful,30.9,4.0,32,4.2,OpenPlay,False,False
BallTouch,32,33,135891,23,Successful,65.7,98.4,,,OpenPlay,False,False
Pass,32,46,125211,13,Successful,31.3,0.0,39.8,6.4,ThrowIn,False,False
Pass,32,49,13756,13,Successful,32.9,8.0,24.2,37.3,OpenPlay,False,False
Pass,33,0,27586,13,Successful,52.8,64.2,66,37.6,OpenPlay,False,False
Pass,33,2,13756,13,Successful,66.0,37.6,59.5,23.7,OpenPlay,False,False
Pass,33,4,125211,13,Successful,61.8,19.1,72.1,2.9,OpenPlay,False,False
Pass,33,6,239872,13,Successful,72.1,2.9,65.1,9.7,OpenPlay,False,False
Pass,33,7,125211,13,Successful,65.8,13.1,66,42.1,OpenPlay,False,False
Pass,33,12,144890,13,Successful,66.0,49.3,66.7,32.8,OpenPlay,False,False
Pass,33,13,125211,13,Successful,67.5,35.7,75.9,40.8,OpenPlay,False,False
Pass,33,15,144890,13,Successful,76.1,38.0,79.5,12.6,OpenPlay,False,False
Pass,33,17,239872,13,Successful,80.5,12.0,89.3,48.8,OpenPlay,False,False
BallTouch,33,19,345845,13,Unsuccessful,89.3,48.8,,,OpenPlay,False,False
Clearance,33,20,137521,23,Successful,18.7,65.4,27.3,37.3,OpenPlay,False,False
Pass,33,23,89401,13,Successful,70.6,66.3,81.2,92.9,OpenPlay,False,False
Pass,33,30,367185,13,Successful,76.4,66.4,70.5,56.9,OpenPlay,False,False
Pass,33,34,144890,13,Successful,69.2,49.4,84.3,5.6,OpenPlay,False,False
Pass,33,39,239872,13,Successful,90.6,23.1,84.8,28.6,OpenPlay,False,False
Pass,33,41,125211,13,Unsuccessful,84.8,28.6,91.5,52.2,OpenPlay,False,False
Clearance,33,42,44847,23,Successful,8.4,43.1,21.9,34.6,OpenPlay,False,False
Pass,33,45,89401,13,Successful,73.6,61.1,94.8,74.5,OpenPlay,False,False
Pass,33,47,367185,13,Unsuccessful,94.8,74.5,91.3,56.6,OpenPlay,False,False
Aerial,33,48,44120,13,Unsuccessful,91.0,55.8,,,OpenPlay,False,False
Aerial,33,48,105171,23,Successful,9.0,44.2,,,OpenPlay,False,False
Clearance,33,50,105171,23,Successful,9.2,44.9,13.5,46.6,OpenPlay,False,False
Clearance,33,51,137521,23,Successful,13.5,46.6,45.1,35.7,OpenPlay,False,False
Pass,33,54,27586,13,Successful,58.4,72.9,28.9,60.2,OpenPlay,False,False
Pass,33,58,92173,13,Successful,29.5,58.8,36,33.4,OpenPlay,False,False
Pass,34,1,80921,13,Successful,38.9,32.1,49.7,34.3,OpenPlay,False,False
Pass,34,3,144890,13,Successful,47.5,33.4,36.4,31.3,OpenPlay,False,False
Pass,34,5,80921,13,Successful,38.7,35.1,46.9,57.3,OpenPlay,False,False
Pass,34,9,89401,13,Successful,56.3,68.1,67.5,93.8,OpenPlay,False,False
Pass,34,11,367185,13,Successful,67.9,91.7,78.4,63.1,OpenPlay,False,False
Pass,34,13,345845,13,Unsuccessful,78.4,63.1,94.6,58.4,OpenPlay,False,False
KeeperPickup,34,20,46092,23,Successful,3.1,39.7,,,OpenPlay,False,False
Pass,34,31,46092,23,Successful,15.0,25.0,58.6,24.3,OpenPlay,False,False
Aerial,34,35,89401,13,Unsuccessful,39.3,72.2,,,OpenPlay,False,False
Aerial,34,35,201755,23,Successful,60.7,27.8,,,OpenPlay,False,False
Pass,34,36,201755,23,Unsuccessful,64.7,21.7,69.1,0,OpenPlay,False,False
ShieldBallOpp,34,38,367185,13,Successful,0.0,0.0,,,OpenPlay,False,False
Pass,34,47,367185,13,Successful,29.9,100.0,13.3,85.3,ThrowIn,False,False
Pass,34,53,27586,13,Successful,29.1,59.9,33.2,22.4,OpenPlay,False,False
Pass,34,56,80921,13,Successful,34.5,25.8,35.7,55.1,OpenPlay,False,False
Pass,34,59,27586,13,Successful,35.8,56.6,44.4,72.7,OpenPlay,False,False
Pass,35,4,89401,13,Successful,52.6,72.4,42.3,62.1,OpenPlay,False,False
Pass,35,6,27586,13,Successful,42.3,62.1,52.9,30.4,OpenPlay,False,False
Pass,35,9,80921,13,Successful,56.2,25.9,62.8,1.7,OpenPlay,False,False
Pass,35,12,125211,13,Successful,67.1,5.2,67.1,16.1,OpenPlay,False,False
Pass,35,16,239872,13,Successful,65.5,25.2,67.1,43.6,OpenPlay,False,False
Pass,35,18,144890,13,Successful,67.3,54.5,69,70.9,OpenPlay,False,False
Pass,35,21,89401,13,Successful,72.2,74.2,85.2,96.6,OpenPlay,False,False
TakeOn,35,28,367185,13,Unsuccessful,97.4,84.0,,,OpenPlay,False,False
Tackle,35,28,114323,23,Unsuccessful,2.6,16.0,,,OpenPlay,False,False
Pass,35,30,367185,13,Unsuccessful,95.1,80.0,93.3,58.2,OpenPlay,False,False
Clearance,35,31,105171,23,Successful,6.6,40.0,6.6,24.1,OpenPlay,False,False
Pass,35,33,114323,23,Unsuccessful,6.4,23.9,20.2,27.6,OpenPlay,False,False
Pass,35,34,89401,13,Successful,78.8,68.8,71.9,56,OpenPlay,False,False
Pass,35,36,144890,13,Successful,73.9,67.0,78.1,54.4,OpenPlay,False,False
Pass,35,37,239872,13,Unsuccessful,75.8,47.8,80.9,59.3,OpenPlay,False,False
Clearance,35,39,44847,23,Successful,20.4,41.0,41.7,100,OpenPlay,False,False
Pass,35,49,125211,13,Successful,70.6,0.0,70.5,15.8,ThrowIn,False,False
Pass,35,52,144890,13,Successful,63.2,32.5,57.8,53,OpenPlay,False,False
Pass,35,54,89401,13,Successful,60.1,54.6,72.7,43.4,OpenPlay,False,False
Pass,36,0,13756,13,Successful,70.8,32.2,68.2,55.3,OpenPlay,False,False
Pass,36,4,89401,13,Successful,70.1,56.7,73.8,40,OpenPlay,False,False
Pass,36,7,13756,13,Successful,78.3,36.1,87.3,56.4,ShotAssist,False,False
SavedShot,36,8,345845,13,Successful,85.5,58.3,,,OpenPlay,False,False
Save,36,8,46092,23,Successful,1.7,49.7,,,OpenPlay,False,False
KeeperPickup,36,9,46092,23,Successful,1.7,49.7,,,OpenPlay,False,False
Pass,36,27,46092,23,Successful,12.3,49.7,54.1,71.1,OpenPlay,False,False
Pass,36,31,201755,23,Successful,54.1,69.3,40.6,36,OpenPlay,False,False
Pass,36,32,44847,23,Unsuccessful,40.5,35.5,52.5,0,OpenPlay,False,False
Pass,36,40,367185,13,Successful,40.9,100.0,40.7,90.5,ThrowIn,False,False
Pass,36,42,89401,13,Successful,42.3,90.5,43.3,97.1,OpenPlay,False,False
Challenge,36,44,342811,23,Unsuccessful,55.3,5.8,,,OpenPlay,False,False
TakeOn,36,44,367185,13,Successful,44.7,94.2,,,OpenPlay,False,False
Pass,36,47,367185,13,Successful,51.0,84.9,52.3,56.7,OpenPlay,False,False
Pass,36,51,13756,13,Successful,62.6,37.1,72.1,4,ShotAssist,False,False
MissedShots,36,58,239872,13,Successful,76.5,28.7,,,OpenPlay,False,False
Pass,37,29,46092,23,Successful,5.2,38.6,51.9,33,OpenPlay,False,False
Pass,37,30,342811,23,Successful,52.0,33.0,60,29.5,OpenPlay,False,False
Pass,37,31,135891,23,Unsuccessful,60.0,29.4,57.1,28.5,OpenPlay,False,False
Aerial,37,31,144890,13,Unsuccessful,37.8,68.8,,,OpenPlay,False,False
Aerial,37,31,135891,23,Successful,62.2,31.2,,,OpenPlay,False,False
Interception,37,33,89401,13,Successful,41.4,68.7,,,OpenPlay,False,False
BallTouch,37,34,201755,23,Successful,57.2,28.2,,,OpenPlay,False,False
BallRecovery,37,35,144890,13,Successful,37.7,65.4,,,OpenPlay,False,False
Pass,37,37,144890,13,Successful,41.6,60.6,46.3,35.1,OpenPlay,False,False
Pass,37,42,125211,13,Successful,55.5,35.8,52,38.9,OpenPlay,False,False
Pass,37,44,144890,13,Successful,56.4,35.8,65.9,26.5,OpenPlay,False,False
Pass,37,46,345845,13,Successful,65.9,26.5,59.6,34.2,OpenPlay,False,False
Pass,37,47,144890,13,Successful,59.6,35.2,61.4,57,OpenPlay,False,False
Pass,37,49,89401,13,Successful,65.4,63.4,81.7,96.8,OpenPlay,False,False
Pass,37,54,44120,13,Successful,89.3,82.9,95.1,79.3,OpenPlay,False,False
Pass,37,56,367185,13,Unsuccessful,99.4,74.1,96.8,58.4,OpenPlay,False,False
Clearance,37,57,44847,23,Successful,3.3,39.4,6.6,27,OpenPlay,False,False
BallRecovery,37,59,303924,23,Successful,8.0,27.4,,,OpenPlay,False,False
Pass,38,2,303924,23,Successful,22.4,53.1,36.4,93.8,OpenPlay,False,False
Pass,38,7,135891,23,Successful,47.3,87.4,53.3,95.3,OpenPlay,False,False
