eventId,expandedMinute,id,isTouch,minute,qualifiers,satisfiedEventsTypes,second,teamId,x,y,outcomeType_displayName,outcomeType_value,period_displayName,period_value,type_displayName,type_value,endX,endY,playerId,blockedX,blockedY,goalMouthY,goalMouthZ,isShot,relatedEventId,relatedPlayerId,cardType_displayName,cardType_value,isGoal,$idx,$len,field,satisfiers,text,minuteInfo_expandedMinute,minuteInfo_extraTime,minuteInfo_isEndOfPeriod,minuteInfo_minute,minuteInfo_minuteString,minuteInfo_period,type_$idx,type_$len,Assist
587.0,52,1319104863.0,True,50,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.2'}]","[90, 118, 116, 29, 35, 36, 215, 217]",55.0,13,48.2,7.0,Successful,1,SecondHalf,2,Pass,1,56.8,37.1,4522.0,,,,,,,,,,,,,,,,,,,,,,,,
588.0,52,2146483563.0,True,50,"[{'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '51.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '46.7'}]","[90, 118, 116, 29, 34, 36, 215, 217]",56.0,13,56.8,37.1,Successful,1,SecondHalf,2,Pass,1,51.4,46.7,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
589.0,53,1697953964.0,True,51,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '62.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '74.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 29, 35, 36, 215, 217]",0.0,13,51.4,46.7,Successful,1,SecondHalf,2,Pass,1,62.3,74.8,69738.0,,,,,,,,,,,,,,,,,,,,,,,,
590.0,53,1745156813.0,True,51,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '87.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '75.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.9'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",2.0,13,64.1,78.4,Successful,1,SecondHalf,2,Pass,1,75.0,87.2,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
591.0,53,637874969.0,True,51,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '75.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '98.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.0'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",3.0,13,79.3,81.8,Successful,1,SecondHalf,2,Pass,1,98.9,75.4,25244.0,,,,,,,,,,,,,,,,,,,,,,,,
592.0,53,1430732164.0,True,51,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 68]",5.0,13,99.3,75.4,Unsuccessful,0,SecondHalf,2,BallTouch,61,,,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
408.0,53,1170112077.0,True,51,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.1'}, {'type': {'displayName': 'MissHigh', 'value': 74}}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '53.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'GoalKick', 'value': 124}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '55.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '44.9'}]","[90, 118, 116, 126, 35, 36, 215, 217]",35.0,27,5.0,37.0,Successful,1,SecondHalf,2,Pass,1,55.9,44.9,10133.0,,,,,,,,,,,,,,,,,,,,,,,,
409.0,53,837910353.0,True,51,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '11.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '33.7'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '64.1'}]","[90, 118, 116, 29, 138, 35, 37, 215, 217]",38.0,27,55.9,44.9,Successful,1,SecondHalf,2,Pass,1,64.1,33.7,10254.0,,,,,,,,,,,,,,,,,,,,,,,,
410.0,53,1708729486.0,True,51,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '74.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '39.1'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.3'}]","[90, 118, 116, 29, 138, 204, 35, 36, 216, 217]",40.0,27,64.1,33.7,Successful,1,SecondHalf,2,Pass,1,74.8,39.1,25832.0,,,,,,,,,,,,,,,,,,,,,,,,
411.0,53,1898203618.0,True,51,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '3.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '43.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.1'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",42.0,27,75.9,38.9,Successful,1,SecondHalf,2,Pass,1,77.4,43.3,31376.0,,,,,,,,,,,,,,,,,,,,,,,,
412.0,53,2031330363.0,True,51,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '594'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}]","[90, 52]",43.0,27,78.2,40.6,Unsuccessful,0,SecondHalf,2,TakeOn,3,,,25832.0,,,,,,,,,,,,,,,,,,,,,,,,
594.0,53,163693913.0,True,51,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '412'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}]","[90, 142]",43.0,13,21.8,59.4,Successful,1,SecondHalf,2,Tackle,7,,,6292.0,,,,,,,,,,,,,,,,,,,,,,,,
595.0,53,1670884122.0,False,51,[],[92],46.0,13,21.9,64.6,Successful,1,SecondHalf,2,BallRecovery,49,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
596.0,53,1296623864.0,True,51,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '3.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '25.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '67.3'}]","[90, 116, 29, 35, 36, 214, 217]",47.0,13,21.9,64.6,Successful,1,SecondHalf,2,Pass,1,25.1,67.3,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
597.0,53,444152111.0,True,51,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '77.8'}]","[90, 116, 29, 35, 36, 215, 217]",48.0,13,25.1,67.3,Successful,1,SecondHalf,2,Pass,1,45.1,77.8,69738.0,,,,,,,,,,,,,,,,,,,,,,,,
598.0,53,968405846.0,True,51,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '23.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '95.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '64.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 118, 116, 29, 35, 36, 215, 217]",50.0,13,45.5,78.2,Successful,1,SecondHalf,2,Pass,1,64.7,95.0,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
599.0,53,506597390.0,True,51,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '45.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.6'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",55.0,13,74.1,63.7,Successful,1,SecondHalf,2,Pass,1,72.3,45.5,25244.0,,,,,,,,,,,,,,,,,,,,,,,,
600.0,53,1318318751.0,True,51,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '19.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '86.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '23.0'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",58.0,13,72.9,43.3,Successful,1,SecondHalf,2,Pass,1,86.4,23.0,4522.0,,,,,,,,,,,,,,,,,,,,,,,,
601.0,54,2090251329.0,True,52,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '40.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '72.8'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '15.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",1.0,13,81.7,21.8,Successful,1,SecondHalf,2,Pass,1,72.8,40.3,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
602.0,54,1338949277.0,True,52,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '17.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '71.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",3.0,13,71.5,35.8,Successful,1,SecondHalf,2,Pass,1,71.4,10.1,4522.0,,,,,,,,,,,,,,,,,,,,,,,,
603.0,54,225646556.0,True,52,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '70.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '31.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.2'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",5.0,13,71.5,15.6,Successful,1,SecondHalf,2,Pass,1,70.1,31.9,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
604.0,54,517937637.0,True,52,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '45.5'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '85.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.5'}, {'type': {'displayName': 'Chipped', 'value': 155}}]","[90, 119, 28, 123, 35, 36, 216, 217]",10.0,13,75.2,35.5,Unsuccessful,0,SecondHalf,2,Pass,1,85.2,45.5,4522.0,,,,,,,,,,,,,,,,,,,,,,,,
413.0,54,244480808.0,True,52,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '19.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '30.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '77.5'}]","[90, 93, 94, 214]",13.0,27,15.1,60.6,Successful,1,SecondHalf,2,Clearance,12,30.2,77.5,33590.0,,,,,,,,,,,,,,,,,,,,,,,,
605.0,54,987495181.0,True,52,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '70.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.9'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",14.0,13,61.9,16.5,Successful,1,SecondHalf,2,Pass,1,70.8,4.9,69738.0,,,,,,,,,,,,,,,,,,,,,,,,
606.0,54,1531951124.0,True,52,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '30.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '63.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 29, 34, 36, 215, 217]",16.0,13,68.2,10.0,Successful,1,SecondHalf,2,Pass,1,63.9,30.0,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
607.0,54,547170365.0,True,52,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '54.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '69.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",20.0,13,64.4,35.2,Successful,1,SecondHalf,2,Pass,1,69.1,54.0,4522.0,,,,,,,,,,,,,,,,,,,,,,,,
608.0,54,1075032514.0,True,52,"[{'type': {'displayName': 'ShotAssist', 'value': 210}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '61.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '77.4'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.1'}, {'type': {'displayName': 'KeyPass', 'value': 11113}}]","[90, 118, 116, 29, 122, 204, 39, 45, 35, 36, 216, 217]",23.0,13,68.3,59.6,Successful,1,SecondHalf,2,Pass,1,77.4,61.2,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
609.0,54,28730174.0,True,52,"[{'type': {'displayName': 'RightFoot', 'value': 20}}, {'type': {'displayName': 'BlockedX', 'value': 146}, 'value': '81.0'}, {'type': {'displayName': 'RegularPlay', 'value': 22}}, {'type': {'displayName': 'RelatedEventId', 'value': 55}, 'value': '608'}, {'type': {'displayName': 'Blocked', 'value': 82}}, {'type': {'displayName': 'Assisted', 'value': 29}}, {'type': {'displayName': 'OutOfBoxCentre', 'value': 18}}, {'type': {'displayName': 'BlockedY', 'value': 147}, 'value': '57.6'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '414'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 9, 2, 3, 10, 11]",25.0,13,78.8,58.1,Successful,1,SecondHalf,2,SavedShot,15,,,25244.0,81.0,57.6,,,True,608.0,13756.0,,,,,,,,,,,,,,,,,
414.0,54,707040383.0,True,52,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '609'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OutfielderBlock', 'value': 94}}]","[90, 57]",25.0,27,18.9,45.5,Successful,1,SecondHalf,2,Save,10,,,27349.0,,,,,,,,,,,,,,,,,,,,,,,,
415.0,54,1687442695.0,False,52,[],[92],29.0,27,20.5,14.0,Successful,1,SecondHalf,2,BallRecovery,49,,,9795.0,,,,,,,,,,,,,,,,,,,,,,,,
416.0,54,723624203.0,True,52,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '25.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '9.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '45.3'}]","[90, 117, 119, 28, 35, 37, 215, 217]",29.0,27,21.5,13.2,Unsuccessful,0,SecondHalf,2,Pass,1,45.3,9.7,9795.0,,,,,,,,,,,,,,,,,,,,,,,,
610.0,54,1319735302.0,False,52,[],[92],31.0,13,56.9,89.1,Successful,1,SecondHalf,2,BallRecovery,49,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
611.0,54,1812554831.0,True,52,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.1'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '89.4'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",32.0,13,56.9,89.1,Successful,1,SecondHalf,2,Pass,1,67.1,89.4,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
612.0,54,1877744974.0,True,52,"[{'type': {'displayName': 'LayOff', 'value': 156}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '7.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '85.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 118, 116, 29, 34, 37, 215, 217]",33.0,13,67.1,89.4,Successful,1,SecondHalf,2,Pass,1,60.5,85.1,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
417.0,54,659284698.0,False,52,"[{'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '613'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",[63],36.0,27,39.8,18.4,Unsuccessful,0,SecondHalf,2,Foul,4,,,33590.0,,,,,,,,,,,,,,,,,,,,,,,,
613.0,54,1426223094.0,False,52,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '417'}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'Offensive', 'value': 286}}]",[62],36.0,13,60.2,81.6,Successful,1,SecondHalf,2,Foul,4,,,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
614.0,54,1487275045.0,True,52,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '11.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '80.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.8'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '52.0'}]","[90, 118, 116, 29, 131, 34, 37, 215, 217]",38.0,13,60.5,89.8,Successful,1,SecondHalf,2,Pass,1,52.0,80.0,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
615.0,54,336444187.0,True,52,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '49.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '68.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.1'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",40.0,13,58.7,68.8,Successful,1,SecondHalf,2,Pass,1,68.8,49.0,4522.0,,,,,,,,,,,,,,,,,,,,,,,,
616.0,54,76472842.0,True,52,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '76.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '77.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '2.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '9.3'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",45.0,13,80.5,66.0,Successful,1,SecondHalf,2,Pass,1,76.2,77.9,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
617.0,54,52752571.0,True,52,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '6.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '82.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '83.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.6'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",49.0,13,78.4,76.4,Successful,1,SecondHalf,2,Pass,1,83.4,82.0,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
618.0,54,1516832051.0,True,52,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '24.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '48.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '93.4'}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '418'}]","[90, 123, 125, 35, 37, 216, 217]",51.0,13,81.7,80.0,Unsuccessful,0,SecondHalf,2,Pass,1,93.4,48.8,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
418.0,54,1474852933.0,True,52,"[{'type': {'displayName': 'HighClaim', 'value': 88}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '618'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 92, 103]",53.0,27,4.7,50.7,Successful,1,SecondHalf,2,Claim,11,,,10133.0,,,,,,,,,,,,,,,,,,,,,,,,
419.0,55,1010765560.0,True,53,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '26.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '21.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.8'}, {'type': {'displayName': 'KeeperThrow', 'value': 123}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '80.0'}]","[90, 35, 36, 214, 217]",0.0,27,12.1,56.3,Successful,1,SecondHalf,2,Pass,1,26.1,80.0,10133.0,,,,,,,,,,,,,,,,,,,,,,,,
420.0,55,1196170453.0,True,53,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.4'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '69.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '33.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",2.0,27,28.6,79.9,Successful,1,SecondHalf,2,Pass,1,33.7,69.9,122945.0,,,,,,,,,,,,,,,,,,,,,,,,
421.0,55,371286687.0,True,53,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '32.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '85.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '8.8'}, {'type': {'displayName': 'LayOff', 'value': 156}}]","[90, 116, 29, 34, 36, 214, 217]",3.0,27,34.4,72.6,Successful,1,SecondHalf,2,Pass,1,32.8,85.3,33590.0,,,,,,,,,,,,,,,,,,,,,,,,
422.0,55,1966542565.0,True,53,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '34.2'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '90.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 119, 127, 35, 36, 215, 217]",6.0,27,33.5,88.9,Unsuccessful,0,SecondHalf,2,Pass,1,66.0,90.9,122945.0,,,,,,,,,,,,,,,,,,,,,,,,
