eventId,expandedMinute,id,isTouch,minute,qualifiers,satisfiedEventsTypes,second,teamId,x,y,outcomeType_displayName,outcomeType_value,period_displayName,period_value,type_displayName,type_value,endX,endY,playerId,goalMouthY,goalMouthZ,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType_displayName,cardType_value,isGoal,$idx,$len,field,satisfiers,text,minuteInfo_expandedMinute,minuteInfo_extraTime,minuteInfo_isEndOfPeriod,minuteInfo_minute,minuteInfo_minuteString,minuteInfo_period,type_$idx,type_$len,Assist
643.0,57,1316466064.0,True,55,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '517'}]","[90, 142]",32.0,167,15.4,67.3,Successful,1,SecondHalf,2,Tackle,7,,,19119.0,,,,,,,,,,,,,,,,,,,,,,,,
644.0,57,310844377.0,True,55,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '44.1'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '72.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '37.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Longball', 'value': 1}}]","[90, 117, 119, 127, 35, 36, 215, 217]",33.0,167,8.1,69.1,Unsuccessful,0,SecondHalf,2,Pass,1,44.1,72.9,12267.0,,,,,,,,,,,,,,,,,,,,,,,,
518.0,57,1736617144.0,True,55,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.3'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '21.3'}]","[90, 118, 116, 29, 138, 35, 37, 215, 217]",36.0,13,57.8,28.9,Successful,1,SecondHalf,2,Pass,1,66.3,21.3,6321.0,,,,,,,,,,,,,,,,,,,,,,,,
520.0,57,110869411.0,False,55,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '645'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Foul', 'value': 13}}]",[62],40.0,13,63.5,15.6,Successful,1,SecondHalf,2,Foul,4,,,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
645.0,57,996228697.0,False,55,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '520'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Foul', 'value': 13}}]",[63],40.0,167,36.5,84.4,Unsuccessful,0,SecondHalf,2,Foul,4,,,19119.0,,,,,,,,,,,,,,,,,,,,,,,,
521.0,57,1574631648.0,True,55,"[{'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.9'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '15.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '78.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.7'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}]","[90, 118, 116, 29, 131, 204, 35, 37, 216, 217]",54.0,13,65.8,18.3,Successful,1,SecondHalf,2,Pass,1,78.4,5.9,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
522.0,57,205015907.0,True,55,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '91.8'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '52.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '33.8'}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'Longball', 'value': 1}}]","[90, 123, 125, 35, 36, 216, 217]",55.0,13,80.6,5.9,Unsuccessful,0,SecondHalf,2,Pass,1,91.8,52.5,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
647.0,57,1438135454.0,True,55,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '11.6'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '0.0'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '38.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 94, 214]",56.0,167,9.2,44.6,Unsuccessful,0,SecondHalf,2,Clearance,12,0.0,38.6,75691.0,,,,,,,,,,,,,,,,,,,,,,,,
524.0,57,1906343940.0,False,55,"[{'type': {'displayName': 'MissLeft', 'value': 73}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '648'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]",[121],57.0,13,96.4,57.2,Successful,1,SecondHalf,2,CornerAwarded,6,,,125211.0,,,,,,,,,,,,,,,,,,,,,,,,
648.0,57,527280532.0,False,55,"[{'type': {'displayName': 'MissLeft', 'value': 73}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '524'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",[121],57.0,167,3.6,42.8,Unsuccessful,0,SecondHalf,2,CornerAwarded,6,,,75691.0,,,,,,,,,,,,,,,,,,,,,,,,
525.0,58,982941270.0,True,56,"[{'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '52.2'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'CornerTaken', 'value': 6}}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '93.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '32.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.5'}]","[90, 123, 125, 30, 32, 33, 34, 37, 216, 217]",39.0,13,99.8,99.5,Unsuccessful,0,SecondHalf,2,Pass,1,93.0,52.2,13756.0,,,,,,,,,,,,,,,,,,,,,,,,
649.0,58,1556909671.0,True,56,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '26.7'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.1'}, {'type': {'displayName': 'Head', 'value': 15}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '13.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '15.3'}]","[90, 93, 94, 56, 214]",42.0,167,8.0,47.6,Successful,1,SecondHalf,2,Clearance,12,13.3,26.7,12267.0,,,,,,,,,,,,,,,,,,,,,,,,
650.0,58,1461142900.0,True,56,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.2'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '29.6'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.6'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '5.9'}]","[90, 116, 29, 138, 35, 37, 214, 217]",44.0,167,13.3,26.7,Successful,1,SecondHalf,2,Pass,1,29.6,5.9,97692.0,,,,,,,,,,,,,,,,,,,,,,,,
651.0,58,1026325250.0,True,56,"[{'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '526'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '2.5'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '6.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '32.0'}]","[90, 117, 119, 28, 35, 214, 217]",46.0,167,29.6,6.4,Unsuccessful,0,SecondHalf,2,Pass,1,32.0,6.4,73084.0,,,,,,,,,,,,,,,,,,,,,,,,
526.0,58,1137587153.0,False,56,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '651'}]",[59],47.0,13,70.5,93.3,Successful,1,SecondHalf,2,BlockedPass,74,,,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
652.0,58,619496856.0,True,56,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '33.3'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '1.7'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '527'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '4.6'}]","[90, 117, 119, 28, 35, 36, 214, 217]",48.0,167,31.7,4.3,Unsuccessful,0,SecondHalf,2,Pass,1,33.3,4.6,73084.0,,,,,,,,,,,,,,,,,,,,,,,,
527.0,58,1480368496.0,False,56,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '652'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",[59],49.0,13,69.0,97.1,Successful,1,SecondHalf,2,BlockedPass,74,,,23072.0,,,,,,,,,,,,,,,,,,,,,,,,
529.0,58,1139784931.0,True,56,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '68.6'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '100.0'}]","[90, 119, 28, 138, 35, 36, 216, 217]",52.0,13,62.8,76.0,Unsuccessful,0,SecondHalf,2,Pass,1,68.6,100.0,6321.0,,,,,,,,,,,,,,,,,,,,,,,,
,59,488103674.1,False,57,[],[60],,167,86.6,43.5,Unsuccessful,0,SecondHalf,2,OffsideGiven,10000,,,14260.0,,,,,,,,,,,,,,,,,,,,,,,,
655.0,59,468767533.0,False,57,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.3'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'ThrowIn', 'value': 107}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '28.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.2'}]","[211, 35, 36, 215]",6.0,167,34.5,0.0,Unsuccessful,0,SecondHalf,2,Pass,1,60.2,10.0,19471.0,,,,,,,,,,,,,,,,,,,,,,,,
531.0,59,1968779468.0,True,57,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]",[90],10.0,13,41.3,87.1,Successful,1,SecondHalf,2,BallTouch,61,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
532.0,59,1457609345.0,False,57,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Defensive', 'value': 285}}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '656'}]",[63],14.0,13,28.4,93.1,Unsuccessful,0,SecondHalf,2,Foul,4,,,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
656.0,59,1516552977.0,False,57,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Right'}, {'type': {'displayName': 'Foul', 'value': 13}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '532'}, {'type': {'displayName': 'Offensive', 'value': 286}}]",[62],14.0,167,71.6,6.9,Successful,1,SecondHalf,2,Foul,4,,,14260.0,,,,,,,,,,,,,,,,,,,,,,,,
533.0,59,1212326136.0,False,57,[],[61],46.0,13,14.3,49.9,Successful,1,SecondHalf,2,OffsideProvoked,55,,,6292.0,,,,,,,,,,,,,,,,,,,,,,,,
657.0,59,488103674.0,True,57,"[{'type': {'displayName': 'PlayerCaughtOffside', 'value': 7}, 'value': '14260'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '43.5'}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '86.6'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 216]",46.0,167,74.9,9.9,Successful,1,SecondHalf,2,OffsidePass,2,86.6,43.5,73084.0,,,,,,,,,,,,,,,,,,,,,,,,
534.0,60,1212102026.0,True,58,"[{'type': {'displayName': 'IndirectFreekickTaken', 'value': 241}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '24.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '70.3'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.5'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'FreekickTaken', 'value': 5}}]","[90, 116, 29, 131, 35, 36, 214, 217]",4.0,13,13.0,60.9,Successful,1,SecondHalf,2,Pass,1,24.3,70.3,6775.0,,,,,,,,,,,,,,,,,,,,,,,,
536.0,60,357133216.0,True,58,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '32.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '37.1'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '12.5'}]","[90, 116, 29, 35, 37, 214, 217]",6.0,13,26.8,53.4,Successful,1,SecondHalf,2,Pass,1,32.4,37.1,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
537.0,60,628396167.0,True,58,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '3.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '11.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '22.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '39.4'}]","[90, 116, 29, 34, 36, 214, 217]",8.0,13,32.4,37.1,Successful,1,SecondHalf,2,Pass,1,11.0,39.4,6321.0,,,,,,,,,,,,,,,,,,,,,,,,
538.0,60,808927177.0,True,58,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.2'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '47.3'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '31.2'}, {'type': {'displayName': 'Longball', 'value': 1}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '55.7'}]","[90, 119, 127, 35, 37, 215, 217]",9.0,13,11.0,39.4,Unsuccessful,0,SecondHalf,2,Pass,1,55.7,31.2,6775.0,,,,,,,,,,,,,,,,,,,,,,,,
659.0,60,229424770.0,True,58,"[{'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '70.2'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '30.4'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '52.1'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}]","[90, 119, 28, 138, 35, 37, 216, 217]",13.0,167,44.7,73.3,Unsuccessful,0,SecondHalf,2,Pass,1,70.2,52.1,12267.0,,,,,,,,,,,,,,,,,,,,,,,,
540.0,60,717334143.0,True,58,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '6.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '13.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '44.1'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '43.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 117, 119, 28, 138, 35, 37, 215, 217]",16.0,13,31.5,49.1,Unsuccessful,0,SecondHalf,2,Pass,1,44.1,43.4,30051.0,,,,,,,,,,,,,,,,,,,,,,,,
660.0,60,491466.0,True,58,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '13.4'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.9'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '57.9'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '34.3'}]","[90, 118, 116, 29, 138, 35, 37, 215, 217]",17.0,167,55.4,53.6,Successful,1,SecondHalf,2,Pass,1,57.9,34.3,14053.0,,,,,,,,,,,,,,,,,,,,,,,,
661.0,60,193332126.0,False,58,[],[92],18.0,167,57.9,34.0,Successful,1,SecondHalf,2,BallRecovery,49,,,73084.0,,,,,,,,,,,,,,,,,,,,,,,,
662.0,60,98596568.0,True,58,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Offensive', 'value': 286}}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '541'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '35.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '1.2'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '54.2'}]","[90, 119, 28, 35, 36, 215, 217]",19.0,167,54.1,33.9,Unsuccessful,0,SecondHalf,2,Pass,1,54.2,35.7,73084.0,,,,,,,,,,,,,,,,,,,,,,,,
541.0,60,2022683164.0,False,58,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'OppositeRelatedEvent', 'value': 233}, 'value': '662'}, {'type': {'displayName': 'Defensive', 'value': 285}}]",[59],20.0,13,44.3,63.1,Successful,1,SecondHalf,2,BlockedPass,74,,,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
542.0,60,395857454.0,False,58,[],[92],20.0,13,44.3,63.1,Successful,1,SecondHalf,2,BallRecovery,49,,,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
543.0,60,167613117.0,True,58,"[{'type': {'displayName': 'Length', 'value': 212}, 'value': '9.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '52.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '57.8'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.9'}]","[90, 118, 116, 29, 35, 37, 215, 217]",21.0,13,44.3,63.1,Successful,1,SecondHalf,2,Pass,1,52.5,57.8,26820.0,,,,,,,,,,,,,,,,,,,,,,,,
544.0,60,1484370646.0,True,58,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.4'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '66.4'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '71.2'}]","[90, 119, 28, 35, 36, 215, 217]",22.0,13,49.5,58.7,Unsuccessful,0,SecondHalf,2,Pass,1,66.4,71.2,24444.0,,,,,,,,,,,,,,,,,,,,,,,,
663.0,60,350155035.0,True,58,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}]","[90, 100, 55]",23.0,167,31.1,27.0,Successful,1,SecondHalf,2,Interception,8,,,19471.0,,,,,,,,,,,,,,,,,,,,,,,,
664.0,60,36404976.0,True,58,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '17.7'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '28.9'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.0'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.2'}]","[90, 117, 119, 28, 35, 36, 215, 217]",25.0,167,29.3,28.5,Unsuccessful,0,SecondHalf,2,Pass,1,46.2,28.9,19471.0,,,,,,,,,,,,,,,,,,,,,,,,
545.0,60,1406346438.0,True,58,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '60.3'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '95.0'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.3'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.3'}]","[90, 118, 116, 29, 123, 35, 36, 215, 217]",27.0,13,55.4,69.1,Successful,1,SecondHalf,2,Pass,1,60.3,95.0,24444.0,,,,,,,,,,,,,,,,,,,,,,,,
546.0,60,1077613382.0,True,58,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.5'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '10.6'}, {'type': {'displayName': 'Chipped', 'value': 155}}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '67.8'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '84.5'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}]","[90, 119, 28, 123, 35, 37, 216, 217]",29.0,13,60.3,95.0,Unsuccessful,0,SecondHalf,2,Pass,1,67.8,84.5,13796.0,,,,,,,,,,,,,,,,,,,,,,,,
665.0,60,1692937034.0,True,58,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.3'}, {'type': {'displayName': 'HeadPass', 'value': 3}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '19.2'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '19.1'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '46.3'}]","[90, 116, 29, 138, 35, 36, 215, 217]",30.0,167,28.7,11.7,Successful,1,SecondHalf,2,Pass,1,46.3,19.1,19471.0,,,,,,,,,,,,,,,,,,,,,,,,
666.0,60,609128930.0,False,58,[],[92],32.0,167,46.5,19.4,Successful,1,SecondHalf,2,BallRecovery,49,,,14053.0,,,,,,,,,,,,,,,,,,,,,,,,
667.0,60,344935585.0,True,58,"[{'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '57.0'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.8'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '56.2'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '1.5'}]","[90, 118, 116, 29, 35, 36, 215, 217]",33.0,167,54.2,29.5,Successful,1,SecondHalf,2,Pass,1,56.2,57.0,14053.0,,,,,,,,,,,,,,,,,,,,,,,,
668.0,60,1226269941.0,True,58,"[{'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Left'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '84.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '14.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '88.0'}, {'type': {'displayName': 'Angle', 'value': 213}, 'value': '0.7'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",40.0,167,77.5,71.2,Successful,1,SecondHalf,2,Pass,1,88.0,84.7,14102.0,,,,,,,,,,,,,,,,,,,,,,,,
669.0,60,306259646.0,True,58,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '4.9'}, {'type': {'displayName': 'Cross', 'value': 2}}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Center'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '57.3'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '90.7'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '18.8'}]","[90, 125, 35, 37, 216, 217]",41.0,167,88.0,84.7,Unsuccessful,0,SecondHalf,2,Pass,1,90.7,57.3,12267.0,,,,,,,,,,,,,,,,,,,,,,,,
547.0,60,1135997166.0,True,58,"[{'type': {'displayName': 'Angle', 'value': 213}, 'value': '5.7'}, {'type': {'displayName': 'PassEndX', 'value': 140}, 'value': '34.9'}, {'type': {'displayName': 'PassEndY', 'value': 141}, 'value': '10.3'}, {'type': {'displayName': 'Zone', 'value': 56}, 'value': 'Back'}, {'type': {'displayName': 'Length', 'value': 212}, 'value': '31.9'}]","[90, 93, 94, 215]",43.0,13,10.0,37.1,Successful,1,SecondHalf,2,Clearance,12,34.9,10.3,6292.0,,,,,,,,,,,,,,,,,,,,,,,,
