Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
BallTouch,12,21,127604,63,Successful,27.4,17.0,,,OpenPlay
Dispossessed,12,23,103476,63,Successful,34.2,9.9,,,OpenPlay
Tackle,12,23,80957,70,Successful,65.8,90.1,,,OpenPlay
BallRecovery,12,25,80957,70,Successful,59.1,81.8,,,OpenPlay
Pass,12,25,80957,70,Successful,59.6,83.6,58.8,89.6,OpenPlay
Pass,12,27,323148,70,Successful,57.2,89.0,46.5,90,OpenPlay
Pass,12,28,92691,70,Successful,46.5,90.0,36.6,60.5,OpenPlay
Pass,12,33,67327,70,Successful,33.5,59.9,34.9,85,OpenPlay
Pass,12,36,92691,70,Successful,34.5,85.7,43.2,97.5,OpenPlay
Pass,12,37,80957,70,Successful,42.9,97.3,41,78.7,OpenPlay
Dispossessed,12,44,323148,70,Successful,42.9,71.2,,,OpenPlay
Tackle,12,44,238940,63,Unsuccessful,57.1,28.8,,,OpenPlay
Pass,12,44,323148,70,Successful,42.6,77.9,53.2,74.2,OpenPlay
Foul,12,46,102173,63,Unsuccessful,46.4,23.2,,,OpenPlay
Foul,12,46,106596,70,Successful,53.6,76.8,,,OpenPlay
Pass,13,0,323148,70,Successful,54.3,70.2,33.2,46.6,OpenPlay
Pass,13,1,67327,70,Unsuccessful,40.6,51.8,43.4,14.7,OpenPlay
Pass,13,2,101659,70,Successful,42.7,14.3,56.4,3.1,OpenPlay
Pass,13,4,384566,70,Unsuccessful,52.4,10.2,48,13,OpenPlay
Interception,13,5,91430,63,Successful,52.2,93.8,,,OpenPlay
Pass,13,7,384566,70,Successful,47.7,14.7,31.6,21.1,OpenPlay
Pass,13,8,101659,70,Successful,35.8,21.7,34.6,73.2,OpenPlay
Pass,13,15,92691,70,Unsuccessful,54.1,65.8,74,36,OpenPlay
Pass,13,17,112161,63,Successful,25.5,65.2,31.1,73.9,OpenPlay
BallRecovery,13,18,80764,63,Successful,31.2,73.8,,,OpenPlay
Pass,13,18,80764,63,Successful,31.2,73.8,30.1,64,OpenPlay
Pass,13,19,238940,63,Successful,30.1,64.0,21.8,79.4,OpenPlay
Pass,13,22,112161,63,Successful,27.1,80.6,3.7,52.2,OpenPlay
Pass,13,26,76662,63,Successful,4.6,45.1,45,8.5,OpenPlay
Aerial,13,29,80957,70,Unsuccessful,54.8,92.8,,,OpenPlay
Aerial,13,29,83078,63,Successful,45.2,7.2,,,OpenPlay
Pass,13,30,83078,63,Unsuccessful,44.6,7.3,45.4,9.1,OpenPlay
BallTouch,13,31,80957,70,Successful,55.2,94.2,,,OpenPlay
Pass,13,35,92691,70,Unsuccessful,41.8,92.6,71.4,64.3,OpenPlay
Pass,13,36,344156,63,Unsuccessful,25.2,37.3,40.9,31.6,OpenPlay
BallRecovery,13,38,33556,70,Successful,55.1,78.5,,,OpenPlay
Pass,13,38,33556,70,Successful,54.7,80.8,40,80.2,OpenPlay
Pass,13,40,92691,70,Successful,36.7,74.5,32.7,53.7,OpenPlay
Pass,13,44,67327,70,Successful,31.8,47.0,31.9,19,OpenPlay
Pass,13,48,101659,70,Successful,30.6,19.5,7.8,41.2,OpenPlay
Pass,13,52,10445,70,Successful,7.4,41.7,17.4,11.4,OpenPlay
Challenge,13,55,91430,63,Unsuccessful,83.3,92.4,,,OpenPlay
TakeOn,13,55,101659,70,Successful,16.7,7.6,,,OpenPlay
Pass,13,57,101659,70,Successful,21.6,13.7,43.5,5.3,OpenPlay
Pass,13,59,127220,70,Unsuccessful,43.5,5.3,41.5,4.7,OpenPlay
BlockedPass,13,59,80764,63,Successful,56.1,93.0,,,OpenPlay
BallRecovery,14,2,80764,63,Successful,40.4,96.5,,,OpenPlay
Pass,14,3,80764,63,Successful,40.4,96.5,45.9,71.2,OpenPlay
Pass,14,4,103476,63,Successful,45.9,71.2,34.4,62.1,OpenPlay
Pass,14,5,102173,63,Unsuccessful,34.4,62.1,61.7,75.7,OpenPlay
Pass,14,8,101659,70,Unsuccessful,29.8,17.7,42,13.5,OpenPlay
Pass,14,9,112161,63,Unsuccessful,55.0,77.8,57.5,73.2,OpenPlay
BallTouch,14,11,323148,70,Successful,41.3,19.4,,,OpenPlay
Dispossessed,14,13,91213,63,Successful,62.8,74.6,,,OpenPlay
Tackle,14,13,384566,70,Successful,37.2,25.4,,,OpenPlay
BallRecovery,14,14,67327,70,Successful,32.4,38.8,,,OpenPlay
Pass,14,14,67327,70,Successful,33.2,38.8,46.7,55.9,OpenPlay
Pass,14,16,106596,70,Successful,45.1,57.5,41.2,84.2,OpenPlay
Pass,14,18,80957,70,Successful,40.7,83.2,56.5,94.2,OpenPlay
Dispossessed,14,22,33556,70,Successful,50.4,80.8,,,OpenPlay
Tackle,14,22,83078,63,Unsuccessful,49.6,19.2,,,OpenPlay
BallTouch,14,23,33556,70,Successful,52.0,88.4,,,OpenPlay
BallRecovery,14,24,103476,63,Successful,46.9,5.2,,,OpenPlay
Pass,14,24,103476,63,Successful,46.9,5.2,59.9,15,OpenPlay
Pass,14,32,127604,63,Unsuccessful,85.3,24.9,87.6,33.9,OpenPlay
BlockedPass,14,32,92691,70,Successful,12.9,69.9,,,OpenPlay
Smother,14,34,10445,70,Successful,3.5,53.8,,,OpenPlay
KeeperPickup,14,40,10445,70,Successful,3.8,53.9,,,OpenPlay
Pass,14,56,10445,70,Unsuccessful,13.8,43.4,91.4,28,OpenPlay
KeeperPickup,14,57,76662,63,Successful,8.0,74.8,,,OpenPlay
Pass,15,7,76662,63,Successful,16.8,63.1,51,89.6,OpenPlay
Aerial,15,8,384566,70,Unsuccessful,48.0,8.8,,,OpenPlay
Aerial,15,8,112161,63,Successful,52.0,91.2,,,OpenPlay
Pass,15,10,112161,63,Unsuccessful,52.0,90.9,65.9,83.3,OpenPlay
BallRecovery,15,12,67327,70,Successful,35.2,14.9,,,OpenPlay
Pass,15,13,67327,70,Unsuccessful,30.6,20.7,68.5,17.6,OpenPlay
Pass,15,15,344156,63,Successful,27.7,85.6,36.4,76,OpenPlay
BallRecovery,15,16,238940,63,Successful,32.7,72.3,,,OpenPlay
Pass,15,17,238940,63,Successful,32.7,72.3,39.7,63.3,OpenPlay
Pass,15,20,103476,63,Successful,43.3,63.0,61.6,64.5,OpenPlay
Pass,15,21,91213,63,Successful,61.6,64.5,59.6,67,OpenPlay
Pass,15,21,91430,63,Successful,59.6,67.2,73.1,63.1,OpenPlay
MissedShots,15,24,91213,63,Successful,82.2,63.3,,,OpenPlay
Pass,15,55,10445,70,Successful,4.5,53.3,13.3,76.9,OpenPlay
BallTouch,15,56,92691,70,Successful,14.0,76.0,,,OpenPlay
SubstitutionOff,17,7,101659,70,Successful,0.0,0.0,,,OpenPlay
SubstitutionOn,17,7,70699,70,Successful,0.0,0.0,,,OpenPlay
FormationChange,17,8,,70,Successful,0.0,0.0,,,OpenPlay
Pass,17,21,83078,63,Successful,65.2,0.0,72.9,10.3,ThrowIn
BallTouch,17,22,127604,63,Successful,72.9,10.3,,,OpenPlay
BallRecovery,17,26,10445,70,Successful,8.5,53.9,,,OpenPlay
Pass,17,41,10445,70,Unsuccessful,28.0,26.2,72.9,30.1,OpenPlay
Pass,17,44,238940,63,Successful,28.9,65.1,30.8,63.3,OpenPlay
Pass,17,46,103476,63,Successful,30.4,63.0,28.1,63.7,OpenPlay
BallRecovery,17,47,238940,63,Successful,27.9,63.9,,,OpenPlay
Dispossessed,17,48,238940,63,Successful,27.4,68.2,,,OpenPlay
Tackle,17,48,33556,70,Unsuccessful,72.6,31.8,,,OpenPlay
BallTouch,17,49,238940,63,Successful,27.9,63.9,,,OpenPlay
BallRecovery,17,50,127220,70,Successful,75.2,24.4,,,OpenPlay
Pass,17,51,127220,70,Successful,73.6,27.0,72.1,13,OpenPlay
Pass,17,51,384566,70,Unsuccessful,78.8,11.4,82.6,14,OpenPlay
BlockedPass,17,51,112161,63,Successful,17.7,91.1,,,OpenPlay
Pass,17,55,112161,63,Unsuccessful,12.9,94.8,46.6,80.2,OpenPlay
BallRecovery,17,55,112161,63,Successful,12.9,94.8,,,OpenPlay
Pass,17,58,67327,70,Successful,52.2,32.7,60.4,45.5,OpenPlay
BallRecovery,18,0,323148,70,Successful,61.5,47.8,,,OpenPlay
Pass,18,2,323148,70,Successful,63.3,51.5,73.9,97.4,OpenPlay
Dispossessed,18,7,80957,70,Successful,81.9,97.2,,,OpenPlay
Tackle,18,7,83078,63,Successful,18.1,2.8,,,OpenPlay
Pass,18,13,80957,70,Successful,83.6,100.0,58.1,95.3,ThrowIn
Pass,18,18,70699,70,Successful,53.9,91.1,43.2,66.4,OpenPlay
Pass,18,21,67327,70,Successful,43.2,66.4,56.7,73.2,OpenPlay
Dispossessed,18,22,323148,70,Successful,58.8,76.4,,,OpenPlay
Tackle,18,22,103476,63,Successful,41.2,23.6,,,OpenPlay
BallRecovery,18,23,91213,63,Successful,53.5,30.1,,,OpenPlay
