Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,14,41,110297,55,Unsuccessful,89.9,85.9,95.3,40,OpenPlay
Clearance,14,43,344156,63,Successful,5.3,58.4,2.2,100,OpenPlay
Pass,14,59,27254,55,Unsuccessful,93.0,0.0,92.7,22.1,ThrowIn
Clearance,15,0,344156,63,Successful,9.4,77.3,21.1,76.9,OpenPlay
Pass,15,2,91978,55,Unsuccessful,78.0,25.2,88.3,31.9,OpenPlay
Clearance,15,3,344156,63,Successful,9.5,68.4,71.3,96,OpenPlay
Pass,15,11,90811,55,Successful,17.6,9.1,26.8,47.3,OpenPlay
Pass,15,16,76810,55,Successful,29.5,52.1,36.6,70.9,OpenPlay
Pass,15,20,28186,55,Successful,36.7,66.6,40.6,63.3,OpenPlay
Pass,15,21,91978,55,Successful,40.6,63.3,35.3,63.7,OpenPlay
Pass,15,24,28186,55,Successful,30.9,59.9,24.8,47.3,OpenPlay
Pass,15,26,76810,55,Successful,24.2,43.9,23,3.5,OpenPlay
BallRecovery,15,28,80764,63,Successful,64.7,86.3,,,OpenPlay
Pass,15,29,14079,55,Unsuccessful,23.1,3.5,40.7,11.6,OpenPlay
Pass,15,30,80764,63,Successful,63.2,86.6,68.7,92.1,OpenPlay
Pass,15,31,112161,63,Successful,68.7,92.1,64.4,85.6,OpenPlay
Aerial,15,32,69738,55,Unsuccessful,37.0,16.2,,,OpenPlay
Aerial,15,32,80764,63,Successful,63.0,83.8,,,OpenPlay
Pass,15,32,80764,63,Unsuccessful,64.4,85.6,69.4,84.7,OpenPlay
BallRecovery,15,33,91978,55,Successful,32.9,11.2,,,OpenPlay
Pass,15,34,91978,55,Successful,31.8,14.9,29.6,10.7,OpenPlay
Pass,15,36,27254,55,Successful,29.6,10.7,16.9,20.1,OpenPlay
Pass,15,39,14079,55,Successful,16.9,20.1,4.6,42.8,OpenPlay
Pass,15,40,90811,55,Successful,4.6,42.8,13.6,41.8,OpenPlay
Pass,15,43,91978,55,Unsuccessful,13.6,41.8,30.1,76.4,OpenPlay
BallRecovery,15,45,362431,63,Successful,73.0,21.0,,,OpenPlay
Pass,15,46,362431,63,Unsuccessful,84.2,24.0,85.5,28.2,OpenPlay
Clearance,15,46,69965,55,Successful,14.3,75.0,14.3,75,OpenPlay
MissedShots,15,48,238940,63,Successful,73.0,41.0,,,OpenPlay
Pass,16,25,90811,55,Unsuccessful,5.2,49.0,60.8,15.3,OpenPlay
Pass,16,30,112161,63,Unsuccessful,40.6,86.2,55.8,74.8,OpenPlay
Pass,16,31,27254,55,Unsuccessful,46.2,23.9,65.2,43.4,OpenPlay
Pass,16,33,102173,63,Successful,37.4,62.4,44.8,84.4,OpenPlay
BallRecovery,16,37,112161,63,Successful,44.5,84.5,,,OpenPlay
Pass,16,37,112161,63,Successful,44.5,84.5,53.9,80.3,OpenPlay
Pass,16,39,24248,63,Successful,53.9,80.3,35.1,98.1,OpenPlay
Pass,16,44,344156,63,Successful,25.4,96.0,19.2,82.8,OpenPlay
Pass,16,45,102173,63,Successful,16.4,73.8,20.5,36.7,OpenPlay
Pass,16,47,135914,63,Successful,24.2,25.6,40.7,31.9,OpenPlay
Pass,16,50,362431,63,Successful,37.3,29.2,34.8,14.7,OpenPlay
Pass,16,52,135914,63,Successful,34.8,14.7,29.7,27.6,OpenPlay
Pass,16,55,362431,63,Successful,31.0,30.0,29.9,68.2,OpenPlay
Pass,16,59,102173,63,Successful,37.5,71.8,42.6,91.8,OpenPlay
Pass,17,2,344156,63,Successful,41.4,86.9,34.2,73.2,OpenPlay
Pass,17,5,102173,63,Successful,35.1,69.7,96.4,1.3,OpenPlay
Pass,17,18,88112,63,Successful,88.6,1.7,76.5,1.1,OpenPlay
Pass,17,20,362431,63,Successful,76.5,1.1,79.2,11,OpenPlay
Pass,17,22,80764,63,Successful,81.8,11.6,93.1,10,OpenPlay
Pass,17,24,88112,63,Successful,93.7,10.1,84.8,63.6,OpenPlay
Pass,17,26,112161,63,Successful,84.8,63.6,87.5,59.4,OpenPlay
Pass,17,27,24248,63,Successful,87.5,59.4,82.6,55.2,OpenPlay
MissedShots,17,28,112161,63,Successful,81.8,53.2,,,OpenPlay
Pass,18,0,90811,55,Successful,5.3,55.2,9.5,65.7,OpenPlay
Pass,18,2,76810,55,Successful,9.5,65.7,4.7,43,OpenPlay
Pass,18,3,90811,55,Successful,4.7,43.0,9.9,20,OpenPlay
Pass,18,4,14079,55,Successful,9.9,20.0,26,28.8,OpenPlay
Dispossessed,18,6,91978,55,Successful,27.0,28.6,,,OpenPlay
Tackle,18,6,91213,63,Successful,73.0,71.4,,,OpenPlay
BallRecovery,18,7,80764,63,Successful,71.3,70.8,,,OpenPlay
Pass,18,8,80764,63,Unsuccessful,72.2,68.4,74.5,57.3,OpenPlay
BallRecovery,18,9,28186,55,Successful,29.8,43.0,,,OpenPlay
Challenge,18,10,112161,63,Unsuccessful,72.8,53.6,,,OpenPlay
TakeOn,18,10,28186,55,Successful,27.2,46.4,,,OpenPlay
TakeOn,18,11,28186,55,Unsuccessful,29.8,56.1,,,OpenPlay
Tackle,18,11,238940,63,Successful,70.2,43.9,,,OpenPlay
BallRecovery,18,14,80764,63,Successful,64.8,40.0,,,OpenPlay
Pass,18,15,80764,63,Successful,64.8,40.0,69.7,7,OpenPlay
