Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Pass,13,8,135914,63,Successful,48.6,54.5,57.5,87.2,OpenPlay
Pass,13,13,238940,63,Successful,63.2,85.1,68.3,89.4,OpenPlay
Pass,13,14,132962,63,Successful,68.3,89.4,61.6,89.1,OpenPlay
Pass,13,16,238940,63,Successful,62.3,87.5,63.6,73,OpenPlay
Pass,13,17,80764,63,Successful,64.1,71.4,67.6,60.5,OpenPlay
Pass,13,18,362431,63,Successful,67.6,60.5,65.5,36.1,OpenPlay
Pass,13,20,77564,63,Successful,68.9,31.9,83.6,10.3,OpenPlay
Pass,13,23,83078,63,Successful,85.0,10.7,95.5,32.4,OpenPlay
Pass,13,24,80764,63,Unsuccessful,94.0,30.3,94.2,33.2,OpenPlay
BallTouch,13,25,104432,825,Successful,4.4,66.2,,,OpenPlay
Clearance,13,26,363816,825,Successful,3.0,53.2,5.6,100,OpenPlay
Pass,13,52,83078,63,Successful,95.9,0.0,97.5,39.2,ThrowIn
Pass,13,55,135914,63,Unsuccessful,97.5,39.2,98,44,OpenPlay
Foul,13,59,243554,825,Successful,2.3,58.1,,,OpenPlay
Foul,13,59,112161,63,Unsuccessful,97.7,41.9,,,OpenPlay
Pass,14,25,243554,825,Unsuccessful,8.2,61.8,68.7,70,OpenPlay
Pass,14,27,238940,63,Unsuccessful,30.9,31.5,65.1,30.6,OpenPlay
Pass,14,31,79755,825,Successful,34.4,71.2,31.2,58.4,OpenPlay
BallTouch,14,36,104432,825,Successful,31.1,59.3,,,OpenPlay
Pass,15,9,83078,63,Successful,48.3,0.0,54.1,8.5,ThrowIn
BallTouch,15,10,362431,63,Successful,55.8,10.2,,,OpenPlay
KeeperPickup,15,14,243554,825,Successful,9.9,53.1,,,OpenPlay
Pass,15,15,243554,825,Successful,9.9,51.9,26.4,14.7,OpenPlay
Pass,15,16,363816,825,Successful,28.1,16.8,22.9,43.9,OpenPlay
Pass,15,18,104432,825,Successful,24.0,46.7,26.8,77.5,OpenPlay
Pass,15,20,79755,825,Successful,26.8,77.5,3.8,66.9,OpenPlay
Pass,15,25,243554,825,Unsuccessful,2.8,76.1,59.8,100,OpenPlay
Pass,15,39,83078,63,Successful,56.9,0.0,52.3,11.4,ThrowIn
Pass,15,40,238940,63,Successful,52.3,11.4,54.5,2.6,OpenPlay
Pass,15,42,83078,63,Unsuccessful,54.6,2.5,44.4,50.7,OpenPlay
BallRecovery,15,45,291684,825,Successful,58.0,38.9,,,OpenPlay
Pass,15,49,291684,825,Successful,67.4,28.2,62.2,30.4,OpenPlay
Pass,15,50,67480,825,Successful,62.2,30.4,64.4,24.3,OpenPlay
Pass,15,52,291684,825,Successful,64.4,24.3,53,33.3,OpenPlay
Pass,15,54,363816,825,Successful,55.6,32.5,56.4,22.1,OpenPlay
Pass,16,0,67480,825,Successful,68.7,19.2,68.5,27,OpenPlay
Pass,16,3,291684,825,Successful,74.5,11.7,81.5,5.2,OpenPlay
Pass,16,5,40346,825,Successful,80.5,5.6,70.1,25.8,OpenPlay
Pass,16,7,291684,825,Successful,70.0,26.5,58.4,43,OpenPlay
Pass,16,9,104432,825,Successful,58.8,43.7,64.6,70.8,OpenPlay
Pass,16,13,79755,825,Unsuccessful,64.8,72.8,81.5,85.9,OpenPlay
Pass,16,14,83078,63,Successful,18.5,15.5,23,11.7,OpenPlay
BallRecovery,16,15,80764,63,Successful,21.9,11.7,,,OpenPlay
Pass,16,16,80764,63,Unsuccessful,20.8,11.7,19.5,12.6,OpenPlay
BlockedPass,16,16,108176,825,Successful,69.0,82.7,,,OpenPlay
BallRecovery,16,17,125376,825,Successful,77.5,88.2,,,OpenPlay
BallTouch,16,18,125376,825,Unsuccessful,78.3,89.4,,,OpenPlay
Pass,16,34,83078,63,Unsuccessful,25.0,0.0,40.9,6.2,ThrowIn
Aerial,16,36,91213,63,Unsuccessful,42.6,8.3,,,OpenPlay
Aerial,16,36,79755,825,Successful,57.4,91.7,,,OpenPlay
Interception,16,37,79755,825,Successful,55.7,89.6,,,OpenPlay
Pass,16,38,238940,63,Unsuccessful,36.0,10.6,38.4,2.9,OpenPlay
BallTouch,16,41,125376,825,Successful,62.2,89.4,,,OpenPlay
BallRecovery,16,42,108176,825,Successful,54.1,93.6,,,OpenPlay
Pass,16,43,108176,825,Successful,53.5,93.6,36.2,82.1,OpenPlay
Pass,16,44,104432,825,Successful,36.0,78.8,36.5,36.7,OpenPlay
Pass,16,49,363816,825,Successful,50.7,26.4,55.8,14,OpenPlay
Pass,16,52,291684,825,Successful,56.4,13.7,52.6,26.4,OpenPlay
Pass,16,56,67480,825,Successful,61.0,21.5,72.3,5,OpenPlay
Pass,17,0,40346,825,Unsuccessful,71.0,7.4,77.7,16.2,OpenPlay
Interception,17,1,238940,63,Successful,23.6,82.7,,,OpenPlay
BallTouch,17,2,132962,63,Unsuccessful,16.2,82.6,,,OpenPlay
Pass,17,4,73494,825,Unsuccessful,89.2,15.5,97.6,100,OpenPlay
Pass,17,32,83078,63,Successful,8.0,0.0,27.5,5.3,ThrowIn
Aerial,17,34,79755,825,Unsuccessful,65.5,92.8,,,OpenPlay
Aerial,17,34,362431,63,Successful,34.5,7.2,,,OpenPlay
Pass,17,35,362431,63,Unsuccessful,27.6,5.5,36.9,7.9,OpenPlay
BallTouch,17,37,104432,825,Unsuccessful,55.0,92.5,,,OpenPlay
Pass,17,49,83078,63,Successful,56.5,0.0,55.2,14.6,ThrowIn
Pass,17,50,362431,63,Successful,55.2,14.6,55.1,2.8,OpenPlay
Pass,17,51,83078,63,Successful,55.1,2.8,67,21.9,OpenPlay
Aerial,17,52,104432,825,Unsuccessful,34.5,73.4,,,OpenPlay
Aerial,17,52,91213,63,Successful,65.5,26.6,,,OpenPlay
Pass,17,53,91213,63,Successful,67.0,21.9,57.7,32.7,OpenPlay
Pass,17,55,238940,63,Successful,56.1,34.5,47,61.4,OpenPlay
Pass,17,58,344156,63,Successful,47.0,64.5,54,75.4,OpenPlay
Pass,18,2,132962,63,Successful,55.1,69.1,63.8,65.5,OpenPlay
Pass,18,4,80764,63,Successful,63.8,65.5,62.6,75.3,OpenPlay
Pass,18,7,132962,63,Successful,70.6,84.2,77.9,96.9,OpenPlay
Pass,18,8,112161,63,Successful,77.9,96.9,56.6,93.3,OpenPlay
Pass,18,13,344156,63,Successful,55.9,86.2,61,93.8,OpenPlay
Pass,18,16,132962,63,Successful,60.0,93.3,45.1,64.9,OpenPlay
Pass,18,20,135914,63,Successful,46.6,57.3,50.6,28.6,OpenPlay
Pass,18,21,77564,63,Successful,50.6,28.6,44.2,54.8,OpenPlay
Pass,18,24,135914,63,Successful,43.6,54.8,47,86.3,OpenPlay
Pass,18,29,344156,63,Successful,53.6,87.8,45.1,62.7,OpenPlay
Pass,18,33,135914,63,Successful,46.7,57.3,52.8,29.7,OpenPlay
Pass,18,35,77564,63,Successful,54.0,27.9,59,4.7,OpenPlay
Pass,18,38,83078,63,Successful,56.7,8.5,43.2,13.2,OpenPlay
Pass,18,44,77564,63,Successful,41.8,11.0,48.5,3.7,OpenPlay
Pass,18,48,83078,63,Successful,35.8,15.8,22.4,33.6,OpenPlay
Pass,18,51,135914,63,Successful,22.4,33.6,29.3,75.3,OpenPlay
Pass,18,55,344156,63,Successful,34.7,86.8,47.7,98.1,OpenPlay
Pass,18,56,112161,63,Successful,48.1,98.3,52.5,93.3,OpenPlay
