Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype
Aerial,20,7,112161,63,Successful,47.8,8.3,,,OpenPlay
Pass,20,8,112161,63,Successful,46.7,4.3,53.5,5,OpenPlay
Pass,20,9,362431,63,Unsuccessful,54.1,5.2,59,7.4,OpenPlay
BallRecovery,20,10,344259,839,Successful,37.8,94.1,,,OpenPlay
Dispossessed,20,11,344259,839,Successful,39.6,95.8,,,OpenPlay
Tackle,20,11,91213,63,Successful,60.4,4.2,,,OpenPlay
BallTouch,20,12,91213,63,Unsuccessful,61.1,3.2,,,OpenPlay
Pass,20,21,369884,839,Successful,29.1,100.0,12.5,95.6,ThrowIn
Pass,20,26,344259,839,Successful,13.3,92.7,28.3,12.8,OpenPlay
Pass,20,30,79909,839,Unsuccessful,30.3,9.7,39.7,8.5,OpenPlay
BallRecovery,20,33,326646,63,Successful,55.3,91.1,,,OpenPlay
Pass,20,34,326646,63,Successful,46.7,94.5,31.5,86,OpenPlay
Pass,20,38,344156,63,Successful,31.7,79.0,36.1,66.3,OpenPlay
Pass,20,43,238940,63,Successful,35.7,59.4,39.7,86.3,OpenPlay
Pass,20,45,80764,63,Successful,39.8,86.3,33.8,72.4,OpenPlay
Pass,20,48,344156,63,Successful,39.4,73.2,40.2,55.5,OpenPlay
Pass,20,51,238940,63,Successful,42.1,48.2,44.7,25.6,OpenPlay
Pass,20,57,103476,63,Successful,51.8,21.6,41.2,35.7,OpenPlay
Pass,20,59,102173,63,Successful,41.0,38.3,42.4,69,OpenPlay
Pass,21,3,344156,63,Successful,42.6,69.4,41.1,60.3,OpenPlay
Pass,21,5,80764,63,Successful,38.9,60.8,36.3,39.4,OpenPlay
Pass,21,7,102173,63,Successful,36.1,41.2,43.3,53,OpenPlay
Pass,21,9,80764,63,Successful,43.4,53.1,59.4,37.6,OpenPlay
Pass,21,12,91213,63,Successful,62.5,29.1,71.7,6.5,OpenPlay
Pass,21,18,88112,63,Successful,77.2,24.3,70.2,33.9,OpenPlay
Pass,21,21,238940,63,Successful,69.9,34.0,77.2,28.3,OpenPlay
Pass,21,22,80764,63,Successful,77.2,28.3,71.1,22.5,OpenPlay
Pass,21,24,88112,63,Successful,71.7,17.7,72.6,12.3,OpenPlay
Pass,21,25,103476,63,Successful,72.1,8.6,75.3,13.2,OpenPlay
