Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Assist,Assist_2nd
Pass,17,3,239872,607,Successful,57.2,6.2,46.6,12,OpenPlay,False,False
Pass,17,7,19859,607,Successful,48.4,8.9,65.1,2.3,OpenPlay,False,False
Pass,17,9,136481,607,Unsuccessful,65.1,2.3,77.7,4.1,OpenPlay,False,False
Clearance,17,12,121711,347,Successful,18.3,95.7,21.8,98.4,OpenPlay,False,False
Pass,17,13,349207,607,Unsuccessful,73.6,2.5,75.8,6.4,OpenPlay,False,False
BallRecovery,17,15,121711,347,Successful,25.5,94.5,,,OpenPlay,False,False
Dispossessed,17,16,121711,347,Successful,25.4,89.8,,,OpenPlay,False,False
Tackle,17,16,136481,607,Unsuccessful,74.6,10.2,,,OpenPlay,False,False
BallTouch,17,17,121711,347,Successful,24.2,81.6,,,OpenPlay,False,False
Pass,17,18,296342,347,Successful,28.3,87.2,38.5,97.1,OpenPlay,False,False
Pass,17,19,298542,347,Successful,38.5,97.1,26.5,96.9,OpenPlay,False,False
Pass,17,21,347639,347,Unsuccessful,28.6,96.9,63.3,78.1,OpenPlay,False,False
Aerial,17,22,142017,347,Unsuccessful,60.0,77.2,,,OpenPlay,False,False
Aerial,17,22,11895,607,Successful,40.0,22.8,,,OpenPlay,False,False
Pass,17,23,11895,607,Successful,43.4,23.7,55.8,22.1,OpenPlay,False,False
Pass,17,24,19859,607,Successful,55.7,22.7,46.2,28.6,OpenPlay,False,False
BallRecovery,17,25,117776,607,Successful,46.2,28.6,,,OpenPlay,False,False
Pass,17,26,117776,607,Successful,46.2,28.6,58,32.2,OpenPlay,False,False
Pass,17,29,349207,607,Successful,55.2,33.7,43,64.5,OpenPlay,False,False
Pass,17,32,143193,607,Successful,43.3,63.4,46,57.9,OpenPlay,False,False
Pass,17,33,248121,607,Successful,46.0,57.9,47.5,73.6,OpenPlay,False,False
Pass,17,35,143193,607,Successful,56.2,76.3,68.8,96.3,OpenPlay,False,False
Pass,17,39,241019,607,Successful,68.3,95.1,64.9,68.4,OpenPlay,False,False
Pass,17,40,248121,607,Successful,64.3,71.8,57.6,91.2,OpenPlay,False,False
Pass,17,45,143193,607,Successful,62.8,93.6,64.6,87.5,OpenPlay,False,False
Pass,17,48,241019,607,Unsuccessful,66.6,82.0,81.1,23.7,OpenPlay,False,False
Clearance,17,52,347639,347,Successful,18.1,74.8,14.9,85.9,OpenPlay,False,False
Aerial,17,54,347639,347,Unsuccessful,13.6,85.8,,,OpenPlay,False,False
Aerial,17,54,239872,607,Successful,86.4,14.2,,,OpenPlay,False,False
Pass,17,56,239872,607,Unsuccessful,87.2,2.6,79.7,5.3,OpenPlay,False,False
BallRecovery,17,57,298542,347,Successful,20.9,94.5,,,OpenPlay,False,False
TakeOn,17,59,298542,347,Unsuccessful,24.3,91.9,,,OpenPlay,False,False
Tackle,17,59,136481,607,Unsuccessful,75.7,8.1,,,OpenPlay,False,False
Pass,18,4,347639,347,Successful,21.1,84.7,32.9,73,OpenPlay,False,False
Pass,18,5,101521,347,Successful,32.7,72.3,26,59.3,OpenPlay,False,False
Pass,18,7,105026,347,Successful,27.1,57.6,21.5,9.1,OpenPlay,False,False
Pass,18,9,260493,347,Successful,27.4,2.9,14.5,15.6,OpenPlay,False,False
Pass,18,11,27756,347,Successful,14.5,15.6,29.6,22.1,OpenPlay,False,False
Pass,18,15,105026,347,Successful,28.8,20.0,45.5,17,OpenPlay,False,False
Pass,18,16,25599,347,Successful,45.5,17.0,33.5,21.2,OpenPlay,False,False
Dispossessed,18,18,142017,347,Successful,36.7,20.0,,,OpenPlay,False,False
Tackle,18,18,248121,607,Unsuccessful,63.3,80.0,,,OpenPlay,False,False
Pass,18,20,142017,347,Successful,35.1,25.8,38.2,41.2,OpenPlay,False,False
