,Event,Minute,Second,Player,Team,Outcome,X,Y,endX,endY,passtype,Recipient,Pass Recipient Name,Player Name
1101,Pass,89,42,125209,13,Successful,65.6,49.0,64.7,59.9,OpenPlay,89401.0,Granit Xhaka,Mohamed Elneny
1102,Pass,89,44,89401,13,Successful,64.4,61.4,48.1,44.2,OpenPlay,27586.0,David Luiz,Granit Xhaka
1103,Pass,89,48,27586,13,Successful,47.1,41.2,42,21.1,OpenPlay,288795.0,Rob Holding,David Luiz
1104,Pass,89,50,288795,13,Successful,42.0,21.1,53.6,31.9,OpenPlay,125209.0,Mohamed Elneny,Rob Holding
1105,Pass,89,51,125209,13,Successful,52.3,31.6,35.8,40.8,OpenPlay,27586.0,David Luiz,Mohamed Elneny
1106,Pass,89,58,27586,13,Unsuccessful,41.5,75.6,69.7,80.6,OpenPlay,,,David Luiz
1107,Pass,90,0,136451,26,Successful,27.2,19.8,30.8,27.9,OpenPlay,115916.0,Fabinho,Joseph Gomez
1108,Pass,90,3,115916,26,Successful,29.8,22.1,39.7,8.1,OpenPlay,355354.0,Curtis Jones,Fabinho
1109,Pass,90,6,355354,26,Successful,42.0,7.7,42.3,19.2,OpenPlay,243510.0,Naby Keita,Curtis Jones
1110,Pass,90,8,243510,26,Successful,41.7,18.2,61.4,7.3,OpenPlay,355354.0,Curtis Jones,Naby Keita
1111,Pass,90,14,355354,26,Successful,74.4,13.7,74.1,22.5,OpenPlay,109915.0,Sadio Mané,Curtis Jones
1112,Pass,90,16,109915,26,Successful,71.8,20.9,95.4,16.3,OpenPlay,355354.0,Curtis Jones,Sadio Mané
1113,Pass,90,20,355354,26,Successful,94.3,21.1,81.8,29.5,OpenPlay,108226.0,Mohamed Salah,Curtis Jones
1114,Pass,90,22,108226,26,Successful,79.3,33.6,74.1,50.9,OpenPlay,33568.0,Georginio Wijnaldum,Mohamed Salah
1115,Pass,90,24,33568,26,Successful,74.4,50.9,64.1,60,OpenPlay,95408.0,Virgil van Dijk,Georginio Wijnaldum
1116,Pass,90,29,95408,26,Successful,66.5,55.0,68.4,40.2,OpenPlay,243510.0,Naby Keita,Virgil van Dijk
1117,Pass,90,31,243510,26,Successful,68.2,40.6,68.1,22.1,OpenPlay,136451.0,Joseph Gomez,Naby Keita
1118,Pass,90,34,136451,26,Successful,69.5,16.7,78.2,9.3,OpenPlay,355354.0,Curtis Jones,Joseph Gomez
1119,Pass,90,38,355354,26,Successful,76.8,17.8,76.9,27,OpenPlay,109915.0,Sadio Mané,Curtis Jones
1120,Pass,90,40,109915,26,Successful,74.3,20.4,82.1,5.2,OpenPlay,136451.0,Joseph Gomez,Sadio Mané
1121,Pass,90,42,136451,26,Successful,84.6,4.7,80.3,14,OpenPlay,109915.0,Sadio Mané,Joseph Gomez
1122,Pass,90,44,109915,26,Unsuccessful,79.2,14.9,93.2,57.7,OpenPlay,,,Sadio Mané
1123,Pass,91,39,102248,13,Unsuccessful,11.4,42.9,67.4,7.5,OpenPlay,,,Emiliano Martínez
1124,Pass,91,43,115726,26,Successful,30.9,92.7,37.2,84.9,OpenPlay,243510.0,Naby Keita,Andrew Robertson
1125,Pass,91,45,243510,26,Unsuccessful,36.5,79.8,65.7,69.7,OpenPlay,,,Naby Keita
1126,Pass,91,48,27586,13,Successful,35.5,29.5,31.1,9.9,OpenPlay,288795.0,Rob Holding,David Luiz
1127,Pass,91,51,288795,13,Unsuccessful,30.8,6.4,35.1,6.4,OpenPlay,,,Rob Holding
1128,Pass,92,0,109915,26,Successful,71.5,100.0,55.4,90.1,ThrowIn,95408.0,Virgil van Dijk,Sadio Mané
1129,Pass,92,4,95408,26,Successful,55.4,87.4,51.3,58.3,OpenPlay,115916.0,Fabinho,Virgil van Dijk
1130,Pass,92,7,115916,26,Successful,53.0,49.5,50.7,33,OpenPlay,136451.0,Joseph Gomez,Fabinho
1131,Pass,92,10,136451,26,Successful,51.4,31.0,45.6,55.8,OpenPlay,115916.0,Fabinho,Joseph Gomez
1132,Pass,92,12,115916,26,Successful,45.6,55.8,47.8,81.2,OpenPlay,95408.0,Virgil van Dijk,Fabinho
1133,Pass,92,14,95408,26,Successful,50.4,79.3,45.6,52.6,OpenPlay,115916.0,Fabinho,Virgil van Dijk
1134,Pass,92,16,115916,26,Successful,44.7,50.7,44.6,32,OpenPlay,136451.0,Joseph Gomez,Fabinho
1135,Pass,92,20,136451,26,Successful,47.4,33.2,47.7,78.3,OpenPlay,95408.0,Virgil van Dijk,Joseph Gomez
1136,Pass,92,26,95408,26,Successful,55.4,76.1,46.8,53.6,OpenPlay,115916.0,Fabinho,Virgil van Dijk
1137,Pass,92,30,115916,26,Successful,52.6,54.2,64.7,95.4,OpenPlay,115726.0,Andrew Robertson,Fabinho
1138,Pass,92,34,115726,26,Successful,64.2,97.1,57.7,85.7,OpenPlay,95408.0,Virgil van Dijk,Andrew Robertson
1139,Pass,92,37,95408,26,Successful,57.0,81.4,86.5,92.1,OpenPlay,69945.0,Cédric Soares,Virgil van Dijk
1140,Pass,92,42,69945,13,Unsuccessful,2.3,12.4,28.5,0,OpenPlay,,,Cédric Soares
1141,Pass,92,51,109915,26,Successful,69.4,100.0,59.1,94.8,ThrowIn,95408.0,Virgil van Dijk,Sadio Mané
1142,Pass,92,55,95408,26,Successful,58.7,90.2,55.8,68.8,OpenPlay,,,Virgil van Dijk
