Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot-Creating Actions,Shot-Creating Actions p90,SCA pass live,SCA pass dead,SCA from dribbles,SCA shots,SCA from fouls,Goal-Creating Actions,Goal-Creating Actions p90,GCA pass live,GCA pass dead,GCA dribbled,GCA shots,GCA fouls,GCA OG
Troy Deeney,eng ENG,FW,Watford,eng Premier League,31,1988,24.7,50.0,2.02,42.0,0.0,0.0,3.0,5.0,5.0,0.2,4.0,0.0,0.0,0.0,1.0,0.0
Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,it Serie A,28,1991,10.9,24.0,2.2,17.0,0.0,3.0,1.0,3.0,6.0,0.55,4.0,0.0,1.0,1.0,0.0,0.0
Alessandro Deiola,it ITA,MF,Cagliari,it Serie A,23,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Deiola,it ITA,MF,Lecce,it Serie A,23,1995,8.0,13.0,1.63,12.0,0.0,0.0,0.0,1.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0
Romain Del Castillo,fr FRA,"FW,MF",Rennes,fr Ligue 1,23,1996,13.8,44.0,3.19,32.0,0.0,5.0,2.0,5.0,6.0,0.43,6.0,0.0,0.0,0.0,0.0,0.0
Thomas Delaine,fr FRA,DF,Metz,fr Ligue 1,27,1992,13.9,22.0,1.58,16.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Delaney,dk DEN,MF,Dortmund,de Bundesliga,27,1991,9.2,9.0,0.98,8.0,0.0,0.0,1.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0
Paul Delecroix,fr FRA,GK,Metz,fr Ligue 1,30,1988,1.5,1.0,0.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristian Dell'Orco,it ITA,DF,Lecce,it Serie A,25,1994,11.2,17.0,1.52,16.0,1.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
Andy Delort,dz ALG,FW,Montpellier,fr Ligue 1,27,1991,25.3,80.0,3.16,48.0,3.0,9.0,8.0,11.0,10.0,0.39,3.0,0.0,2.0,2.0,2.0,1.0
Fabian Delph,eng ENG,MF,Everton,eng Premier League,29,1989,13.2,17.0,1.29,16.0,0.0,0.0,1.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
Moussa Dembélé,fr FRA,FW,Lyon,fr Ligue 1,23,1996,24.3,49.0,2.02,37.0,0.0,3.0,3.0,6.0,7.0,0.29,4.0,0.0,1.0,0.0,2.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ousmane Dembélé,fr FRA,FW,Barcelona,es La Liga,22,1997,4.0,18.0,4.54,10.0,2.0,5.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0
Merih Demiral,tr TUR,DF,Juventus,it Serie A,21,1998,4.6,2.0,0.43,2.0,0.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0
Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,26,1993,17.5,74.0,4.23,37.0,30.0,3.0,3.0,1.0,10.0,0.57,4.0,6.0,0.0,0.0,0.0,0.0
Diego Demme,de GER,MF,RB Leipzig,de Bundesliga,27,1991,13.5,32.0,2.38,31.0,1.0,0.0,0.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
Diego Demme,de GER,MF,Napoli,it Serie A,27,1991,10.0,18.0,1.8,17.0,0.0,0.0,0.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,24,1995,23.7,8.0,0.34,8.0,0.0,0.0,0.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
Leander Dendoncker,be BEL,"MF,DF",Wolves,eng Premier League,24,1995,31.1,19.0,0.61,18.0,0.0,1.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
Kevin Denkey,tg TOG,FW,Nîmes,fr Ligue 1,18,2000,6.7,15.0,2.24,10.0,0.0,2.0,2.0,1.0,3.0,0.45,2.0,0.0,0.0,1.0,0.0,0.0
Stefano Denswil,nl NED,DF,Bologna,it Serie A,26,1993,24.9,24.0,0.96,19.0,1.0,0.0,1.0,3.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
Fabio Depaoli,it ITA,"MF,DF",Sampdoria,it Serie A,22,1997,20.6,51.0,2.48,37.0,4.0,3.0,5.0,2.0,3.0,0.15,1.0,0.0,0.0,0.0,2.0,0.0
Memphis Depay,nl NED,"FW,MF",Lyon,fr Ligue 1,25,1994,11.3,52.0,4.6,21.0,12.0,10.0,3.0,6.0,6.0,0.53,2.0,0.0,3.0,0.0,1.0,0.0
Kastriot Dermaku,al ALB,DF,Parma,it Serie A,27,1992,11.4,4.0,0.35,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniele Dessena,it ITA,MF,Brescia,it Serie A,32,1987,20.8,19.0,0.91,14.0,0.0,0.0,2.0,3.0,3.0,0.14,1.0,0.0,0.0,0.0,2.0,0.0
Mattia Destro,it ITA,FW,Bologna,it Serie A,28,1991,2.1,2.0,0.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mattia Destro,it ITA,"FW,MF",Genoa,it Serie A,28,1991,1.7,3.0,1.8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerard Deulofeu,es ESP,FW,Watford,eng Premier League,25,1994,23.3,88.0,3.78,51.0,10.0,14.0,7.0,6.0,7.0,0.3,5.0,0.0,1.0,0.0,1.0,0.0
Deyverson,br BRA,FW,Getafe,es La Liga,28,1991,2.3,5.0,2.21,4.0,0.0,0.0,1.0,0.0,2.0,0.88,1.0,0.0,0.0,1.0,0.0,0.0
Samuel Di Carmine,it ITA,FW,Hellas Verona,it Serie A,30,1988,14.4,19.0,1.32,13.0,0.0,0.0,3.0,3.0,2.0,0.14,1.0,0.0,0.0,0.0,1.0,0.0
Federico Di Francesco,it ITA,FW,SPAL,it Serie A,25,1994,12.0,39.0,3.24,24.0,3.0,4.0,2.0,6.0,2.0,0.17,1.0,0.0,0.0,0.0,1.0,0.0
Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,25,1993,33.0,62.0,1.88,55.0,2.0,1.0,2.0,2.0,6.0,0.18,5.0,0.0,0.0,1.0,0.0,0.0
Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,31,1988,22.2,136.0,6.12,98.0,22.0,9.0,4.0,2.0,25.0,1.13,17.0,4.0,2.0,1.0,0.0,1.0
Boulaye Dia,sn SEN,FW,Reims,fr Ligue 1,22,1996,20.1,42.0,2.09,31.0,0.0,5.0,2.0,4.0,5.0,0.25,3.0,0.0,1.0,0.0,1.0,0.0
Fousseni Diabaté,ml MLI,"FW,MF",Amiens,fr Ligue 1,23,1995,13.2,25.0,1.89,20.0,2.0,2.0,0.0,1.0,4.0,0.3,3.0,0.0,1.0,0.0,0.0,0.0
Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,20,1999,19.7,67.0,3.4,48.0,2.0,12.0,2.0,3.0,10.0,0.51,7.0,0.0,2.0,0.0,1.0,0.0
Mouctar Diakhaby,fr FRA,DF,Valencia,es La Liga,22,1996,16.0,6.0,0.37,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,18,2001,15.2,7.0,0.46,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdou Diallo,fr FRA,DF,Paris S-G,fr Ligue 1,23,1996,13.3,10.0,0.75,7.0,1.0,0.0,2.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,24,1995,24.4,55.0,2.25,35.0,0.0,11.0,5.0,4.0,8.0,0.33,4.0,0.0,3.0,1.0,0.0,0.0
Ibrahima Diallo,fr FRA,MF,Brest,fr Ligue 1,20,1999,17.3,17.0,0.98,16.0,0.0,1.0,0.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0
Moussa Diarra,fr FRA,DF,Toulouse,fr Ligue 1,18,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raphael Dias Belloli,br BRA,"MF,FW",Rennes,fr Ligue 1,23,1996,18.8,92.0,4.9,56.0,13.0,15.0,3.0,4.0,7.0,0.37,6.0,0.0,0.0,0.0,0.0,1.0
Lucas Dias,fr FRA,GK,Nîmes,fr Ligue 1,20,1999,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amadou Diawara,gn GUI,MF,Roma,it Serie A,22,1997,16.9,33.0,1.96,31.0,0.0,0.0,1.0,1.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0
Brahim Díaz,es ESP,"FW,MF",Real Madrid,es La Liga,19,1999,0.7,2.0,2.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Víctor Díaz,es ESP,DF,Granada,es La Liga,31,1988,32.0,46.0,1.44,33.0,11.0,0.0,1.0,0.0,9.0,0.28,5.0,2.0,0.0,1.0,0.0,1.0
Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,29,1989,20.8,8.0,0.39,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Dier,eng ENG,"DF,MF",Tottenham,eng Premier League,25,1994,14.9,10.0,0.67,9.0,0.0,0.0,1.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
Lucas Digne,fr FRA,DF,Everton,eng Premier League,26,1993,33.7,104.0,3.09,58.0,38.0,2.0,3.0,3.0,11.0,0.33,8.0,3.0,0.0,0.0,0.0,0.0
Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,28,1991,38.0,22.0,0.58,19.0,0.0,0.0,1.0,2.0,5.0,0.13,4.0,0.0,0.0,0.0,1.0,0.0
Mitchell Dijks,nl NED,DF,Bologna,it Serie A,26,1993,11.2,16.0,1.43,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javairô Dilrosun,nl NED,"MF,FW",Hertha BSC,de Bundesliga,21,1998,14.5,25.0,1.72,14.0,3.0,6.0,0.0,2.0,4.0,0.28,2.0,0.0,2.0,0.0,0.0,0.0
Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,21,1997,5.8,18.0,3.11,11.0,6.0,0.0,1.0,0.0,4.0,0.69,3.0,1.0,0.0,0.0,0.0,0.0
Federico Dimarco,it ITA,"DF,MF",Inter,it Serie A,21,1997,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,28,1991,9.9,26.0,2.62,23.0,1.0,0.0,1.0,1.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0
Lois Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,26,1992,7.4,11.0,1.49,6.0,1.0,2.0,0.0,2.0,1.0,0.14,0.0,0.0,1.0,0.0,0.0,0.0
Issa Diop,fr FRA,DF,West Ham,eng Premier League,22,1997,30.7,9.0,0.29,6.0,1.0,0.0,2.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
Papakouli Diop,sn SEN,MF,Eibar,es La Liga,33,1986,25.0,27.0,1.08,25.0,0.0,0.0,1.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Assane Dioussé,sn SEN,MF,Saint-Étienne,fr Ligue 1,21,1997,1.3,2.0,1.5,2.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0
Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,21,1998,27.0,17.0,0.63,16.0,1.0,0.0,0.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0
Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,19,2000,7.3,2.0,0.27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djené,tg TOG,DF,Getafe,es La Liga,27,1991,34.0,10.0,0.29,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa Djenepo,ml MLI,"MF,DF",Southampton,eng Premier League,21,1998,10.3,39.0,3.78,19.0,0.0,11.0,1.0,8.0,6.0,0.58,3.0,0.0,2.0,0.0,1.0,0.0
Koffi Djidji,ci CIV,DF,Torino,it Serie A,26,1992,9.5,3.0,0.32,3.0,0.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
Alexander Djiku,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,24,1994,22.9,14.0,0.61,13.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,26,1993,30.9,26.0,0.84,22.0,1.0,0.0,3.0,0.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0
Naïs Djouahra,fr FRA,FW,Real Sociedad,es La Liga,19,1999,0.3,3.0,9.31,2.0,0.0,1.0,0.0,0.0,1.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0
Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,27,1992,35.0,8.0,0.23,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Doherty,ie IRL,DF,Wolves,eng Premier League,27,1992,31.5,64.0,2.03,48.0,1.0,6.0,7.0,2.0,15.0,0.48,7.0,0.0,3.0,4.0,1.0,0.0
Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,21,1997,21.0,26.0,1.24,14.0,0.0,3.0,4.0,5.0,6.0,0.29,3.0,0.0,1.0,1.0,1.0,0.0
Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,26,1993,1.6,6.0,3.65,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaume Doménech,es ESP,GK,Valencia,es La Liga,28,1990,14.7,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,21,1998,7.8,20.0,2.58,19.0,0.0,1.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0
Giulio Donati,it ITA,DF,Lecce,it Serie A,29,1990,19.6,41.0,2.1,33.0,2.0,2.0,2.0,2.0,6.0,0.31,3.0,1.0,0.0,1.0,1.0,0.0
Ji Dong-won,kr KOR,FW,Mainz 05,de Bundesliga,28,1991,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anastasios Donis,gr GRE,"FW,MF",Reims,fr Ligue 1,22,1996,6.8,12.0,1.77,5.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfredo Donnarumma,it ITA,FW,Brescia,it Serie A,28,1990,18.7,42.0,2.24,30.0,0.0,4.0,2.0,6.0,5.0,0.27,4.0,0.0,0.0,0.0,1.0,0.0
Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,20,1999,35.6,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,21,1997,23.2,14.0,0.6,11.0,1.0,0.0,1.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Mathieu Dossevi,tg TOG,"MF,FW",Toulouse,fr Ligue 1,31,1988,19.5,73.0,3.75,41.0,24.0,6.0,1.0,1.0,4.0,0.21,4.0,0.0,0.0,0.0,0.0,0.0
Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,30,1989,16.4,41.0,2.5,33.0,0.0,2.0,3.0,3.0,6.0,0.37,4.0,0.0,1.0,1.0,0.0,0.0
Abdoulaye Doucouré,fr FRA,MF,Watford,eng Premier League,26,1993,35.1,80.0,2.28,59.0,0.0,10.0,8.0,3.0,6.0,0.17,4.0,0.0,0.0,2.0,0.0,0.0
Mamadou Doucouré,fr FRA,MF,M'Gladbach,de Bundesliga,21,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa Doumbia,ml MLI,"FW,MF",Reims,fr Ligue 1,24,1994,19.1,58.0,3.04,41.0,2.0,5.0,3.0,7.0,3.0,0.16,1.0,0.0,1.0,0.0,1.0,0.0
Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,22,1996,5.0,7.0,1.4,5.0,0.0,2.0,0.0,0.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0
Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,22,1996,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Doyle,eng ENG,"MF,FW",Manchester City,eng Premier League,17,2001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Dräger,tn TUN,DF,Paderborn 07,de Bundesliga,23,1996,16.2,26.0,1.61,18.0,4.0,1.0,2.0,1.0,5.0,0.31,4.0,0.0,0.0,1.0,0.0,0.0
Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,28,1991,11.4,12.0,1.05,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,21,1997,31.0,7.0,0.23,5.0,2.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
Julian Draxler,de GER,MF,Paris S-G,fr Ligue 1,25,1993,7.6,21.0,2.76,15.0,2.0,2.0,1.0,0.0,8.0,1.05,4.0,1.0,1.0,1.0,0.0,1.0
Dominick Drexler,de GER,"MF,FW",Köln,de Bundesliga,29,1990,17.6,56.0,3.18,45.0,4.0,3.0,1.0,3.0,6.0,0.34,5.0,0.0,0.0,0.0,1.0,0.0
Danny Drinkwater,eng ENG,MF,Aston Villa,eng Premier League,29,1990,2.9,4.0,1.39,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Drinkwater,eng ENG,MF,Burnley,eng Premier League,29,1990,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josip Drmić,ch SUI,"FW,MF",Norwich City,eng Premier League,26,1992,7.2,11.0,1.53,7.0,0.0,1.0,2.0,1.0,1.0,0.14,0.0,0.0,1.0,0.0,0.0,0.0
Domingos Duarte,pt POR,DF,Granada,es La Liga,24,1995,34.3,5.0,0.15,4.0,1.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
Léo Duarte,br BRA,DF,Milan,it Serie A,23,1996,4.5,1.0,0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Óscar Duarte,cr CRC,DF,Levante,es La Liga,30,1989,5.4,4.0,0.74,3.0,0.0,0.0,1.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0
Rubén Duarte,es ESP,DF,Alavés,es La Liga,23,1995,29.6,36.0,1.22,24.0,3.0,0.0,4.0,5.0,6.0,0.2,2.0,1.0,0.0,1.0,2.0,0.0
Edgaras Dubickas,lt LTU,DF,Lecce,it Serie A,21,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,24,1994,15.0,24.0,1.6,21.0,1.0,1.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,30,1989,38.0,2.0,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ondrej Duda,sk SVK,MF,Norwich City,eng Premier League,24,1994,8.0,25.0,3.11,15.0,6.0,1.0,2.0,1.0,2.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0
Ondrej Duda,sk SVK,"MF,FW",Hertha BSC,de Bundesliga,24,1994,5.0,17.0,3.42,10.0,1.0,3.0,2.0,1.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0
Shane Duffy,ie IRL,DF,Brighton,eng Premier League,27,1992,13.8,5.0,0.36,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haris Duljević,ba BIH,"FW,MF",Nîmes,fr Ligue 1,25,1993,5.8,24.0,4.15,20.0,0.0,3.0,1.0,0.0,6.0,1.04,5.0,0.0,1.0,0.0,0.0,0.0
Paul Dummett,wal WAL,DF,Newcastle Utd,eng Premier League,27,1991,13.6,6.0,0.44,5.0,0.0,0.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,26,1993,9.9,20.0,2.03,17.0,0.0,1.0,0.0,2.0,2.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0
Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,26,1993,9.4,27.0,2.88,27.0,0.0,0.0,0.0,0.0,6.0,0.64,6.0,0.0,0.0,0.0,0.0,0.0
Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,27,1991,35.9,25.0,0.7,23.0,2.0,0.0,0.0,0.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0
Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,27,1992,5.7,9.0,1.59,6.0,0.0,1.0,2.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riza Durmisi,dk DEN,DF,Nice,fr Ligue 1,25,1994,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hugo Duro,es ESP,"FW,MF",Getafe,es La Liga,19,1999,4.2,7.0,1.67,3.0,0.0,0.0,0.0,4.0,2.0,0.48,1.0,0.0,0.0,0.0,1.0,0.0
Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,22,1997,13.1,11.0,0.84,9.0,0.0,1.0,0.0,0.0,2.0,0.15,1.0,0.0,0.0,0.0,0.0,1.0
Paulo Dybala,ar ARG,"FW,MF",Juventus,it Serie A,25,1993,23.9,148.0,6.18,96.0,18.0,14.0,7.0,12.0,23.0,0.96,10.0,2.0,4.0,2.0,4.0,1.0
Edin Džeko,ba BIH,FW,Roma,it Serie A,33,1986,31.7,111.0,3.5,79.0,1.0,12.0,9.0,10.0,18.0,0.57,11.0,0.0,1.0,2.0,4.0,0.0
Blerim Džemaili,ch SUI,MF,Bologna,it Serie A,33,1986,7.8,29.0,3.74,26.0,1.0,0.0,0.0,2.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0
Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,31,1988,28.0,11.0,0.39,8.0,0.0,0.0,3.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0
Simone Edera,it ITA,"MF,FW",Torino,it Serie A,22,1997,4.4,17.0,3.84,6.0,6.0,1.0,2.0,2.0,2.0,0.45,1.0,0.0,0.0,1.0,0.0,0.0
Ederson,br BRA,GK,Manchester City,eng Premier League,25,1993,34.1,4.0,0.12,4.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,26,1992,35.4,6.0,0.17,3.0,0.0,0.0,3.0,0.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0
Johannes Eggestein,de GER,"MF,FW",Werder Bremen,de Bundesliga,21,1998,5.7,11.0,1.94,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maximilian Eggestein,de GER,"MF,DF",Werder Bremen,de Bundesliga,22,1996,31.7,67.0,2.11,53.0,0.0,5.0,7.0,2.0,6.0,0.19,5.0,0.0,0.0,1.0,0.0,0.0
Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,24,1995,25.9,39.0,1.51,27.0,4.0,5.0,1.0,2.0,4.0,0.15,3.0,0.0,1.0,0.0,0.0,0.0
Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,30,1989,26.5,56.0,2.11,49.0,0.0,0.0,2.0,5.0,7.0,0.26,4.0,0.0,0.0,0.0,3.0,0.0
Harvey Elliot,eng ENG,DF,Liverpool,eng Premier League,16,2003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elif Elmas,mk MKD,MF,Napoli,it Serie A,19,1999,12.6,45.0,3.57,31.0,0.0,8.0,2.0,3.0,3.0,0.24,2.0,0.0,0.0,0.0,0.0,1.0
Ilay Elmkies,il ISR,MF,Hoffenheim,de Bundesliga,19,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,31,1987,11.5,28.0,2.44,27.0,1.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,25,1994,16.8,10.0,0.6,8.0,0.0,0.0,1.0,1.0,3.0,0.18,2.0,0.0,0.0,1.0,0.0,0.0
Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,22,1996,29.1,8.0,0.28,7.0,0.0,0.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
