Player,Nation,Pos,Squad,Comp,Age,Born,90s,Goals,Shots,Shots on Target,Shots on Target %,Shots Total p90,Shots on Target p90,Goals per shot,Goals per shot on target,Shots from Free Kicks,Penalty Kicks scored,Penalty Kicks attempted,xG,Non-penalty xG,npxG/Sh,G-xG,np:G-xG
Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,25,1993,25.9,1.0,10.0,4.0,40.0,0.39,0.15,0.1,0.25,0.0,0.0,0.0,1.0,1.0,0.1,0.0,0.0
Fernando Llorente,es ESP,FW,Napoli,it Serie A,34,1985,5.6,3.0,31.0,11.0,35.5,5.57,1.98,0.1,0.27,0.0,0.0,0.0,4.7,4.7,0.15,-1.7,-1.7
Marcos Llorente,es ESP,"MF,FW",Atlético Madrid,es La Liga,24,1995,15.2,3.0,14.0,5.0,35.7,0.92,0.33,0.21,0.6,0.0,0.0,0.0,1.9,1.9,0.13,1.1,1.1
Gautier Lloris,fr FRA,DF,Nice,fr Ligue 1,24,1995,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,32,1986,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giovani Lo Celso,ar ARG,"MF,FW",Tottenham,eng Premier League,23,1996,16.6,0.0,18.0,3.0,16.7,1.09,0.18,0.0,0.0,1.0,0.0,0.0,1.2,1.2,0.07,-1.2,-1.2
Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,24,1994,8.4,0.0,2.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Stanislav Lobotka,sk SVK,MF,Celta Vigo,es La Liga,24,1994,15.4,0.0,7.0,2.0,28.6,0.46,0.13,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.02,-0.2,-0.2
Jürgen Locadia,nl NED,FW,Hoffenheim,de Bundesliga,25,1993,5.9,4.0,18.0,10.0,55.6,3.06,1.7,0.17,0.3,0.0,1.0,1.0,3.0,2.2,0.12,1.0,0.8
Jürgen Locadia,nl NED,"MF,FW",Brighton,eng Premier League,25,1993,1.0,0.0,2.0,1.0,50.0,2.09,1.05,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.17,-0.3,-0.3
Manuel Locatelli,it ITA,MF,Sassuolo,it Serie A,21,1998,28.7,0.0,33.0,6.0,18.2,1.15,0.21,0.0,0.0,4.0,0.0,0.0,1.7,1.7,0.05,-1.7,-1.7
Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,21,1998,26.6,1.0,16.0,3.0,18.8,0.6,0.11,0.06,0.33,0.0,0.0,0.0,0.9,0.9,0.06,0.1,0.1
Ruben Loftus-Cheek,eng ENG,"MF,FW",Chelsea,eng Premier League,23,1996,2.3,0.0,4.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.13,-0.5,-0.5
Enzo Loiodice,fr FRA,MF,Dijon,fr Ligue 1,18,2000,2.1,0.0,3.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1
Kevin Long,ie IRL,DF,Burnley,eng Premier League,28,1990,6.3,0.0,2.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.09,-0.2,-0.2
Shane Long,ie IRL,FW,Southampton,eng Premier League,32,1987,15.5,2.0,33.0,13.0,39.4,2.13,0.84,0.06,0.15,0.0,0.0,0.0,4.8,4.8,0.14,-2.8,-2.8
Matthew Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,19,2000,6.4,2.0,4.0,2.0,50.0,0.63,0.31,0.5,1.0,0.0,0.0,0.0,0.4,0.4,0.11,1.6,1.6
Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,21,1997,15.3,1.0,26.0,6.0,23.1,1.7,0.39,0.04,0.17,3.0,0.0,0.0,0.9,0.9,0.04,0.1,0.1
Ademola Lookman,eng ENG,"MF,FW",RB Leipzig,de Bundesliga,21,1997,3.4,0.0,10.0,1.0,10.0,2.91,0.29,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,-1.0,-1.0
Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,28,1990,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rony Lopes,pt POR,FW,Sevilla,es La Liga,23,1995,1.5,0.0,2.0,2.0,100.0,1.34,1.34,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Rony Lopes,pt POR,FW,Monaco,fr Ligue 1,23,1995,0.9,0.0,2.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,-0.2,-0.2
Adrián López,es ESP,"FW,MF",Osasuna,es La Liga,31,1988,16.0,2.0,18.0,7.0,38.9,1.12,0.44,0.06,0.14,0.0,1.0,1.0,2.6,1.8,0.1,-0.6,-0.8
David López,es ESP,"DF,MF",Espanyol,es La Liga,29,1989,27.3,4.0,15.0,9.0,60.0,0.55,0.33,0.27,0.44,0.0,0.0,0.0,1.1,1.1,0.08,2.9,2.9
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego López,es ESP,GK,Espanyol,es La Liga,37,1981,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javi López,es ESP,DF,Alavés,es La Liga,17,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javi López,es ESP,DF,Espanyol,es La Liga,33,1986,15.4,0.0,3.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Lluis López,es ESP,DF,Espanyol,es La Liga,22,1997,3.3,0.0,2.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
Maxime Lopez,fr FRA,"MF,FW",Marseille,fr Ligue 1,21,1997,12.3,0.0,11.0,2.0,18.2,0.89,0.16,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.07,-0.8,-0.8
Pau López,es ESP,GK,Roma,it Serie A,24,1994,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto López,es ESP,MF,Real Sociedad,es La Liga,19,2000,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unai López,es ESP,MF,Athletic Club,es La Liga,23,1995,19.9,1.0,28.0,9.0,32.1,1.41,0.45,0.04,0.11,5.0,0.0,0.0,0.8,0.8,0.03,0.2,0.2
Iker Losada,es ESP,"MF,FW",Celta Vigo,es La Liga,17,2001,0.1,1.0,1.0,1.0,100.0,6.92,6.92,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,1.0,1.0
Albert Lottin,fr FRA,MF,Bordeaux,fr Ligue 1,17,2001,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Imran Louza,fr FRA,"MF,FW",Nantes,fr Ligue 1,20,1999,22.3,2.0,37.0,13.0,35.1,1.66,0.58,0.05,0.15,3.0,0.0,0.0,1.8,1.8,0.05,0.2,0.2
Matteo Lovato,it ITA,DF,Hellas Verona,it Serie A,19,2000,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,30,1989,8.6,0.0,5.0,1.0,20.0,0.58,0.12,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3
Eduard Löwen,de GER,"MF,FW",Augsburg,de Bundesliga,22,1997,7.5,2.0,10.0,6.0,60.0,1.34,0.8,0.2,0.33,3.0,0.0,0.0,0.7,0.7,0.07,1.3,1.3
Eduard Löwen,de GER,MF,Hertha BSC,de Bundesliga,22,1997,3.5,0.0,5.0,0.0,0.0,1.43,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,30,1989,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hirving Lozano,mx MEX,FW,Napoli,it Serie A,24,1995,11.4,4.0,34.0,13.0,38.2,2.99,1.14,0.12,0.31,0.0,0.0,0.0,4.1,4.1,0.12,-0.1,-0.1
Pol Lozano,es ESP,"MF,FW",Espanyol,es La Liga,19,1999,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Luca Rumpf,de GER,DF,Paderborn 07,de Bundesliga,20,1999,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.09,-0.1,-0.1
Lucas,br BRA,MF,Hoffenheim,de Bundesliga,20,1999,0.7,1.0,1.0,1.0,100.0,1.38,1.38,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.52,0.5,0.5
Jean Lucas,br BRA,MF,Lyon,fr Ligue 1,21,1998,2.2,1.0,6.0,2.0,33.3,2.7,0.9,0.17,0.5,0.0,0.0,0.0,0.3,0.3,0.06,0.7,0.7
Fabio Lucioni,it ITA,DF,Lecce,it Serie A,31,1987,34.8,3.0,14.0,4.0,28.6,0.4,0.11,0.21,0.75,0.0,0.0,0.0,1.7,1.7,0.12,1.3,1.3
José Luis Gayà,es ESP,DF,Valencia,es La Liga,24,1995,22.1,0.0,9.0,2.0,22.2,0.41,0.09,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.06,-0.5,-0.5
José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,32,1987,28.0,4.0,39.0,14.0,35.9,1.39,0.5,0.1,0.29,0.0,0.0,0.0,4.7,4.7,0.12,-0.7,-0.7
José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,29,1990,27.6,2.0,15.0,3.0,20.0,0.54,0.11,0.13,0.67,0.0,0.0,0.0,2.4,2.4,0.16,-0.4,-0.4
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Luis Rodríguez,pa PAN,FW,Alavés,es La Liga,21,1998,0.2,0.0,1.0,1.0,100.0,4.09,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
David Luiz,br BRA,DF,Arsenal,eng Premier League,32,1987,31.2,2.0,23.0,7.0,30.4,0.74,0.22,0.09,0.29,7.0,0.0,0.0,1.9,1.9,0.08,0.1,0.1
Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,21,1998,29.0,3.0,39.0,12.0,30.8,1.34,0.41,0.08,0.25,3.0,0.0,0.0,2.3,2.3,0.06,0.7,0.7
Jordan Lukaku,be BEL,DF,Lazio,it Serie A,25,1994,4.4,0.0,2.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
Romelu Lukaku,be BEL,FW,Inter,it Serie A,26,1993,33.1,23.0,95.0,41.0,43.2,2.87,1.24,0.18,0.41,1.0,6.0,6.0,20.2,15.6,0.16,2.8,1.4
Dodi Lukebakio,cd COD,"FW,MF",Hertha BSC,de Bundesliga,21,1997,22.6,7.0,38.0,18.0,47.4,1.68,0.8,0.18,0.39,2.0,0.0,0.0,6.1,6.1,0.16,0.9,0.9
Saša Lukić,rs SRB,MF,Torino,it Serie A,22,1996,20.7,1.0,18.0,4.0,22.2,0.87,0.19,0.06,0.25,0.0,0.0,0.0,0.9,0.9,0.05,0.1,0.1
Senad Lulić,ba BIH,DF,Lazio,it Serie A,33,1986,17.5,0.0,16.0,3.0,18.8,0.92,0.17,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.07,-1.1,-1.1
John Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,25,1994,27.3,5.0,44.0,11.0,25.0,1.61,0.4,0.11,0.45,0.0,0.0,0.0,5.2,5.2,0.12,-0.2,-0.2
Sebastiano Luperto,it ITA,DF,Napoli,it Serie A,22,1996,5.9,0.0,1.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Arnaud Lusamba,fr FRA,"MF,FW",Nice,fr Ligue 1,22,1997,10.9,1.0,5.0,3.0,60.0,0.46,0.27,0.2,0.33,0.0,0.0,0.0,0.6,0.6,0.11,0.4,0.4
Andreas Luthe,de GER,GK,Augsburg,de Bundesliga,32,1987,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyanco,br BRA,DF,Torino,it Serie A,22,1997,13.1,0.0,4.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,25,1993,14.9,0.0,14.0,3.0,21.4,0.94,0.2,0.0,0.0,4.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5
Yann M'Vila,fr FRA,"MF,DF",Saint-Étienne,fr Ligue 1,29,1990,21.6,0.0,9.0,3.0,33.3,0.42,0.14,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5
Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,20,1998,3.9,0.0,7.0,1.0,14.3,1.79,0.26,0.0,0.0,1.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4
Darwin Machís,ve VEN,"FW,MF",Granada,es La Liga,26,1993,23.7,7.0,72.0,27.0,37.5,3.04,1.14,0.08,0.22,2.0,1.0,1.0,6.0,5.2,0.07,1.0,0.8
Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,20,1998,1.1,0.0,1.0,1.0,100.0,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
James Maddison,eng ENG,MF,Leicester City,eng Premier League,22,1996,29.2,6.0,74.0,18.0,24.3,2.54,0.62,0.08,0.33,14.0,0.0,0.0,4.9,4.9,0.07,1.1,1.1
Lisandro Magallán,ar ARG,DF,Alavés,es La Liga,25,1993,13.3,1.0,6.0,1.0,16.7,0.45,0.08,0.17,1.0,0.0,0.0,0.0,0.6,0.6,0.11,0.4,0.4
Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,34,1984,15.5,0.0,9.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4
Giangiacomo Magnani,it ITA,"DF,MF",Brescia,it Serie A,23,1995,1.3,0.0,2.0,1.0,50.0,1.57,0.78,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,23,1995,1.6,1.0,2.0,2.0,100.0,1.24,1.24,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.51,0.0,0.0
Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,21,1998,2.6,0.0,6.0,2.0,33.3,2.29,0.76,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,26,1993,38.0,1.0,32.0,8.0,25.0,0.84,0.21,0.03,0.13,0.0,0.0,0.0,2.0,2.0,0.06,-1.0,-1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdallahi Mahmoud,mr MTN,MF,Alavés,es La Liga,19,2000,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,28,1991,21.6,11.0,73.0,30.0,41.1,3.38,1.39,0.14,0.33,6.0,1.0,1.0,7.2,6.4,0.09,3.8,3.6
Thiago Maia,br BRA,MF,Lille,fr Ligue 1,22,1997,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,20,1999,5.9,0.0,6.0,3.0,50.0,1.01,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,23,1996,25.2,1.0,30.0,9.0,30.0,1.19,0.36,0.03,0.11,0.0,0.0,0.0,1.6,1.6,0.05,-0.6,-0.6
Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,23,1995,28.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,21,1997,15.4,0.0,4.0,1.0,25.0,0.26,0.06,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.08,-0.3,-0.3
Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,20,1998,8.2,6.0,18.0,12.0,66.7,2.2,1.47,0.33,0.5,0.0,0.0,0.0,3.7,3.7,0.2,2.3,2.3
Abdul Majeed Waris,gh GHA,FW,Strasbourg,fr Ligue 1,27,1991,4.1,2.0,7.0,2.0,28.6,1.7,0.49,0.29,1.0,0.0,0.0,0.0,1.8,1.8,0.26,0.2,0.2
Žan Majer,si SVN,MF,Lecce,it Serie A,27,1992,18.5,1.0,20.0,8.0,40.0,1.08,0.43,0.05,0.13,0.0,0.0,0.0,2.3,2.3,0.12,-1.3,-1.3
Jean-Victor Makengo,fr FRA,"MF,FW",Toulouse,fr Ligue 1,21,1998,11.0,2.0,14.0,4.0,28.6,1.28,0.36,0.14,0.5,0.0,0.0,0.0,0.7,0.7,0.05,1.3,1.3
Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,24,1995,32.2,2.0,32.0,11.0,34.4,0.99,0.34,0.06,0.18,0.0,0.0,0.0,3.1,3.1,0.1,-1.1,-1.1
Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,27,1991,20.0,1.0,4.0,1.0,25.0,0.2,0.05,0.25,1.0,0.0,0.0,0.0,0.7,0.7,0.18,0.3,0.3
Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,28,1991,2.8,0.0,2.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Daniel Maldini,it ITA,FW,Milan,it Serie A,17,2001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,26,1993,17.1,8.0,78.0,27.0,34.6,4.57,1.58,0.1,0.3,12.0,0.0,1.0,4.7,3.9,0.05,3.3,4.1
Yunus Mallı,tr TUR,"FW,MF",Union Berlin,de Bundesliga,27,1992,7.5,0.0,10.0,4.0,40.0,1.34,0.53,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.07,-0.7,-0.7
Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,28,1991,21.8,0.0,6.0,3.0,50.0,0.27,0.14,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
Streli Mamba,de GER,FW,Paderborn 07,de Bundesliga,25,1994,16.9,5.0,25.0,10.0,40.0,1.48,0.59,0.2,0.5,0.0,0.0,0.0,4.6,4.6,0.18,0.4,0.4
Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,19,1999,1.6,1.0,4.0,1.0,25.0,2.55,0.64,0.25,1.0,0.0,0.0,0.0,0.1,0.1,0.04,0.9,0.9
Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,30,1989,22.0,0.0,8.0,2.0,25.0,0.36,0.09,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
Gianluca Mancini,it ITA,"DF,MF",Roma,it Serie A,23,1996,30.4,1.0,20.0,5.0,25.0,0.66,0.16,0.05,0.2,0.0,0.0,0.0,2.7,2.7,0.13,-1.7,-1.7
Marco Mancosu,it ITA,"MF,FW",Lecce,it Serie A,30,1988,27.1,14.0,72.0,22.0,30.6,2.66,0.81,0.07,0.23,10.0,9.0,11.0,15.2,6.8,0.09,-1.2,-1.8
Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,34,1985,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,25,1994,12.3,0.0,2.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aïssa Mandi,dz ALG,DF,Betis,es La Liga,27,1991,28.6,0.0,10.0,3.0,30.0,0.35,0.1,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.12,-1.2,-1.2
Rolando Mandragora,it ITA,MF,Udinese,it Serie A,22,1997,22.8,0.0,55.0,7.0,12.7,2.41,0.31,0.0,0.0,5.0,0.0,0.0,3.8,3.8,0.07,-3.8,-3.8
Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,27,1992,30.5,18.0,76.0,36.0,47.4,2.49,1.18,0.24,0.5,0.0,0.0,0.0,13.8,13.8,0.19,4.2,4.2
Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,28,1991,7.5,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.16,-0.2,-0.2
Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,32,1987,20.8,2.0,30.0,6.0,20.0,1.44,0.29,0.07,0.33,4.0,0.0,0.0,1.8,1.8,0.06,0.2,0.2
Massimiliano Mangraviti,it ITA,DF,Brescia,it Serie A,21,1998,10.8,0.0,3.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
Kostas Manolas,gr GRE,DF,Napoli,it Serie A,28,1991,24.2,4.0,17.0,8.0,47.1,0.7,0.33,0.24,0.5,0.0,0.0,0.0,1.7,1.7,0.1,2.3,2.3
Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,25,1994,17.8,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
Giacomo Manzari,it ITA,"FW,MF",Sassuolo,it Serie A,18,2000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,20,1999,7.5,1.0,16.0,5.0,31.3,2.13,0.67,0.06,0.2,0.0,0.0,0.0,2.0,2.0,0.12,-1.0,-1.0
Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,21,1998,20.0,3.0,12.0,7.0,58.3,0.6,0.35,0.25,0.43,0.0,0.0,0.0,0.5,0.5,0.04,2.5,2.5
Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,30,1989,9.2,0.0,5.0,1.0,20.0,0.54,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Marcelo,br BRA,DF,Real Madrid,es La Liga,31,1988,14.4,1.0,17.0,6.0,35.3,1.18,0.42,0.06,0.17,0.0,0.0,0.0,0.5,0.5,0.03,0.5,0.5
Marcelo,br BRA,DF,Lyon,fr Ligue 1,32,1987,16.7,0.0,8.0,2.0,25.0,0.48,0.12,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.07,-0.5,-0.5
Solly March,eng ENG,"DF,FW",Brighton,eng Premier League,25,1994,12.7,0.0,21.0,8.0,38.1,1.65,0.63,0.0,0.0,1.0,0.0,0.0,1.4,1.4,0.07,-1.4,-1.4
Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,27,1992,21.1,0.0,11.0,2.0,18.2,0.52,0.09,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.15,-1.7,-1.7
Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,30,1989,6.0,0.0,1.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Dario Maresic,at AUT,DF,Reims,fr Ligue 1,19,1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Marí,es ESP,MF,Eibar,es La Liga,22,1997,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Marí,es ESP,DF,Arsenal,eng Premier League,25,1993,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,24,1995,19.5,0.0,11.0,2.0,18.2,0.56,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5
Mariano,do DOM,FW,Real Madrid,es La Liga,25,1993,0.5,1.0,5.0,2.0,40.0,10.0,4.0,0.2,0.5,0.0,0.0,0.0,0.5,0.5,0.1,0.5,0.5
Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,32,1986,16.8,0.0,3.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.08,-0.3,-0.3
Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,27,1991,2.2,0.0,1.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Federico Marigosu,it ITA,MF,Cagliari,it Serie A,18,2001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrián Marín,es ESP,DF,Alavés,es La Liga,22,1997,9.5,0.0,3.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,-0.6,-0.6
Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,25,1994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,25,1994,19.5,2.0,10.0,4.0,40.0,0.51,0.21,0.2,0.5,0.0,0.0,0.0,1.6,1.6,0.16,0.4,0.4
