Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls commited,Fouls drawn,Offsides,Crosses,Interceptions,Tackles won,Penalties won,Penalties conceded,Own goals,Recoveries,Aerial Duels won,Aerial Duels lost,Aerial win %,% of dribblers tackled,A-xA,Assists,Att 3rd Pressures,Att 3rd tackles,Att 3rd touches,Attempted Dribbles,Blocked pass,Blocked shots,Blocks,CK in,CK out,CK str,Carries,Clearances,Corner Kicks,Crosses into Penalty Area,Dead Ball passes,Def 3rd Pressures,Def 3rd tackles,Def 3rd touches,Def Pen touches,Errors,Free Kick passes,G-xG,GCA OG,GCA dribbled,GCA fouls,GCA pass dead,GCA pass live,GCA shots,Goal-Creating Actions,Goal-Creating Actions p90,Goals,Goals per shot,Goals per shot on target,Ground passes,Head passes,High passes,Key Passes,Left passes,Live Ball passes,Live ball touches,Long Pass Completion %,Long Passes Attempted,Long Passes Completed,Low passes,Medium Pass Completion %,Medium Passes Attempted,Medium Passes Completed,Megs,Mid 3rd Pressures,Mid 3rd tackles,Mid 3rd touches,Miscon,No Tackels won,No of times dribbled past,No. Tackels,Non-penalty xG,Other passes,Pass Completion %,Pass Targets,Pass out of bounds,Passes Attempted,Passes Completed,Passes Dispossed,Passes Received,Passes Received %,Passes blocked,Passes completed,Passes intercepted,Passes into Final Third,Passes into Penalty Area,Passes offside,Passes under pressure,Penalty Kicks attempted,Penalty Kicks scored,Players dribbled past,Pressures,PrgDist,ProgDist carries,Progressive Passes,Right passes,SCA from dribbles,SCA from fouls,SCA pass dead,SCA pass live,SCA shots,ShSv,Short Pass Completion %,Short Passes Attempted,Short Passes Completed,Shot-Creating Actions,Shot-Creating Actions p90,Shots,Shots Total p90,Shots from Free Kicks,Shots on Target,Shots on Target %,Shots on Target p90,Succ Pressures,Succ Pressures %,Successful Dribble %,Successful Dribbles,Switches,Tackles v Dribble attempts,Tackles v Dribbles,Through Balls,Throw ins,Tkl+Int,TotDist,Total Distance carries,Touches,Touches in Box,np:G-xG,npxG/Sh,xA,xG
Achraf Hakimi,ma MAR,DF,Dortmund,de Bundesliga,19,1998,19.3,4.0,0.0,0.0,14.0,35.0,0.0,40.0,12.0,20.0,0.0,0.0,0.0,189.0,13.0,10.0,56.5,40.5,2.6,4.0,49.0,1.0,520.0,62.0,29.0,3.0,32.0,0.0,0.0,0.0,1354.0,40.0,0.0,10.0,218.0,136.0,26.0,450.0,58.0,0.0,22.0,0.6,0.0,0.0,2.0,0.0,6.0,0.0,8.0,0.41,2.0,0.1,0.4,1204.0,20.0,155.0,10.0,238.0,1363.0,1620.0,72.7,231.0,168.0,222.0,91.4,1273.0,1163.0,3.0,71.0,9.0,984.0,20.0,20.0,25.0,36.0,1.4,5.0,86.1,1349.0,15.0,1581.0,1361.0,39.0,1284.0,95.2,62.0,1361.0,24.0,90.0,25.0,1.0,225.0,0.0,0.0,44.0,256.0,8210.0,4443.0,157.0,1117.0,0.0,8.0,1.0,28.0,2.0,0.0,39.0,77.0,30.0,39.0,2.02,21.0,1.09,0.0,5.0,23.8,0.26,78.0,30.5,61.3,38.0,30.0,42.0,17.0,0.0,196.0,48.0,21264.0,7206.0,1831.0,42.0,0.6,0.07,1.4,1.4
Sébastien Haller,fr FRA,FW,Eint Frankfurt,de Bundesliga,24,1994,24.2,3.0,0.0,0.0,42.0,44.0,20.0,13.0,9.0,17.0,0.0,0.0,0.0,120.0,122.0,101.0,54.7,18.8,3.3,9.0,243.0,8.0,503.0,48.0,18.0,2.0,20.0,0.0,0.0,0.0,699.0,20.0,0.0,2.0,42.0,28.0,9.0,73.0,25.0,0.0,2.0,2.2,0.0,1.0,0.0,0.0,9.0,3.0,13.0,0.54,15.0,0.26,0.55,424.0,92.0,171.0,37.0,103.0,754.0,1086.0,46.0,100.0,46.0,201.0,68.2,644.0,439.0,2.0,245.0,8.0,601.0,79.0,17.0,13.0,25.0,10.6,38.0,64.3,1431.0,12.0,796.0,512.0,52.0,844.0,59.0,28.0,512.0,26.0,53.0,22.0,8.0,211.0,3.0,3.0,31.0,516.0,1826.0,1360.0,72.0,453.0,6.0,2.0,0.0,50.0,8.0,0.0,51.9,52.0,27.0,66.0,2.72,47.0,1.94,0.0,22.0,46.8,0.91,126.0,24.4,60.4,29.0,8.0,16.0,3.0,3.0,2.0,34.0,7198.0,2992.0,1128.0,128.0,1.4,0.23,5.7,12.8
Emil Hallfreðsson,is ISL,MF,Udinese,it Serie A,34,1984,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,35.0,7.0,0.0,0.0,2.0,6.0,0.0,28.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,42.0,8.0,8.0,1.0,41.0,57.0,76.0,93.3,15.0,14.0,9.0,90.7,43.0,39.0,0.0,4.0,0.0,44.0,0.0,0.0,2.0,0.0,0.0,2.0,91.5,42.0,0.0,59.0,54.0,0.0,40.0,95.2,1.0,54.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,227.0,47.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,1.0,1.0,0.66,1.0,0.66,0.0,1.0,100.0,0.66,1.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,977.0,128.0,77.0,0.0,1.0,0.02,0.0,0.0
Emil Hallfreðsson,is ISL,MF,Frosinone,it Serie A,34,1984,4.4,2.0,0.0,0.0,10.0,3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,56.0,1.0,2.0,33.3,11.1,-0.1,0.0,5.0,0.0,31.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,135.0,3.0,0.0,0.0,4.0,37.0,2.0,50.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,10.0,28.0,4.0,133.0,163.0,187.0,70.7,41.0,29.0,12.0,89.1,119.0,106.0,0.0,37.0,2.0,123.0,1.0,2.0,8.0,4.0,0.0,0.0,82.6,127.0,3.0,167.0,138.0,5.0,114.0,89.8,4.0,138.0,2.0,3.0,2.0,0.0,31.0,0.0,0.0,4.0,79.0,585.0,303.0,11.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,42.9,7.0,3.0,5.0,1.15,1.0,0.23,0.0,0.0,0.0,0.0,15.0,19.0,75.0,3.0,5.0,9.0,1.0,0.0,1.0,6.0,2491.0,675.0,191.0,0.0,0.0,0.02,0.1,0.0
Marcel Halstenberg,de GER,DF,RB Leipzig,de Bundesliga,26,1991,26.8,2.0,0.0,0.0,24.0,21.0,2.0,69.0,26.0,35.0,1.0,0.0,0.0,305.0,55.0,30.0,64.7,50.8,-0.7,6.0,48.0,5.0,645.0,45.0,52.0,6.0,58.0,6.0,19.0,1.0,949.0,79.0,75.0,13.0,417.0,133.0,36.0,446.0,60.0,0.0,48.0,-0.9,0.0,1.0,1.0,1.0,8.0,0.0,11.0,0.41,3.0,0.05,0.13,784.0,103.0,420.0,55.0,998.0,1165.0,1475.0,47.6,378.0,180.0,378.0,84.4,1149.0,970.0,0.0,117.0,24.0,906.0,21.0,35.0,31.0,65.0,2.3,4.0,74.0,1029.0,23.0,1582.0,1171.0,22.0,923.0,89.7,45.0,1171.0,27.0,80.0,37.0,5.0,258.0,2.0,2.0,31.0,298.0,9949.0,3135.0,294.0,144.0,5.0,1.0,31.0,44.0,1.0,0.0,38.2,55.0,21.0,82.0,3.06,22.0,0.82,7.0,8.0,36.4,0.3,110.0,36.9,64.4,29.0,43.0,63.0,32.0,2.0,294.0,91.0,19734.0,5052.0,1894.0,44.0,-1.3,0.11,6.7,3.9
Ben Hamer,eng ENG,GK,Huddersfield,eng Premier League,30,1987,6.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,56.0,0.0,0.0,215.0,195.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,158.0,0.0,7.0,138.0,159.0,40.7,172.0,70.0,3.0,95.5,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,46.9,85.0,9.0,194.0,91.0,0.0,85.0,100.0,0.0,91.0,4.0,4.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,3222.0,368.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,4175.0,704.0,215.0,0.0,0.0,0.0,0.0,0.0
Romain Hamouma,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,31,1987,17.6,3.0,1.0,1.0,24.0,34.0,4.0,56.0,10.0,23.0,0.0,0.0,0.0,109.0,19.0,39.0,32.8,26.5,-0.5,4.0,100.0,8.0,449.0,51.0,17.0,1.0,18.0,2.0,8.0,4.0,618.0,5.0,32.0,9.0,53.0,46.0,8.0,86.0,5.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,8.0,0.45,4.0,0.11,0.4,379.0,23.0,104.0,34.0,57.0,537.0,774.0,46.3,121.0,56.0,107.0,80.0,429.0,343.0,0.0,140.0,15.0,360.0,45.0,23.0,25.0,31.0,4.0,6.0,69.5,837.0,8.0,590.0,410.0,37.0,579.0,69.2,34.0,410.0,9.0,17.0,24.0,1.0,146.0,0.0,0.0,29.0,286.0,1569.0,2343.0,53.0,479.0,6.0,1.0,6.0,38.0,3.0,0.0,27.5,40.0,11.0,54.0,3.06,35.0,1.99,0.0,10.0,28.6,0.57,72.0,25.2,47.1,24.0,15.0,34.0,9.0,2.0,7.0,41.0,6246.0,4148.0,825.0,81.0,0.0,0.11,4.5,4.0
Marek Hamšík,sk SVK,MF,Napoli,it Serie A,31,1987,10.2,1.0,0.0,0.0,5.0,3.0,0.0,6.0,10.0,10.0,0.0,0.0,0.0,83.0,4.0,1.0,80.0,20.0,-0.6,0.0,22.0,0.0,202.0,10.0,10.0,2.0,12.0,0.0,0.0,0.0,737.0,8.0,2.0,0.0,20.0,33.0,2.0,148.0,14.0,0.0,17.0,-0.7,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.39,0.0,0.0,0.0,635.0,14.0,124.0,15.0,262.0,826.0,893.0,77.6,237.0,184.0,87.0,92.3,601.0,555.0,0.0,65.0,9.0,620.0,1.0,10.0,12.0,11.0,0.7,0.0,87.6,793.0,10.0,846.0,741.0,7.0,760.0,95.8,10.0,741.0,7.0,96.0,7.0,3.0,117.0,0.0,0.0,7.0,120.0,3336.0,1641.0,80.0,567.0,0.0,0.0,0.0,36.0,0.0,0.0,25.0,8.0,2.0,36.0,3.54,16.0,1.57,0.0,3.0,18.8,0.29,27.0,22.5,70.0,7.0,44.0,15.0,3.0,0.0,1.0,21.0,14795.0,2911.0,912.0,12.0,-0.7,0.04,0.6,0.7
Dávid Hancko,sk SVK,DF,Fiorentina,it Serie A,20,1997,3.1,0.0,0.0,0.0,1.0,3.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,27.0,7.0,2.0,77.8,40.0,-0.1,0.0,4.0,0.0,44.0,1.0,4.0,2.0,6.0,0.0,2.0,0.0,78.0,8.0,2.0,1.0,21.0,21.0,2.0,46.0,11.0,0.0,2.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,9.0,33.0,3.0,86.0,102.0,130.0,67.7,31.0,21.0,26.0,79.5,88.0,70.0,0.0,18.0,4.0,67.0,2.0,5.0,6.0,6.0,0.2,0.0,74.0,86.0,3.0,123.0,91.0,2.0,80.0,93.0,7.0,91.0,1.0,5.0,1.0,0.0,22.0,0.0,0.0,0.0,43.0,683.0,184.0,17.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,5.0,1.6,2.0,0.64,0.0,0.0,0.0,0.0,14.0,32.6,0.0,0.0,1.0,10.0,4.0,0.0,17.0,9.0,1651.0,382.0,151.0,8.0,-0.2,0.1,0.1,0.2
Samir Handanović,si SVN,GK,Inter,it Serie A,34,1984,38.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,1.0,1.0,0.0,320.0,1.0,0.0,1209.0,1110.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,710.0,1.0,375.0,0.0,82.0,831.0,902.0,65.6,599.0,393.0,66.0,99.1,550.0,545.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,202.0,81.7,600.0,11.0,1151.0,940.0,0.0,600.0,100.0,0.0,940.0,4.0,2.0,0.0,1.0,113.0,0.0,0.0,0.0,1.0,15544.0,1688.0,0.0,854.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,2.0,2.0,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,25214.0,2709.0,1214.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Genki Haraguchi,jp JPN,"MF,DF",Hannover 96,de Bundesliga,27,1991,23.7,1.0,0.0,0.0,34.0,35.0,1.0,30.0,13.0,27.0,0.0,1.0,0.0,186.0,25.0,22.0,53.2,22.1,1.1,3.0,74.0,5.0,400.0,71.0,44.0,5.0,49.0,0.0,0.0,0.0,766.0,38.0,3.0,8.0,97.0,198.0,25.0,291.0,44.0,0.0,4.0,-2.8,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.17,0.0,0.0,0.0,520.0,57.0,165.0,27.0,137.0,755.0,1063.0,59.4,165.0,98.0,167.0,83.1,662.0,550.0,3.0,186.0,17.0,546.0,27.0,27.0,67.0,47.0,2.8,4.0,76.9,853.0,12.0,852.0,655.0,33.0,707.0,82.9,26.0,655.0,13.0,46.0,23.0,3.0,136.0,0.0,0.0,42.0,458.0,3613.0,3233.0,105.0,544.0,5.0,6.0,0.0,43.0,0.0,0.0,28.0,25.0,7.0,54.0,2.28,32.0,1.35,3.0,6.0,18.8,0.25,115.0,25.1,49.3,35.0,19.0,86.0,19.0,0.0,90.0,60.0,11106.0,5499.0,1160.0,39.0,-2.8,0.09,1.9,2.8
Féthi Harek,dz ALG,DF,Nîmes,fr Ligue 1,35,1982,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,21.0,4.0,2.0,66.7,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,39.0,8.0,0.0,0.0,2.0,8.0,3.0,43.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,15.0,0.0,44.0,61.0,79.0,62.5,24.0,15.0,12.0,81.1,37.0,30.0,0.0,7.0,2.0,41.0,0.0,3.0,2.0,5.0,0.0,0.0,74.6,40.0,0.0,63.0,47.0,0.0,39.0,97.5,1.0,47.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,15.0,357.0,120.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,2.0,2.0,1.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.3,0.0,0.0,5.0,5.0,3.0,0.0,0.0,7.0,1012.0,257.0,81.0,0.0,0.0,0.0,0.0,0.0
Amine Harit,ma MAR,"MF,FW",Schalke 04,de Bundesliga,21,1997,12.0,1.0,0.0,0.0,11.0,50.0,2.0,8.0,12.0,9.0,1.0,0.0,0.0,91.0,4.0,10.0,28.6,19.2,-0.4,1.0,52.0,3.0,262.0,52.0,11.0,2.0,13.0,0.0,0.0,0.0,542.0,2.0,0.0,2.0,12.0,40.0,4.0,76.0,4.0,0.0,3.0,-0.2,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.17,1.0,0.08,0.2,375.0,15.0,32.0,21.0,46.0,433.0,596.0,70.5,78.0,55.0,38.0,85.0,341.0,290.0,1.0,113.0,7.0,341.0,19.0,9.0,21.0,14.0,1.2,0.0,79.8,539.0,12.0,445.0,355.0,35.0,451.0,83.7,13.0,355.0,17.0,36.0,17.0,4.0,70.0,0.0,0.0,40.0,205.0,1517.0,2351.0,53.0,374.0,2.0,12.0,0.0,27.0,1.0,0.0,38.5,26.0,10.0,42.0,3.49,13.0,1.08,0.0,5.0,38.5,0.42,46.0,22.4,73.1,38.0,12.0,26.0,5.0,0.0,6.0,26.0,5650.0,3935.0,605.0,36.0,-0.2,0.09,1.4,1.2
Martin Harnik,at AUT,"FW,MF",Werder Bremen,de Bundesliga,31,1987,9.2,2.0,0.0,0.0,17.0,6.0,8.0,13.0,2.0,6.0,0.0,0.0,0.0,56.0,18.0,31.0,36.7,6.7,0.3,2.0,76.0,5.0,177.0,10.0,11.0,0.0,11.0,0.0,0.0,0.0,244.0,4.0,0.0,2.0,6.0,29.0,1.0,30.0,5.0,0.0,0.0,-2.1,0.0,1.0,0.0,0.0,2.0,2.0,5.0,0.54,4.0,0.14,0.25,150.0,34.0,38.0,11.0,69.0,252.0,364.0,51.4,37.0,19.0,70.0,65.6,195.0,128.0,0.0,98.0,7.0,177.0,28.0,6.0,14.0,13.0,6.1,9.0,61.6,464.0,2.0,258.0,159.0,12.0,274.0,59.1,18.0,159.0,11.0,12.0,5.0,1.0,46.0,0.0,0.0,5.0,203.0,413.0,517.0,13.0,128.0,1.0,0.0,0.0,18.0,4.0,0.0,46.2,26.0,12.0,23.0,2.5,28.0,3.04,0.0,16.0,57.1,1.74,58.0,28.6,50.0,5.0,2.0,15.0,1.0,0.0,1.0,15.0,2237.0,1089.0,370.0,57.0,-2.1,0.22,1.7,6.1
Kadeem Harris,eng ENG,"MF,FW",Cardiff City,eng Premier League,25,1993,4.2,1.0,0.0,0.0,4.0,5.0,1.0,14.0,1.0,2.0,0.0,0.0,0.0,24.0,5.0,4.0,55.6,66.7,-0.3,0.0,20.0,0.0,101.0,22.0,3.0,0.0,3.0,0.0,0.0,0.0,125.0,3.0,0.0,3.0,1.0,21.0,6.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.33,70.0,6.0,16.0,5.0,19.0,98.0,161.0,46.2,13.0,6.0,13.0,72.5,80.0,58.0,1.0,26.0,1.0,52.0,9.0,2.0,1.0,7.0,1.0,0.0,64.6,171.0,5.0,99.0,64.0,13.0,116.0,67.8,7.0,64.0,3.0,2.0,6.0,1.0,30.0,0.0,0.0,13.0,67.0,248.0,613.0,9.0,69.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,6.0,0.0,9.0,2.16,5.0,1.2,0.0,3.0,60.0,0.72,15.0,22.4,50.0,11.0,3.0,3.0,2.0,0.0,1.0,8.0,953.0,1016.0,162.0,16.0,0.0,0.2,0.3,1.0
Joe Hart,eng ENG,GK,Burnley,eng Premier League,31,1987,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,253.0,1.0,0.0,637.0,555.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,487.0,1.0,13.0,327.0,408.0,40.8,534.0,218.0,14.0,97.8,45.0,44.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,43.0,45.2,197.0,22.0,580.0,262.0,0.0,197.0,100.0,1.0,262.0,1.0,18.0,1.0,8.0,42.0,0.0,0.0,0.0,1.0,11662.0,1140.0,4.0,473.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,13832.0,1743.0,661.0,1.0,0.0,0.0,0.0,0.0
Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,de Bundesliga,34,1984,28.0,4.0,0.0,0.0,18.0,31.0,1.0,1.0,36.0,27.0,0.0,0.0,0.0,421.0,20.0,30.0,40.0,30.8,-0.5,0.0,10.0,0.0,53.0,4.0,35.0,18.0,53.0,0.0,0.0,0.0,1070.0,102.0,0.0,0.0,70.0,168.0,26.0,848.0,187.0,3.0,63.0,-0.1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.07,0.0,0.0,0.0,1007.0,101.0,297.0,6.0,248.0,1391.0,1626.0,78.8,594.0,468.0,157.0,88.4,851.0,752.0,0.0,121.0,15.0,968.0,3.0,27.0,27.0,41.0,0.1,7.0,84.2,965.0,15.0,1461.0,1230.0,5.0,947.0,98.1,8.0,1230.0,17.0,100.0,12.0,4.0,229.0,0.0,0.0,4.0,299.0,9919.0,5007.0,132.0,1086.0,0.0,0.0,2.0,12.0,1.0,4.0,62.5,16.0,10.0,15.0,0.54,2.0,0.07,0.0,1.0,50.0,0.04,113.0,37.8,100.0,4.0,42.0,39.0,12.0,1.0,6.0,77.0,28818.0,8103.0,1693.0,2.0,-0.1,0.04,0.5,0.1
Hans Hateboer,nl NED,"DF,MF",Atalanta,it Serie A,24,1994,33.0,5.0,0.0,0.0,32.0,14.0,5.0,67.0,21.0,32.0,0.0,0.0,0.0,233.0,59.0,41.0,59.0,46.9,0.4,5.0,115.0,5.0,849.0,45.0,35.0,7.0,42.0,0.0,0.0,0.0,1493.0,49.0,1.0,19.0,206.0,137.0,29.0,479.0,64.0,3.0,19.0,0.6,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.27,5.0,0.15,0.45,1342.0,67.0,222.0,46.0,303.0,1640.0,1936.0,70.3,229.0,161.0,282.0,88.4,1542.0,1363.0,0.0,181.0,21.0,987.0,32.0,32.0,26.0,55.0,4.4,4.0,83.8,1759.0,13.0,1846.0,1547.0,40.0,1509.0,85.8,65.0,1547.0,32.0,95.0,40.0,2.0,335.0,0.0,0.0,26.0,433.0,8015.0,5330.0,173.0,1246.0,2.0,0.0,1.0,68.0,3.0,0.0,30.7,75.0,23.0,74.0,2.24,33.0,1.0,0.0,11.0,33.3,0.33,125.0,28.9,51.1,23.0,28.0,49.0,23.0,2.0,186.0,76.0,24486.0,8735.0,2140.0,100.0,0.6,0.13,4.6,4.4
Kai Havertz,de GER,"MF,FW",Leverkusen,de Bundesliga,19,1999,32.2,2.0,0.0,0.0,24.0,52.0,4.0,32.0,19.0,24.0,0.0,0.0,0.0,234.0,43.0,57.0,43.0,31.4,-1.8,3.0,148.0,8.0,911.0,106.0,34.0,6.0,40.0,0.0,0.0,0.0,1813.0,24.0,3.0,6.0,33.0,90.0,10.0,249.0,36.0,0.0,11.0,3.9,0.0,0.0,1.0,0.0,15.0,0.0,16.0,0.5,17.0,0.16,0.36,1437.0,67.0,175.0,38.0,1281.0,1781.0,2224.0,83.6,280.0,234.0,202.0,89.5,1456.0,1303.0,2.0,241.0,13.0,1270.0,71.0,24.0,24.0,31.0,10.9,7.0,86.9,2209.0,15.0,1814.0,1577.0,73.0,1838.0,83.2,45.0,1577.0,29.0,113.0,50.0,2.0,394.0,3.0,3.0,69.0,479.0,5160.0,5088.0,152.0,418.0,7.0,7.0,0.0,92.0,4.0,0.0,51.3,78.0,40.0,110.0,3.42,85.0,2.64,3.0,39.0,45.9,1.21,151.0,31.5,63.2,67.0,44.0,35.0,11.0,9.0,12.0,50.0,25969.0,10514.0,2257.0,143.0,3.1,0.13,4.8,13.1
Isaac Hayden,eng ENG,MF,Newcastle Utd,eng Premier League,23,1995,20.7,3.0,1.0,0.0,32.0,14.0,0.0,9.0,34.0,43.0,0.0,0.0,0.0,225.0,34.0,30.0,53.1,33.3,2.3,4.0,61.0,7.0,229.0,15.0,40.0,6.0,46.0,0.0,0.0,0.0,578.0,42.0,0.0,2.0,36.0,133.0,17.0,214.0,51.0,1.0,6.0,0.1,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.19,1.0,0.05,0.2,476.0,68.0,159.0,20.0,117.0,688.0,947.0,70.1,147.0,103.0,89.0,85.4,549.0,469.0,0.0,305.0,42.0,574.0,25.0,43.0,28.0,66.0,0.9,0.0,80.2,628.0,19.0,724.0,581.0,26.0,513.0,81.7,18.0,581.0,7.0,49.0,10.0,3.0,170.0,0.0,0.0,13.0,499.0,2178.0,891.0,55.0,502.0,1.0,0.0,0.0,34.0,0.0,0.0,32.1,28.0,9.0,35.0,1.69,20.0,0.97,0.0,5.0,25.0,0.24,140.0,28.1,73.3,11.0,14.0,42.0,14.0,4.0,14.0,100.0,9817.0,2039.0,982.0,26.0,0.1,0.04,1.7,0.9
Eden Hazard,be BEL,FW,Chelsea,eng Premier League,27,1991,32.5,2.0,0.0,0.0,12.0,104.0,11.0,82.0,13.0,6.0,1.0,0.0,0.0,173.0,14.0,20.0,41.2,17.6,5.6,15.0,197.0,7.0,1673.0,204.0,14.0,0.0,14.0,18.0,15.0,6.0,2226.0,1.0,92.0,11.0,158.0,67.0,1.0,126.0,6.0,0.0,48.0,4.7,0.0,8.0,4.0,3.0,19.0,1.0,35.0,1.08,16.0,0.13,0.31,1507.0,32.0,288.0,93.0,269.0,1841.0,2320.0,67.8,423.0,287.0,204.0,85.4,1501.0,1282.0,6.0,143.0,0.0,925.0,85.0,6.0,14.0,8.0,8.2,14.0,79.8,2579.0,19.0,1999.0,1595.0,87.0,2082.0,80.7,70.0,1595.0,48.0,124.0,108.0,8.0,399.0,4.0,4.0,143.0,407.0,7322.0,11141.0,269.0,1662.0,27.0,25.0,15.0,134.0,6.0,0.0,34.7,75.0,26.0,207.0,6.37,90.0,2.77,2.0,39.0,43.3,1.2,102.0,25.1,65.7,134.0,88.0,17.0,3.0,9.0,11.0,21.0,27836.0,17993.0,2461.0,268.0,3.8,0.09,9.4,11.3
