Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Attempted,Live Ball passes,Dead Ball passes,Free Kick passes,Through Balls,Passes under pressure,Switches,Crosses,Corner Kicks,CK in,CK out,CK str,Ground passes,Low passes,High passes,Left passes,Right passes,Head passes,Throw ins,Other passes,Passes completed,Passes offside,Pass out of bounds,Passes intercepted,Passes blocked
Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27,1992,4.6,340.0,332.0,8.0,7.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,304.0,22.0,14.0,28.0,295.0,11.0,1.0,2.0,328.0,0.0,2.0,0.0,1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boubakary Soumaré,fr FRA,MF,Lille,fr Ligue 1,20,1999,13.5,746.0,734.0,12.0,10.0,1.0,144.0,19.0,4.0,0.0,0.0,0.0,0.0,585.0,96.0,65.0,119.0,594.0,22.0,1.0,0.0,673.0,1.0,5.0,11.0,8.0
Bryan Soumaré,fr FRA,"MF,FW",Dijon,fr Ligue 1,20,1999,4.3,147.0,129.0,18.0,4.0,2.0,36.0,5.0,5.0,12.0,6.0,3.0,1.0,100.0,23.0,24.0,117.0,18.0,7.0,1.0,1.0,99.0,0.0,3.0,6.0,6.0
Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,27,1992,22.4,1064.0,812.0,252.0,14.0,1.0,172.0,22.0,46.0,0.0,0.0,0.0,0.0,542.0,287.0,235.0,119.0,648.0,44.0,237.0,2.0,809.0,0.0,29.0,30.0,54.0
Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,22,1997,19.4,876.0,834.0,42.0,16.0,0.0,190.0,31.0,24.0,16.0,4.0,9.0,1.0,557.0,143.0,176.0,135.0,662.0,50.0,7.0,5.0,717.0,3.0,18.0,6.0,18.0
Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,23,1996,33.7,2238.0,2186.0,52.0,44.0,0.0,259.0,53.0,4.0,0.0,0.0,0.0,0.0,1800.0,196.0,242.0,436.0,1653.0,84.0,8.0,9.0,2034.0,8.0,24.0,11.0,19.0
Nikolas Špalek,sk SVK,"MF,FW",Brescia,it Serie A,22,1997,17.5,446.0,427.0,19.0,2.0,1.0,100.0,12.0,33.0,5.0,0.0,2.0,0.0,264.0,101.0,81.0,41.0,369.0,20.0,6.0,6.0,304.0,1.0,8.0,11.0,23.0
Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,26,1993,17.2,1018.0,852.0,166.0,18.0,1.0,183.0,23.0,59.0,1.0,1.0,0.0,0.0,599.0,195.0,224.0,167.0,665.0,29.0,147.0,2.0,813.0,0.0,16.0,19.0,44.0
Marco Sportiello,it ITA,GK,Atalanta,it Serie A,27,1992,5.8,152.0,117.0,35.0,8.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,105.0,22.0,25.0,6.0,116.0,0.0,0.0,30.0,130.0,0.0,3.0,0.0,0.0
Mattia Sprocati,it ITA,FW,Parma,it Serie A,26,1993,6.6,207.0,192.0,15.0,1.0,1.0,39.0,3.0,12.0,8.0,4.0,2.0,1.0,117.0,52.0,38.0,71.0,118.0,9.0,4.0,2.0,145.0,1.0,1.0,6.0,9.0
Bassem Srarfi,tn TUN,"FW,DF",Nice,fr Ligue 1,22,1997,1.5,50.0,47.0,3.0,2.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,41.0,4.0,5.0,42.0,7.0,0.0,1.0,0.0,42.0,0.0,2.0,0.0,3.0
Dennis Srbeny,de GER,"MF,FW",Norwich City,eng Premier League,25,1994,0.5,23.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,1.0,6.0,12.0,3.0,0.0,1.0,17.0,0.0,1.0,0.0,1.0
Dennis Srbeny,de GER,"FW,MF",Paderborn 07,de Bundesliga,25,1994,12.4,275.0,247.0,28.0,2.0,0.0,80.0,7.0,2.0,1.0,1.0,0.0,0.0,152.0,70.0,53.0,41.0,188.0,19.0,1.0,8.0,173.0,0.0,6.0,3.0,23.0
Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,22,1996,23.5,962.0,917.0,45.0,40.0,0.0,130.0,29.0,4.0,0.0,0.0,0.0,0.0,752.0,82.0,128.0,78.0,812.0,48.0,5.0,4.0,854.0,1.0,9.0,4.0,13.0
Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,23,1996,17.2,780.0,625.0,155.0,6.0,0.0,156.0,8.0,16.0,1.0,1.0,0.0,0.0,373.0,191.0,216.0,65.0,497.0,54.0,148.0,1.0,560.0,3.0,13.0,19.0,37.0
Kostas Stafylidis,gr GRE,DF,Hoffenheim,de Bundesliga,25,1993,4.4,189.0,144.0,45.0,5.0,0.0,42.0,2.0,8.0,0.0,0.0,0.0,0.0,104.0,37.0,48.0,101.0,32.0,12.0,40.0,2.0,149.0,0.0,3.0,1.0,3.0
Benjamin Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,28,1990,9.0,460.0,448.0,12.0,12.0,1.0,68.0,10.0,1.0,0.0,0.0,0.0,0.0,316.0,39.0,105.0,92.0,349.0,13.0,0.0,2.0,368.0,3.0,12.0,7.0,8.0
Junior Stanislas,eng ENG,"MF,DF",Bournemouth,eng Premier League,29,1989,7.9,310.0,275.0,35.0,12.0,1.0,63.0,11.0,13.0,16.0,8.0,5.0,1.0,190.0,61.0,59.0,26.0,263.0,4.0,6.0,2.0,222.0,1.0,7.0,4.0,16.0
Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,24,1995,19.2,848.0,816.0,32.0,30.0,1.0,138.0,25.0,0.0,0.0,0.0,0.0,0.0,616.0,80.0,152.0,62.0,727.0,49.0,2.0,1.0,710.0,2.0,14.0,10.0,18.0
Jed Steer,eng ENG,GK,Aston Villa,eng Premier League,26,1992,0.1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Renato Steffen,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,27,1991,17.6,727.0,666.0,61.0,8.0,1.0,153.0,13.0,32.0,1.0,1.0,0.0,0.0,369.0,201.0,157.0,543.0,73.0,36.0,51.0,9.0,550.0,1.0,22.0,24.0,24.0
Zack Steffen,us USA,GK,Düsseldorf,de Bundesliga,24,1995,17.0,620.0,407.0,213.0,69.0,0.0,47.0,30.0,0.0,0.0,0.0,0.0,0.0,253.0,44.0,323.0,42.0,453.0,1.0,0.0,101.0,441.0,2.0,19.0,0.0,0.0
Dale Stephens,eng ENG,MF,Brighton,eng Premier League,30,1989,28.1,1641.0,1624.0,17.0,12.0,4.0,297.0,57.0,5.0,0.0,0.0,0.0,0.0,1100.0,284.0,257.0,175.0,1376.0,63.0,4.0,6.0,1421.0,4.0,24.0,26.0,25.0
Jack Stephens,eng ENG,DF,Southampton,eng Premier League,25,1994,27.2,1199.0,1149.0,50.0,37.0,4.0,197.0,35.0,3.0,0.0,0.0,0.0,0.0,719.0,120.0,360.0,62.0,1010.0,92.0,13.0,2.0,906.0,6.0,37.0,8.0,23.0
Mariusz Stępiński,pl POL,FW,Hellas Verona,it Serie A,24,1995,7.8,171.0,162.0,9.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,104.0,43.0,24.0,43.0,98.0,15.0,0.0,3.0,115.0,1.0,5.0,4.0,14.0
Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,24,1994,29.5,1217.0,1197.0,20.0,1.0,4.0,290.0,4.0,63.0,1.0,0.0,0.0,0.0,965.0,150.0,102.0,133.0,1027.0,19.0,13.0,14.0,983.0,1.0,13.0,33.0,55.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,29,1990,37.2,1895.0,1572.0,323.0,7.0,1.0,349.0,28.0,84.0,0.0,0.0,0.0,0.0,1022.0,424.0,449.0,1351.0,136.0,70.0,316.0,2.0,1405.0,6.0,31.0,38.0,89.0
Marco Stiepermann,de GER,MF,Norwich City,eng Premier League,28,1991,13.1,405.0,385.0,20.0,0.0,3.0,120.0,4.0,10.0,0.0,0.0,0.0,0.0,284.0,67.0,54.0,342.0,37.0,15.0,2.0,2.0,291.0,1.0,10.0,10.0,26.0
Lars Stindl,de GER,"MF,FW",M'Gladbach,de Bundesliga,30,1988,15.9,762.0,729.0,33.0,7.0,7.0,179.0,16.0,13.0,9.0,2.0,2.0,3.0,501.0,170.0,91.0,174.0,530.0,32.0,3.0,5.0,616.0,6.0,14.0,15.0,21.0
Kevin Stöger,at AUT,MF,Düsseldorf,de Bundesliga,25,1993,14.1,969.0,848.0,121.0,75.0,2.0,128.0,53.0,24.0,33.0,7.0,13.0,3.0,597.0,164.0,208.0,765.0,154.0,31.0,10.0,5.0,777.0,3.0,20.0,15.0,21.0
Vlatko Stojanovski,mk MKD,FW,Nîmes,fr Ligue 1,22,1997,1.4,28.0,27.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,9.0,4.0,8.0,16.0,2.0,0.0,1.0,20.0,0.0,1.0,0.0,4.0
John Stones,eng ENG,DF,Manchester City,eng Premier League,25,1994,12.5,1016.0,1001.0,15.0,11.0,0.0,135.0,36.0,0.0,0.0,0.0,0.0,0.0,847.0,72.0,97.0,103.0,839.0,43.0,4.0,3.0,966.0,1.0,4.0,2.0,4.0
Thomas Strakosha,al ALB,GK,Lazio,it Serie A,24,1995,38.0,1223.0,859.0,364.0,72.0,2.0,103.0,15.0,0.0,0.0,0.0,0.0,0.0,683.0,87.0,453.0,62.0,986.0,1.0,0.0,150.0,953.0,4.0,11.0,5.0,3.0
Tobias Strobl,de GER,"MF,DF",M'Gladbach,de Bundesliga,29,1990,6.8,394.0,383.0,11.0,10.0,1.0,63.0,9.0,0.0,0.0,0.0,0.0,0.0,270.0,55.0,69.0,43.0,330.0,11.0,1.0,1.0,347.0,0.0,5.0,6.0,4.0
Christian Strohdiek,de GER,DF,Paderborn 07,de Bundesliga,31,1988,15.1,634.0,591.0,43.0,35.0,2.0,131.0,40.0,4.0,0.0,0.0,0.0,0.0,354.0,81.0,199.0,71.0,488.0,42.0,8.0,5.0,477.0,5.0,21.0,11.0,14.0
Kevin Strootman,nl NED,MF,Marseille,fr Ligue 1,29,1990,15.7,941.0,889.0,52.0,40.0,1.0,138.0,15.0,8.0,0.0,0.0,0.0,0.0,707.0,115.0,119.0,756.0,115.0,41.0,11.0,2.0,824.0,2.0,7.0,10.0,15.0
Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,28,1991,31.0,1628.0,1355.0,273.0,11.0,1.0,199.0,29.0,104.0,0.0,0.0,0.0,0.0,873.0,335.0,420.0,179.0,1124.0,53.0,262.0,3.0,1231.0,8.0,28.0,24.0,51.0
Stefano Sturaro,it ITA,MF,Genoa,it Serie A,26,1993,13.9,498.0,461.0,37.0,10.0,2.0,120.0,23.0,19.0,10.0,3.0,5.0,0.0,271.0,97.0,130.0,87.0,349.0,23.0,17.0,3.0,366.0,0.0,12.0,7.0,11.0
Damián Suárez,uy URU,DF,Getafe,es La Liga,31,1988,28.8,1515.0,993.0,522.0,99.0,0.0,159.0,86.0,67.0,72.0,14.0,27.0,7.0,535.0,364.0,616.0,74.0,955.0,106.0,351.0,1.0,992.0,13.0,47.0,38.0,56.0
Denis Suárez,es ESP,"MF,FW",Celta Vigo,es La Liga,25,1994,18.1,876.0,777.0,99.0,28.0,6.0,168.0,40.0,40.0,58.0,17.0,25.0,10.0,602.0,127.0,147.0,128.0,715.0,14.0,13.0,4.0,664.0,4.0,10.0,11.0,44.0
Luis Suárez,uy URU,FW,Barcelona,es La Liga,32,1987,22.2,697.0,656.0,41.0,0.0,4.0,139.0,20.0,19.0,0.0,0.0,0.0,0.0,422.0,166.0,109.0,142.0,492.0,22.0,6.0,32.0,529.0,2.0,12.0,17.0,33.0
Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,23,1996,0.7,27.0,14.0,13.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,5.0,1.0,14.0,0.0,12.0,0.0,19.0,0.0,0.0,1.0,4.0
Neven Subotić,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,21.8,737.0,713.0,24.0,22.0,0.0,124.0,17.0,5.0,0.0,0.0,0.0,0.0,383.0,113.0,241.0,175.0,467.0,62.0,2.0,1.0,539.0,1.0,24.0,12.0,18.0
Isaac Success,ng NGA,"FW,MF",Watford,eng Premier League,23,1996,0.8,21.0,21.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,2.0,1.0,15.0,1.0,0.0,3.0,14.0,0.0,0.0,1.0,2.0
Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,31,1988,4.4,192.0,187.0,5.0,5.0,0.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,124.0,36.0,32.0,60.0,120.0,6.0,0.0,0.0,164.0,0.0,1.0,1.0,4.0
Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,23,1995,7.1,612.0,609.0,3.0,2.0,1.0,71.0,26.0,1.0,0.0,0.0,0.0,0.0,527.0,32.0,53.0,117.0,470.0,15.0,1.0,3.0,570.0,1.0,8.0,6.0,3.0
Ki Sung-yueng,kr KOR,MF,Mallorca,es La Liga,30,1989,0.1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ki Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,30,1989,1.5,67.0,61.0,6.0,3.0,0.0,13.0,8.0,2.0,3.0,3.0,0.0,0.0,45.0,11.0,11.0,5.0,57.0,3.0,0.0,0.0,59.0,0.0,0.0,1.0,0.0
Stoppila Sunzu,zm ZAM,DF,Metz,fr Ligue 1,30,1989,15.0,520.0,507.0,13.0,11.0,0.0,82.0,10.0,0.0,0.0,0.0,0.0,0.0,381.0,44.0,95.0,51.0,437.0,17.0,2.0,4.0,454.0,0.0,4.0,3.0,7.0
Andrew Surman,eng ENG,MF,Bournemouth,eng Premier League,32,1986,2.6,127.0,118.0,9.0,7.0,0.0,20.0,7.0,1.0,2.0,1.0,1.0,0.0,69.0,29.0,29.0,95.0,13.0,15.0,0.0,0.0,102.0,0.0,2.0,1.0,1.0
Sam Surridge,eng ENG,FW,Bournemouth,eng Premier League,21,1998,0.3,10.0,10.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,4.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suso,es ESP,"FW,MF",Sevilla,es La Liga,25,1993,8.7,392.0,372.0,20.0,7.0,9.0,62.0,15.0,22.0,7.0,4.0,0.0,0.0,256.0,61.0,75.0,338.0,33.0,9.0,6.0,3.0,294.0,2.0,13.0,8.0,16.0
Suso,es ESP,"FW,MF",Milan,it Serie A,25,1993,15.1,753.0,689.0,64.0,19.0,7.0,152.0,41.0,73.0,33.0,18.0,7.0,0.0,479.0,112.0,162.0,664.0,70.0,8.0,6.0,4.0,579.0,0.0,16.0,16.0,20.0
Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,19,2000,3.1,172.0,163.0,9.0,4.0,0.0,15.0,4.0,3.0,1.0,0.0,0.0,0.0,131.0,14.0,27.0,26.0,127.0,6.0,4.0,0.0,150.0,0.0,3.0,2.0,1.0
Markus Suttner,at AUT,"DF,MF",Düsseldorf,de Bundesliga,32,1987,14.9,830.0,694.0,136.0,19.0,1.0,99.0,42.0,50.0,18.0,3.0,11.0,4.0,408.0,158.0,264.0,613.0,72.0,31.0,99.0,3.0,603.0,5.0,25.0,11.0,33.0
Mattias Svanberg,se SWE,MF,Bologna,it Serie A,20,1999,11.7,417.0,389.0,28.0,13.0,0.0,95.0,14.0,5.0,13.0,3.0,4.0,4.0,323.0,47.0,47.0,55.0,339.0,6.0,1.0,3.0,342.0,3.0,10.0,5.0,12.0
Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,25,1994,28.0,1461.0,1177.0,284.0,38.0,1.0,226.0,28.0,72.0,3.0,0.0,2.0,0.0,759.0,334.0,368.0,939.0,154.0,76.0,243.0,11.0,1080.0,3.0,24.0,31.0,44.0
Moussa Sylla,fr FRA,FW,Monaco,fr Ligue 1,19,1999,0.1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Eddy Sylvestre,fr FRA,MF,Nice,fr Ligue 1,19,1999,0.4,18.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,1.0,16.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,1.0
Ádám Szalai,hu HUN,FW,Mainz 05,de Bundesliga,31,1987,12.7,308.0,288.0,20.0,0.0,2.0,102.0,7.0,8.0,0.0,0.0,0.0,0.0,137.0,115.0,56.0,36.0,170.0,36.0,1.0,23.0,198.0,0.0,5.0,8.0,12.0
Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,29,1990,28.8,761.0,518.0,243.0,47.0,0.0,61.0,40.0,0.0,0.0,0.0,0.0,0.0,491.0,72.0,198.0,89.0,506.0,0.0,0.0,156.0,656.0,3.0,14.0,2.0,2.0
Andrea Tabanelli,it ITA,MF,Lecce,it Serie A,29,1990,10.7,353.0,341.0,12.0,8.0,0.0,77.0,3.0,13.0,1.0,0.0,0.0,0.0,242.0,56.0,55.0,54.0,268.0,19.0,3.0,2.0,281.0,1.0,7.0,3.0,12.0
Tachi,es ESP,DF,Alavés,es La Liga,21,1997,2.6,59.0,46.0,13.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,21.0,4.0,42.0,2.0,10.0,0.0,43.0,2.0,2.0,1.0,0.0
Panagiotis Tachtsidis,gr GRE,MF,Lecce,it Serie A,28,1991,22.3,1200.0,1129.0,71.0,65.0,2.0,219.0,55.0,21.0,2.0,0.0,0.0,0.0,715.0,198.0,287.0,911.0,205.0,46.0,4.0,2.0,944.0,7.0,22.0,20.0,32.0
Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,23,1996,23.2,2023.0,1975.0,48.0,46.0,1.0,263.0,35.0,2.0,0.0,0.0,0.0,0.0,1629.0,164.0,230.0,346.0,1567.0,67.0,2.0,2.0,1831.0,4.0,24.0,14.0,21.0
Flavien Tait,fr FRA,"MF,FW",Rennes,fr Ligue 1,26,1993,9.8,410.0,395.0,15.0,3.0,2.0,77.0,8.0,11.0,4.0,4.0,0.0,0.0,288.0,62.0,60.0,43.0,336.0,17.0,7.0,4.0,304.0,3.0,8.0,11.0,18.0
Mahdi Talal,fr FRA,FW,Amiens,fr Ligue 1,21,1997,0.2,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Adrien Tameze,cm CMR,MF,Nice,fr Ligue 1,25,1994,5.8,238.0,233.0,5.0,4.0,1.0,40.0,5.0,8.0,0.0,0.0,0.0,0.0,190.0,26.0,22.0,30.0,204.0,1.0,1.0,2.0,206.0,0.0,5.0,8.0,2.0
Adrien Tameze,cm CMR,MF,Atalanta,it Serie A,25,1994,2.3,200.0,197.0,3.0,3.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,168.0,18.0,14.0,11.0,183.0,1.0,0.0,0.0,179.0,0.0,5.0,1.0,5.0
Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,20,1999,5.8,232.0,195.0,37.0,4.0,0.0,38.0,5.0,2.0,0.0,0.0,0.0,0.0,135.0,59.0,38.0,21.0,151.0,13.0,33.0,1.0,188.0,0.0,5.0,3.0,11.0
Adil Taoui,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,20,1999,11.8,1096.0,1069.0,27.0,24.0,1.0,132.0,23.0,0.0,0.0,0.0,0.0,0.0,918.0,100.0,78.0,122.0,922.0,31.0,3.0,3.0,1010.0,2.0,3.0,9.0,10.0
Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,23,1995,25.5,1219.0,978.0,241.0,33.0,0.0,219.0,34.0,55.0,10.0,7.0,0.0,2.0,605.0,290.0,324.0,789.0,133.0,77.0,198.0,5.0,894.0,4.0,25.0,18.0,41.0
Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,23,1996,10.6,239.0,226.0,13.0,9.0,0.0,31.0,10.0,1.0,0.0,0.0,0.0,0.0,145.0,24.0,70.0,47.0,153.0,24.0,4.0,0.0,191.0,0.0,7.0,1.0,0.0
James Tarkowski,eng ENG,DF,Burnley,eng Premier League,26,1992,38.0,1250.0,1222.0,28.0,25.0,0.0,246.0,32.0,2.0,0.0,0.0,0.0,0.0,618.0,209.0,423.0,153.0,839.0,130.0,3.0,6.0,913.0,6.0,49.0,12.0,19.0
Ciprian Tătărușanu,ro ROU,GK,Lyon,fr Ligue 1,33,1986,2.0,59.0,52.0,7.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,11.0,11.0,30.0,0.0,0.0,15.0,54.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Júlio Tavares,cv CPV,FW,Dijon,fr Ligue 1,30,1988,22.2,556.0,517.0,39.0,4.0,2.0,236.0,4.0,13.0,0.0,0.0,0.0,0.0,244.0,159.0,153.0,81.0,236.0,57.0,15.0,25.0,374.0,2.0,6.0,12.0,27.0
Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,25,1993,21.6,1035.0,754.0,281.0,11.0,2.0,157.0,25.0,66.0,0.0,0.0,0.0,0.0,356.0,260.0,419.0,660.0,19.0,57.0,270.0,2.0,726.0,5.0,28.0,9.0,48.0
Neil Taylor,wal WAL,DF,Aston Villa,eng Premier League,30,1989,12.1,513.0,414.0,99.0,6.0,0.0,94.0,4.0,9.0,0.0,0.0,0.0,0.0,286.0,128.0,99.0,276.0,123.0,16.0,93.0,0.0,410.0,2.0,9.0,5.0,14.0
Aurélien Tchouaméni,fr FRA,MF,Bordeaux,fr Ligue 1,19,2000,12.3,688.0,672.0,16.0,16.0,0.0,184.0,9.0,4.0,0.0,0.0,0.0,0.0,557.0,72.0,59.0,76.0,578.0,21.0,0.0,2.0,592.0,2.0,5.0,18.0,10.0
Aurélien Tchouaméni,fr FRA,MF,Monaco,fr Ligue 1,19,2000,0.7,24.0,21.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,2.0,20.0,2.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0
Georg Teigl,at AUT,"DF,MF",Augsburg,de Bundesliga,28,1991,1.2,28.0,22.0,6.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,7.0,4.0,18.0,2.0,4.0,0.0,23.0,0.0,0.0,1.0,1.0
Álvaro Tejero,es ESP,DF,Eibar,es La Liga,23,1996,16.1,767.0,575.0,192.0,17.0,1.0,109.0,31.0,52.0,0.0,0.0,0.0,0.0,309.0,167.0,291.0,70.0,464.0,41.0,175.0,1.0,563.0,1.0,17.0,9.0,24.0
Bernard Tekpetey,gh GHA,"FW,MF",Düsseldorf,de Bundesliga,21,1997,5.0,103.0,97.0,6.0,0.0,1.0,27.0,3.0,9.0,0.0,0.0,0.0,0.0,54.0,30.0,19.0,16.0,74.0,5.0,5.0,1.0,63.0,0.0,2.0,5.0,13.0
Nathan Tella,eng ENG,FW,Southampton,eng Premier League,20,1999,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristian Tello,es ESP,"MF,FW",Betis,es La Liga,27,1991,8.7,377.0,346.0,31.0,3.0,0.0,56.0,16.0,15.0,15.0,7.0,3.0,1.0,260.0,59.0,58.0,70.0,278.0,11.0,13.0,2.0,285.0,0.0,8.0,11.0,16.0
Lino Tempelmann,de GER,MF,Freiburg,de Bundesliga,20,1999,0.4,10.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
Łukasz Teodorczyk,pl POL,FW,Udinese,it Serie A,28,1991,2.5,74.0,70.0,4.0,0.0,1.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,10.0,15.0,19.0,39.0,6.0,1.0,0.0,55.0,0.0,1.0,0.0,1.0
Hidde ter Avest,nl NED,DF,Udinese,it Serie A,22,1997,7.6,355.0,294.0,61.0,3.0,0.0,42.0,4.0,12.0,0.0,0.0,0.0,0.0,216.0,77.0,62.0,36.0,247.0,10.0,58.0,0.0,264.0,3.0,7.0,5.0,8.0
Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,27,1992,36.0,1419.0,1161.0,258.0,39.0,2.0,165.0,28.0,0.0,0.0,0.0,0.0,0.0,914.0,142.0,363.0,296.0,937.0,0.0,0.0,178.0,1250.0,2.0,19.0,15.0,1.0
Simon Terodde,de GER,"FW,MF",Köln,de Bundesliga,31,1988,9.0,165.0,145.0,20.0,0.0,1.0,59.0,4.0,3.0,0.0,0.0,0.0,0.0,72.0,57.0,36.0,27.0,80.0,22.0,3.0,7.0,102.0,2.0,7.0,11.0,11.0
Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,29,1990,6.9,210.0,127.0,83.0,24.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,105.0,16.0,89.0,35.0,124.0,0.0,0.0,36.0,145.0,0.0,3.0,0.0,0.0
Martin Terrier,fr FRA,"FW,MF",Lyon,fr Ligue 1,22,1997,13.3,440.0,411.0,29.0,13.0,2.0,104.0,18.0,17.0,11.0,6.0,3.0,0.0,272.0,79.0,89.0,37.0,359.0,23.0,2.0,1.0,344.0,0.0,3.0,10.0,10.0
