Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls commited,Fouls drawn,Offsides,Crosses,Interceptions,Tackles won,Penalties won,Penalties conceded,Own goals,Recoveries,Aerial Duels won,Aerial Duels lost,Aerial win %
Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,30,1989,22.0,1.0,0.0,0.0,14.0,11.0,1.0,41.0,22.0,29.0,0.0,0.0,0.0,174.0,17.0,16.0,51.5
Gianluca Mancini,it ITA,"DF,MF",Roma,it Serie A,23,1996,30.4,16.0,1.0,1.0,67.0,28.0,4.0,4.0,32.0,35.0,0.0,0.0,0.0,269.0,78.0,25.0,75.7
Marco Mancosu,it ITA,"MF,FW",Lecce,it Serie A,30,1988,27.1,3.0,0.0,0.0,22.0,19.0,9.0,40.0,13.0,17.0,2.0,0.0,0.0,170.0,23.0,36.0,39.0
Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,34,1985,26.3,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,1.0,0.0
Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,25,1994,12.3,4.0,0.0,0.0,21.0,21.0,1.0,21.0,13.0,32.0,0.0,1.0,1.0,123.0,17.0,16.0,51.5
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aïssa Mandi,dz ALG,DF,Betis,es La Liga,27,1991,28.6,9.0,0.0,0.0,29.0,18.0,5.0,3.0,24.0,16.0,0.0,0.0,0.0,231.0,53.0,41.0,56.4
Rolando Mandragora,it ITA,MF,Udinese,it Serie A,22,1997,22.8,2.0,0.0,0.0,40.0,22.0,1.0,26.0,19.0,33.0,0.0,0.0,0.0,206.0,22.0,22.0,50.0
Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,27,1992,30.5,3.0,0.0,0.0,46.0,51.0,14.0,52.0,11.0,35.0,2.0,0.0,0.0,169.0,35.0,79.0,30.7
Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,28,1991,7.5,3.0,1.0,1.0,13.0,1.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,61.0,16.0,8.0,66.7
Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,32,1987,20.8,0.0,0.0,0.0,25.0,22.0,1.0,47.0,11.0,23.0,0.0,0.0,0.0,209.0,18.0,27.0,40.0
Massimiliano Mangraviti,it ITA,DF,Brescia,it Serie A,21,1998,10.8,2.0,0.0,0.0,9.0,5.0,0.0,8.0,2.0,5.0,0.0,1.0,0.0,77.0,20.0,21.0,48.8
Kostas Manolas,gr GRE,DF,Napoli,it Serie A,28,1991,24.2,2.0,0.0,0.0,24.0,16.0,0.0,1.0,15.0,17.0,0.0,1.0,0.0,230.0,62.0,33.0,65.3
Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,25,1994,17.8,5.0,0.0,0.0,19.0,11.0,1.0,34.0,13.0,32.0,0.0,1.0,0.0,119.0,18.0,22.0,45.0
Giacomo Manzari,it ITA,"FW,MF",Sassuolo,it Serie A,18,2000,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0
Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,20,1999,7.5,0.0,0.0,0.0,10.0,6.0,1.0,12.0,5.0,11.0,0.0,1.0,0.0,47.0,4.0,8.0,33.3
Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,21,1998,20.0,3.0,0.0,0.0,14.0,32.0,2.0,48.0,15.0,29.0,0.0,1.0,0.0,150.0,21.0,14.0,60.0
Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,30,1989,9.2,1.0,2.0,0.0,17.0,10.0,0.0,26.0,14.0,17.0,0.0,0.0,2.0,132.0,20.0,5.0,80.0
Marcelo,br BRA,DF,Real Madrid,es La Liga,31,1988,14.4,2.0,0.0,0.0,7.0,18.0,0.0,52.0,15.0,12.0,2.0,0.0,0.0,130.0,10.0,7.0,58.8
Marcelo,br BRA,DF,Lyon,fr Ligue 1,32,1987,16.7,4.0,0.0,0.0,13.0,8.0,0.0,1.0,17.0,16.0,0.0,0.0,0.0,194.0,75.0,21.0,78.1
Solly March,eng ENG,"DF,FW",Brighton,eng Premier League,25,1994,12.7,2.0,0.0,0.0,11.0,12.0,2.0,48.0,12.0,17.0,0.0,0.0,0.0,99.0,15.0,15.0,50.0
Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,27,1992,21.1,5.0,0.0,0.0,18.0,13.0,0.0,5.0,20.0,9.0,1.0,0.0,0.0,163.0,32.0,29.0,52.5
Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,30,1989,6.0,1.0,0.0,0.0,9.0,3.0,2.0,13.0,4.0,0.0,0.0,0.0,0.0,40.0,7.0,13.0,35.0
Dario Maresic,at AUT,DF,Reims,fr Ligue 1,19,1999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,33.3
Miguel Marí,es ESP,MF,Eibar,es La Liga,22,1997,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Pablo Marí,es ESP,DF,Arsenal,eng Premier League,25,1993,1.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,4.0,3.0,57.1
José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,24,1995,19.5,2.0,0.0,0.0,14.0,15.0,2.0,0.0,9.0,11.0,0.0,0.0,0.0,177.0,55.0,17.0,76.4
Mariano,do DOM,FW,Real Madrid,es La Liga,25,1993,0.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,40.0
Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,32,1986,16.8,6.0,1.0,1.0,20.0,7.0,2.0,18.0,7.0,12.0,0.0,0.0,1.0,133.0,41.0,32.0,56.2
Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,27,1991,2.2,0.0,0.0,0.0,7.0,2.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,25.0,1.0,5.0,16.7
Federico Marigosu,it ITA,MF,Cagliari,it Serie A,18,2001,0.3,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrián Marín,es ESP,DF,Alavés,es La Liga,22,1997,9.5,1.0,0.0,0.0,25.0,4.0,0.0,16.0,10.0,6.0,0.0,1.0,0.0,69.0,8.0,8.0,50.0
Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,25,1994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,75.0
Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,25,1994,19.5,2.0,0.0,0.0,14.0,5.0,1.0,5.0,21.0,28.0,0.0,1.0,0.0,164.0,38.0,33.0,53.5
Marlon,br BRA,DF,Sassuolo,it Serie A,23,1995,20.2,8.0,0.0,0.0,24.0,11.0,0.0,0.0,20.0,20.0,0.0,1.0,0.0,156.0,21.0,28.0,42.9
Omar Marmoush,eg EGY,"MF,FW",Wolfsburg,de Bundesliga,20,1999,0.9,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0
Gonzalo Maroni,ar ARG,MF,Sampdoria,it Serie A,20,1999,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,14.0,1.0,2.0,33.3
Marquinhos,br BRA,"MF,DF",Paris S-G,fr Ligue 1,25,1994,16.4,1.0,0.0,0.0,19.0,6.0,0.0,5.0,11.0,25.0,0.0,0.0,0.0,179.0,41.0,32.0,56.2
Bruno Martella,it ITA,"DF,MF",Brescia,it Serie A,26,1992,14.1,3.0,0.0,0.0,7.0,4.0,1.0,41.0,14.0,9.0,0.0,0.0,0.0,88.0,12.0,16.0,42.9
Roger Martí,es ESP,FW,Levante,es La Liga,28,1991,25.2,6.0,1.0,1.0,57.0,32.0,10.0,23.0,7.0,11.0,2.0,0.0,1.0,88.0,31.0,67.0,31.6
Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,23,1995,29.2,1.0,0.0,0.0,28.0,41.0,12.0,20.0,5.0,12.0,1.0,0.0,0.0,76.0,21.0,60.0,25.9
Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,22,1997,19.9,2.0,0.0,0.0,18.0,12.0,2.0,59.0,14.0,15.0,0.0,0.0,0.0,161.0,17.0,25.0,40.5
Daniel Martín,es ESP,GK,Betis,es La Liga,21,1998,5.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
David Martin,eng ENG,GK,West Ham,eng Premier League,33,1986,4.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,29,1990,1.3,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,20.0,6.0,2.0,75.0
Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,29,1990,2.7,0.0,0.0,0.0,4.0,4.0,0.0,5.0,1.0,7.0,0.0,0.0,0.0,31.0,2.0,2.0,50.0
Josh Martin,eng ENG,FW,Norwich City,eng Premier League,17,2001,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Martinelli,br BRA,FW,Arsenal,eng Premier League,18,2001,7.4,1.0,0.0,0.0,9.0,10.0,2.0,16.0,2.0,13.0,0.0,0.0,0.0,34.0,7.0,32.0,17.9
Álex Martínez,es ESP,DF,Granada,es La Liga,28,1990,0.2,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Emiliano Martínez,ar ARG,GK,Arsenal,eng Premier League,26,1992,8.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,28,1991,33.0,10.0,0.0,0.0,30.0,36.0,3.0,15.0,26.0,31.0,1.0,1.0,1.0,351.0,101.0,57.0,63.9
Javi Martínez,es ESP,MF,Osasuna,es La Liga,19,1999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
Javi Martínez,es ESP,"DF,MF",Bayern Munich,de Bundesliga,30,1988,7.5,5.0,1.0,1.0,12.0,4.0,1.0,0.0,10.0,8.0,0.0,0.0,0.0,91.0,27.0,10.0,73.0
Lautaro Martínez,ar ARG,FW,Inter,it Serie A,21,1997,27.2,8.0,1.0,0.0,54.0,74.0,22.0,23.0,14.0,13.0,2.0,0.0,0.0,132.0,26.0,62.0,29.5
Pablo Martínez,es ESP,"MF,FW",Levante,es La Liga,21,1998,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,30,1989,26.0,5.0,1.0,1.0,25.0,32.0,0.0,0.0,37.0,28.0,0.0,2.0,0.0,247.0,62.0,42.0,59.6
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gelson Martins,pt POR,"DF,FW",Monaco,fr Ligue 1,24,1995,18.6,3.0,1.0,0.0,14.0,22.0,2.0,49.0,24.0,20.0,0.0,1.0,0.0,137.0,8.0,19.0,29.6
Adam Marušić,me MNE,DF,Lazio,it Serie A,26,1992,10.5,3.0,0.0,0.0,8.0,11.0,0.0,16.0,8.0,8.0,0.0,0.0,0.0,66.0,12.0,14.0,46.2
Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,26,1993,22.5,4.0,0.0,0.0,26.0,18.0,0.0,5.0,38.0,41.0,0.0,0.0,0.0,304.0,57.0,35.0,62.0
Andrea Masiello,it ITA,DF,Genoa,it Serie A,33,1986,14.7,4.0,0.0,0.0,11.0,5.0,0.0,10.0,17.0,14.0,0.0,0.0,0.0,136.0,12.0,13.0,48.0
Andrea Masiello,it ITA,DF,Atalanta,it Serie A,33,1986,6.0,1.0,0.0,0.0,10.0,1.0,0.0,2.0,3.0,13.0,0.0,0.0,0.0,51.0,11.0,5.0,68.8
Adam Masina,it ITA,DF,Watford,eng Premier League,25,1994,20.2,3.0,0.0,0.0,26.0,12.0,2.0,60.0,23.0,25.0,0.0,1.0,0.0,230.0,66.0,29.0,69.5
Jordi Masip,es ESP,GK,Valladolid,es La Liga,30,1989,35.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0
Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,25,1993,10.4,6.0,1.0,1.0,10.0,9.0,0.0,21.0,12.0,27.0,0.0,0.0,0.0,112.0,11.0,10.0,52.4
Jaime Mata,es ESP,FW,Getafe,es La Liga,30,1988,30.5,14.0,0.0,0.0,85.0,53.0,38.0,47.0,4.0,12.0,1.0,0.0,0.0,140.0,101.0,138.0,42.3
Juan Mata,es ESP,"MF,FW",Manchester Utd,eng Premier League,31,1988,8.4,1.0,0.0,0.0,7.0,10.0,4.0,14.0,1.0,7.0,0.0,0.0,0.0,48.0,3.0,7.0,30.0
Aleš Matějů,cz CZE,DF,Brescia,it Serie A,23,1996,28.3,10.0,1.0,1.0,47.0,29.0,1.0,20.0,23.0,29.0,0.0,2.0,1.0,272.0,52.0,34.0,60.5
Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,11.7,2.0,1.0,1.0,9.0,7.0,12.0,3.0,2.0,3.0,0.0,0.0,0.0,43.0,36.0,42.0,46.2
Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,17.6,3.0,0.0,0.0,27.0,18.0,0.0,2.0,18.0,21.0,0.0,0.0,0.0,242.0,27.0,18.0,60.0
Joël Matip,cm CMR,DF,Liverpool,eng Premier League,27,1991,7.8,0.0,0.0,0.0,7.0,6.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,92.0,46.0,5.0,90.2
Rabbi Matondo,wal WAL,"FW,MF",Schalke 04,de Bundesliga,18,2000,12.9,1.0,0.0,0.0,22.0,17.0,15.0,12.0,5.0,4.0,0.0,0.0,0.0,68.0,12.0,42.0,22.2
Alessandro Matri,it ITA,"FW,MF",Brescia,it Serie A,34,1984,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,57.1
Federico Mattiello,it ITA,DF,Cagliari,it Serie A,24,1995,10.3,3.0,0.0,0.0,16.0,24.0,2.0,22.0,17.0,20.0,0.0,0.0,0.0,82.0,10.0,15.0,40.0
Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,32,1987,24.9,2.0,0.0,0.0,40.0,26.0,3.0,33.0,20.0,36.0,0.0,0.0,0.0,155.0,21.0,32.0,39.6
Neal Maupay,fr FRA,FW,Brighton,eng Premier League,22,1996,30.7,3.0,0.0,0.0,37.0,46.0,15.0,15.0,3.0,17.0,0.0,0.0,0.0,141.0,17.0,85.0,16.7
Stephy Mavididi,eng ENG,"FW,MF",Dijon,fr Ligue 1,21,1998,15.5,0.0,0.0,0.0,23.0,22.0,1.0,11.0,5.0,14.0,0.0,0.0,0.0,95.0,7.0,26.0,21.2
Philipp Max,de GER,DF,Augsburg,de Bundesliga,25,1993,30.1,5.0,0.0,0.0,13.0,17.0,4.0,84.0,21.0,25.0,0.0,0.0,0.0,253.0,24.0,29.0,45.3
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Paris S-G,fr Ligue 1,30,1989,5.0,0.0,0.0,0.0,2.0,6.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0,22.0,5.0,5.0,50.0
Alexandru Maxim,ro ROU,MF,Mainz 05,de Bundesliga,29,1990,1.3,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0
Kévin Mayi,fr FRA,FW,Brest,fr Ligue 1,26,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borja Mayoral,es ESP,FW,Levante,es La Liga,22,1997,23.8,2.0,0.0,0.0,18.0,26.0,14.0,17.0,7.0,4.0,0.0,0.0,0.0,102.0,25.0,67.0,27.2
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Mazzitelli,it ITA,MF,Sassuolo,it Serie A,23,1995,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,24,1995,18.8,4.0,0.0,0.0,31.0,17.0,0.0,64.0,14.0,42.0,1.0,0.0,0.0,186.0,35.0,25.0,58.3
Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,20,1998,16.8,0.0,0.0,0.0,11.0,22.0,18.0,67.0,1.0,2.0,1.0,0.0,0.0,69.0,4.0,4.0,50.0
Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,24,1994,16.7,5.0,0.0,0.0,23.0,18.0,2.0,7.0,3.0,11.0,0.0,1.0,0.0,123.0,24.0,18.0,57.1
Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,18,2001,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,2.0,33.3
Isaac Mbenza,be BEL,FW,Amiens,fr Ligue 1,23,1996,0.9,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Nathanael Mbuku,fr FRA,"MF,FW",Reims,fr Ligue 1,17,2002,4.4,0.0,0.0,0.0,7.0,18.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,26.0,3.0,5.0,37.5
James McArthur,sco SCO,MF,Crystal Palace,eng Premier League,31,1987,34.3,6.0,0.0,0.0,56.0,35.0,4.0,34.0,40.0,70.0,1.0,0.0,0.0,345.0,44.0,61.0,41.9
Oliver McBurnie,sco SCO,FW,Sheffield Utd,eng Premier League,23,1996,23.5,4.0,0.0,0.0,28.0,28.0,4.0,11.0,7.0,21.0,0.0,0.0,0.0,141.0,188.0,193.0,49.3
Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,29,1989,28.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0
James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,28,1990,18.7,9.0,0.0,0.0,31.0,18.0,0.0,9.0,14.0,42.0,0.0,0.0,0.0,244.0,15.0,18.0,45.5
John McGinn,sco SCO,MF,Aston Villa,eng Premier League,24,1994,25.7,3.0,0.0,0.0,37.0,65.0,0.0,42.0,20.0,40.0,0.0,0.0,0.0,205.0,22.0,30.0,42.3
David McGoldrick,ie IRL,FW,Sheffield Utd,eng Premier League,31,1987,20.2,2.0,0.0,0.0,29.0,18.0,12.0,11.0,3.0,26.0,0.0,0.0,0.0,112.0,73.0,120.0,37.8
Michael McGovern,nir NIR,GK,Norwich City,eng Premier League,35,1984,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Weston McKennie,us USA,"MF,DF",Schalke 04,de Bundesliga,20,1998,23.0,8.0,0.0,0.0,37.0,15.0,0.0,13.0,32.0,35.0,0.0,1.0,0.0,245.0,62.0,35.0,63.9
Kenny McLean,sco SCO,MF,Norwich City,eng Premier League,27,1992,33.0,5.0,0.0,0.0,24.0,58.0,1.0,30.0,24.0,31.0,0.0,1.0,0.0,327.0,87.0,87.0,50.0
Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,19,1999,37.1,5.0,0.0,0.0,29.0,41.0,0.0,130.0,24.0,28.0,0.0,0.0,0.0,327.0,27.0,27.0,50.0
Scott McTominay,sco SCO,MF,Manchester Utd,eng Premier League,22,1996,19.7,2.0,0.0,0.0,36.0,53.0,0.0,9.0,23.0,31.0,1.0,0.0,0.0,237.0,42.0,29.0,59.2
Biagio Meccariello,it ITA,DF,Lecce,it Serie A,28,1991,8.5,2.0,0.0,0.0,7.0,3.0,1.0,7.0,10.0,15.0,0.0,0.0,0.0,70.0,12.0,18.0,40.0
Gary Medel,cl CHI,MF,Bologna,it Serie A,31,1987,19.8,10.0,1.0,0.0,40.0,27.0,1.0,2.0,17.0,22.0,0.0,0.0,0.0,265.0,27.0,21.0,56.3
Ben Mee,eng ENG,DF,Burnley,eng Premier League,29,1989,32.0,7.0,0.0,0.0,26.0,21.0,3.0,3.0,22.0,16.0,0.0,3.0,0.0,343.0,143.0,78.0,64.7
Joshua Mees,de GER,"MF,FW",Union Berlin,de Bundesliga,23,1996,3.6,1.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,27.0,9.0,11.0,45.0
Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,de Bundesliga,28,1991,13.3,0.0,0.0,0.0,25.0,25.0,9.0,17.0,2.0,5.0,0.0,0.0,0.0,97.0,23.0,32.0,41.8
Soualiho Meïté,fr FRA,MF,Torino,it Serie A,25,1994,24.5,5.0,0.0,0.0,35.0,35.0,1.0,15.0,19.0,34.0,0.0,1.0,0.0,227.0,60.0,44.0,57.7
Farid El Melali,dz ALG,"MF,FW",Angers,fr Ligue 1,22,1997,3.4,0.0,0.0,0.0,7.0,7.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,36.0,2.0,2.0,50.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,21,1997,12.4,0.0,0.0,0.0,7.0,40.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,65.0,7.0,20.0,25.9
Gonzalo Melero,es ESP,MF,Levante,es La Liga,25,1994,13.7,4.0,0.0,0.0,32.0,29.0,3.0,2.0,7.0,16.0,0.0,0.0,0.0,126.0,23.0,34.0,40.4
Arthur Melo,br BRA,MF,Barcelona,es La Liga,22,1996,13.1,1.0,0.0,0.0,11.0,44.0,1.0,4.0,6.0,13.0,0.0,0.0,0.0,95.0,1.0,7.0,12.5
Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,28,1990,15.3,10.0,1.0,1.0,25.0,22.0,0.0,8.0,14.0,29.0,0.0,1.0,0.0,142.0,18.0,22.0,45.0
Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,27,1992,20.1,4.0,1.0,1.0,21.0,19.0,0.0,6.0,25.0,31.0,0.0,0.0,0.0,222.0,17.0,6.0,73.9
Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,22,1997,16.4,4.0,0.0,0.0,28.0,36.0,5.0,21.0,5.0,13.0,0.0,0.0,0.0,113.0,25.0,38.0,39.7
Édgar Méndez,es ESP,"MF,FW",Alavés,es La Liga,29,1990,9.6,3.0,0.0,0.0,22.0,18.0,11.0,11.0,3.0,8.0,0.0,0.0,0.0,52.0,13.0,24.0,35.1
Stiven Mendoza,co COL,"FW,MF",Amiens,fr Ligue 1,27,1992,12.2,2.0,0.0,0.0,21.0,21.0,1.0,14.0,7.0,11.0,0.0,0.0,0.0,72.0,8.0,19.0,29.6
Alexandre Mendy,gw GNB,"FW,MF",Brest,fr Ligue 1,25,1994,10.0,3.0,0.0,0.0,22.0,11.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,50.0,31.0,37.0,45.6
Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,25,1994,16.6,3.0,0.0,0.0,12.0,1.0,1.0,69.0,7.0,17.0,0.0,0.0,0.0,122.0,17.0,16.0,51.5
Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0
Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,24,1995,20.1,8.0,1.0,1.0,25.0,29.0,1.0,51.0,17.0,16.0,1.0,0.0,0.0,180.0,23.0,20.0,53.5
Nampalys Mendy,fr FRA,MF,Leicester City,eng Premier League,27,1992,3.2,0.0,0.0,0.0,4.0,8.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,34.0,5.0,1.0,83.3
Hamza Mendyl,ma MAR,DF,Dijon,fr Ligue 1,21,1997,16.0,7.0,1.0,0.0,24.0,5.0,0.0,37.0,20.0,27.0,0.0,0.0,0.0,121.0,6.0,15.0,28.6
Chris Mepham,wal WAL,DF,Bournemouth,eng Premier League,21,1997,10.1,1.0,0.0,0.0,11.0,5.0,1.0,0.0,12.0,14.0,0.0,0.0,0.0,106.0,36.0,21.0,63.2
Levent Mercan,de GER,MF,Schalke 04,de Bundesliga,18,2000,0.8,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
Jorge Meré,es ESP,DF,Köln,de Bundesliga,22,1997,6.9,4.0,1.0,0.0,7.0,10.0,0.0,2.0,5.0,5.0,0.0,0.0,1.0,74.0,10.0,18.0,35.7
Alex Meret,it ITA,GK,Napoli,it Serie A,22,1997,21.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0
Fran Mérida,es ESP,MF,Osasuna,es La Liga,29,1990,12.9,9.0,1.0,1.0,17.0,17.0,0.0,14.0,15.0,14.0,0.0,0.0,0.0,162.0,10.0,9.0,52.6
Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,23,1996,34.9,9.0,0.0,0.0,76.0,91.0,2.0,22.0,34.0,63.0,1.0,0.0,0.0,410.0,158.0,92.0,63.2
Sabin Merino,es ESP,FW,Leganés,es La Liga,27,1992,0.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,40.0
Yıldırım Mert Çetin,tr TUR,DF,Roma,it Serie A,22,1997,2.9,4.0,1.0,1.0,6.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,27.0,6.0,4.0,60.0
Dries Mertens,be BEL,FW,Napoli,it Serie A,32,1987,18.8,5.0,0.0,0.0,29.0,25.0,7.0,48.0,3.0,20.0,2.0,0.0,0.0,90.0,3.0,10.0,23.1
