Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Attempted,Live Ball passes,Dead Ball passes,Free Kick passes,Through Balls,Passes under pressure,Switches,Crosses,Corner Kicks,CK in,CK out,CK str,Ground passes,Low passes,High passes,Left passes,Right passes,Head passes,Throw ins,Other passes,Passes completed,Passes offside,Pass out of bounds,Passes intercepted,Passes blocked
Chris Ramos,es ESP,FW,Valladolid,es La Liga,21,1997,0.7,8.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,32,1986,27.5,1933.0,1863.0,70.0,59.0,2.0,197.0,89.0,5.0,0.0,0.0,0.0,0.0,1471.0,197.0,265.0,325.0,1483.0,80.0,11.0,5.0,1771.0,5.0,17.0,16.0,11.0
Aaron Ramsey,wal WAL,"MF,FW",Arsenal,eng Premier League,27,1990,14.8,790.0,764.0,26.0,7.0,5.0,153.0,17.0,23.0,2.0,0.0,0.0,0.0,610.0,95.0,85.0,124.0,622.0,20.0,15.0,2.0,647.0,5.0,15.0,21.0,31.0
Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,17,2000,1.0,18.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,3.0,2.0,13.0,0.0,3.0,0.0,14.0,1.0,0.0,0.0,0.0
Andrea Ranocchia,it ITA,"DF,MF",Inter,it Serie A,30,1988,0.7,30.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,17.0,2.0,19.0,6.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0
Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,20,1997,25.9,728.0,673.0,55.0,8.0,5.0,137.0,31.0,37.0,23.0,1.0,0.0,0.0,523.0,95.0,110.0,61.0,602.0,34.0,6.0,10.0,538.0,3.0,15.0,24.0,22.0
Milot Rashica,xk KVX,"FW,MF",Werder Bremen,de Bundesliga,22,1996,17.2,512.0,459.0,53.0,6.0,2.0,102.0,22.0,79.0,32.0,8.0,5.0,1.0,289.0,89.0,134.0,102.0,374.0,15.0,12.0,4.0,315.0,2.0,17.0,12.0,27.0
Jacob Rasmussen,dk DEN,"DF,MF",Empoli,it Serie A,21,1997,11.3,656.0,626.0,30.0,15.0,0.0,89.0,28.0,1.0,0.0,0.0,0.0,0.0,504.0,49.0,103.0,483.0,99.0,44.0,15.0,1.0,571.0,3.0,11.0,7.0,5.0
Giacomo Raspadori,it ITA,DF,Sassuolo,it Serie A,18,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yoric Ravet,fr FRA,"MF,FW",Freiburg,de Bundesliga,28,1989,0.8,31.0,25.0,6.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,7.0,9.0,1.0,21.0,4.0,5.0,0.0,19.0,0.0,0.0,2.0,1.0
Tim Ream,us USA,DF,Fulham,eng Premier League,30,1987,22.7,1036.0,1016.0,20.0,16.0,0.0,163.0,9.0,0.0,0.0,0.0,0.0,0.0,802.0,85.0,149.0,750.0,188.0,69.0,4.0,6.0,910.0,7.0,10.0,9.0,14.0
Ante Rebić,hr CRO,"FW,MF",Eint Frankfurt,de Bundesliga,24,1993,22.0,553.0,537.0,16.0,1.0,2.0,115.0,12.0,49.0,0.0,0.0,0.0,0.0,314.0,136.0,103.0,135.0,331.0,43.0,4.0,21.0,311.0,5.0,22.0,30.0,36.0
Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,23,1995,36.0,2095.0,1543.0,552.0,81.0,1.0,309.0,77.0,125.0,81.0,21.0,14.0,4.0,1044.0,368.0,683.0,1337.0,253.0,82.0,390.0,9.0,1520.0,5.0,42.0,39.0,84.0
Arkadiusz Reca,pl POL,"DF,FW",Atalanta,it Serie A,23,1995,0.5,36.0,33.0,3.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,21.0,5.0,10.0,15.0,14.0,2.0,3.0,0.0,28.0,0.0,0.0,2.0,2.0
Recio,es ESP,MF,Leganés,es La Liga,27,1991,14.3,665.0,644.0,21.0,18.0,0.0,136.0,19.0,8.0,1.0,0.0,0.0,0.0,475.0,97.0,93.0,32.0,574.0,47.0,0.0,2.0,562.0,0.0,6.0,15.0,19.0
Nathan Redmond,eng ENG,"FW,MF",Southampton,eng Premier League,24,1994,36.3,1215.0,1183.0,32.0,3.0,3.0,344.0,45.0,80.0,11.0,0.0,0.0,0.0,863.0,156.0,196.0,114.0,1033.0,45.0,2.0,6.0,877.0,2.0,38.0,41.0,62.0
Vasco Regini,it ITA,DF,SPAL,it Serie A,27,1990,0.9,41.0,34.0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,10.0,33.0,3.0,2.0,3.0,0.0,32.0,0.0,3.0,0.0,2.0
Sergio Reguilón,es ESP,DF,Real Madrid,es La Liga,21,1996,12.4,780.0,692.0,88.0,10.0,0.0,153.0,16.0,26.0,0.0,0.0,0.0,0.0,539.0,126.0,115.0,620.0,60.0,14.0,78.0,2.0,663.0,1.0,8.0,13.0,24.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Reid,jm JAM,"FW,MF",Cardiff City,eng Premier League,25,1993,15.8,330.0,311.0,19.0,1.0,2.0,67.0,6.0,8.0,0.0,0.0,0.0,0.0,254.0,34.0,42.0,36.0,268.0,19.0,1.0,3.0,237.0,2.0,4.0,9.0,14.0
Pepe Reina,es ESP,GK,Milan,it Serie A,35,1982,3.7,115.0,77.0,38.0,14.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,61.0,7.0,47.0,14.0,79.0,0.0,0.0,19.0,85.0,1.0,0.0,0.0,0.0
Jeff Reine-Adélaïde,fr FRA,"FW,MF",Angers,fr Ligue 1,20,1998,28.4,1124.0,1095.0,29.0,8.0,8.0,234.0,11.0,9.0,1.0,0.0,0.0,0.0,953.0,90.0,81.0,133.0,951.0,14.0,12.0,6.0,943.0,3.0,13.0,25.0,32.0
Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,23.0,1163.0,1127.0,36.0,36.0,0.0,205.0,40.0,4.0,0.0,0.0,0.0,0.0,898.0,66.0,199.0,930.0,134.0,75.0,0.0,1.0,1023.0,2.0,20.0,5.0,10.0
Loïc Rémy,fr FRA,FW,Lille,fr Ligue 1,31,1987,13.4,221.0,195.0,26.0,0.0,1.0,41.0,2.0,3.0,0.0,0.0,0.0,0.0,157.0,31.0,33.0,16.0,160.0,28.0,0.0,2.0,172.0,1.0,1.0,2.0,8.0
Michael Rensing,de GER,GK,Düsseldorf,de Bundesliga,34,1984,32.0,1008.0,600.0,408.0,88.0,0.0,43.0,21.0,0.0,0.0,0.0,0.0,0.0,374.0,48.0,586.0,92.0,691.0,0.0,0.0,145.0,645.0,4.0,26.0,0.0,2.0
Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,29,1989,25.7,1060.0,1000.0,60.0,34.0,5.0,157.0,20.0,40.0,6.0,0.0,0.0,0.0,847.0,113.0,100.0,217.0,804.0,26.0,1.0,3.0,849.0,8.0,12.0,23.0,38.0
Elvis Rexhbeçaj,de GER,MF,Wolfsburg,de Bundesliga,20,1997,12.7,414.0,395.0,19.0,5.0,3.0,66.0,19.0,9.0,3.0,2.0,0.0,0.0,236.0,77.0,101.0,252.0,89.0,45.0,11.0,5.0,293.0,1.0,15.0,7.0,14.0
Diego Reyes,mx MEX,DF,Leganés,es La Liga,25,1992,3.6,177.0,156.0,21.0,5.0,0.0,19.0,9.0,1.0,0.0,0.0,0.0,0.0,121.0,19.0,37.0,21.0,137.0,2.0,16.0,0.0,150.0,0.0,2.0,3.0,2.0
Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,30.0,1061.0,670.0,391.0,100.0,0.0,65.0,35.0,0.0,0.0,0.0,0.0,0.0,410.0,53.0,598.0,82.0,768.0,1.0,0.0,134.0,695.0,3.0,34.0,4.0,2.0
Simon Rhein,de GER,MF,Nürnberg,de Bundesliga,20,1998,5.5,273.0,253.0,20.0,15.0,0.0,37.0,7.0,3.0,3.0,0.0,0.0,0.0,220.0,19.0,34.0,220.0,41.0,8.0,1.0,0.0,229.0,1.0,5.0,7.0,3.0
Franck Ribéry,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,35,1983,13.0,753.0,740.0,13.0,1.0,1.0,160.0,17.0,40.0,0.0,0.0,0.0,0.0,620.0,64.0,69.0,89.0,639.0,12.0,12.0,1.0,609.0,6.0,11.0,16.0,38.0
Declan Rice,eng ENG,MF,West Ham,eng Premier League,19,1999,33.4,1570.0,1540.0,30.0,25.0,2.0,243.0,49.0,4.0,0.0,0.0,0.0,0.0,1179.0,183.0,208.0,285.0,1149.0,98.0,3.0,6.0,1364.0,1.0,24.0,13.0,17.0
Jazz Richards,wal WAL,"DF,MF",Cardiff City,eng Premier League,27,1991,1.5,35.0,25.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,13.0,2.0,21.0,3.0,9.0,0.0,25.0,0.0,0.0,2.0,0.0
Richarlison,br BRA,"FW,MF",Everton,eng Premier League,21,1997,29.6,837.0,824.0,13.0,6.0,3.0,256.0,18.0,40.0,0.0,0.0,0.0,0.0,563.0,142.0,132.0,195.0,526.0,68.0,4.0,8.0,546.0,4.0,23.0,38.0,71.0
Marco Richter,de GER,"FW,MF",Augsburg,de Bundesliga,20,1997,15.8,485.0,460.0,25.0,2.0,4.0,88.0,16.0,25.0,0.0,0.0,0.0,0.0,307.0,64.0,114.0,114.0,324.0,29.0,6.0,2.0,328.0,3.0,15.0,15.0,29.0
Diego Rico,es ESP,"DF,MF",Bournemouth,eng Premier League,25,1993,6.8,382.0,297.0,85.0,13.0,0.0,48.0,7.0,20.0,11.0,0.0,2.0,1.0,206.0,77.0,99.0,278.0,20.0,18.0,61.0,2.0,259.0,3.0,7.0,12.0,19.0
Mikel Rico,es ESP,MF,Athletic Club,es La Liga,33,1984,2.7,92.0,86.0,6.0,3.0,0.0,16.0,2.0,3.0,0.0,0.0,0.0,0.0,64.0,10.0,18.0,5.0,77.0,4.0,0.0,2.0,72.0,0.0,1.0,4.0,3.0
Sergio Rico,es ESP,GK,Fulham,eng Premier League,24,1993,29.0,891.0,553.0,338.0,65.0,0.0,62.0,14.0,0.0,0.0,0.0,0.0,0.0,242.0,26.0,623.0,89.0,644.0,1.0,0.0,91.0,519.0,2.0,21.0,6.0,0.0
Asier Riesgo,es ESP,GK,Eibar,es La Liga,34,1983,14.0,384.0,253.0,131.0,52.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,77.0,14.0,293.0,13.0,287.0,0.0,0.0,42.0,218.0,4.0,6.0,0.0,0.0
Sascha Riether,de GER,DF,Schalke 04,de Bundesliga,35,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Rigoni,ar ARG,"FW,MF",Atalanta,it Serie A,25,1993,5.8,246.0,229.0,17.0,4.0,1.0,38.0,13.0,28.0,10.0,0.0,0.0,0.0,148.0,42.0,56.0,160.0,67.0,10.0,3.0,2.0,153.0,0.0,4.0,0.0,20.0
Luca Rigoni,it ITA,MF,Parma,it Serie A,33,1984,19.6,549.0,539.0,10.0,8.0,2.0,91.0,9.0,8.0,0.0,0.0,0.0,0.0,373.0,76.0,100.0,52.0,443.0,43.0,2.0,0.0,432.0,2.0,16.0,11.0,11.0
Nicola Rigoni,it ITA,MF,Chievo,it Serie A,27,1990,21.7,904.0,872.0,32.0,24.0,2.0,146.0,18.0,11.0,1.0,0.0,1.0,0.0,581.0,108.0,215.0,99.0,705.0,66.0,6.0,2.0,724.0,3.0,18.0,16.0,15.0
Kévin Rimane,gf GUF,MF,Paris S-G,fr Ligue 1,27,1991,0.1,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomás Rincón,ve VEN,MF,Torino,it Serie A,30,1988,31.1,1380.0,1279.0,101.0,70.0,0.0,255.0,74.0,33.0,0.0,0.0,0.0,0.0,855.0,170.0,355.0,141.0,1076.0,76.0,29.0,3.0,1074.0,5.0,32.0,20.0,27.0
Renaud Ripart,fr FRA,"FW,DF",Nîmes,fr Ligue 1,25,1993,33.4,1179.0,1022.0,157.0,6.0,1.0,244.0,13.0,48.0,0.0,0.0,0.0,0.0,708.0,253.0,218.0,150.0,770.0,73.0,133.0,5.0,854.0,4.0,24.0,29.0,62.0
Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,22,1995,3.6,154.0,109.0,45.0,2.0,0.0,25.0,5.0,5.0,3.0,1.0,1.0,0.0,75.0,47.0,32.0,84.0,21.0,4.0,40.0,4.0,112.0,0.0,0.0,3.0,8.0
Matt Ritchie,sco SCO,"DF,MF",Newcastle Utd,eng Premier League,28,1989,32.5,1580.0,1209.0,371.0,53.0,1.0,326.0,94.0,127.0,100.0,11.0,14.0,0.0,775.0,256.0,549.0,1038.0,236.0,68.0,216.0,10.0,1036.0,8.0,34.0,24.0,97.0
Cristian Rivera,es ESP,MF,Huesca,es La Liga,21,1997,18.8,719.0,695.0,24.0,19.0,1.0,118.0,16.0,9.0,1.0,0.0,0.0,0.0,475.0,120.0,124.0,70.0,572.0,46.0,3.0,8.0,580.0,1.0,6.0,12.0,22.0
Arjen Robben,nl NED,"FW,MF",Bayern Munich,de Bundesliga,34,1984,6.3,329.0,298.0,31.0,2.0,2.0,69.0,9.0,12.0,9.0,0.0,0.0,0.0,244.0,29.0,56.0,278.0,18.0,11.0,19.0,1.0,256.0,1.0,6.0,7.0,12.0
Rober,es ESP,DF,Levante,es La Liga,23,1995,31.7,1097.0,1038.0,59.0,54.0,1.0,181.0,38.0,1.0,0.0,0.0,0.0,0.0,698.0,191.0,208.0,185.0,799.0,75.0,5.0,3.0,899.0,4.0,20.0,19.0,18.0
Sergi Roberto,es ESP,"DF,MF",Barcelona,es La Liga,26,1992,23.2,1779.0,1639.0,140.0,20.0,5.0,280.0,15.0,28.0,0.0,0.0,0.0,0.0,1425.0,244.0,110.0,214.0,1378.0,51.0,120.0,7.0,1603.0,5.0,15.0,28.0,35.0
Patrick Roberts,eng ENG,FW,Girona,es La Liga,21,1997,6.7,196.0,187.0,9.0,2.0,3.0,26.0,4.0,10.0,1.0,0.0,1.0,0.0,145.0,26.0,25.0,154.0,28.0,6.0,5.0,1.0,156.0,1.0,3.0,7.0,3.0
Andrew Robertson,sco SCO,DF,Liverpool,eng Premier League,24,1994,35.7,2797.0,2467.0,330.0,34.0,2.0,340.0,55.0,108.0,5.0,0.0,0.0,0.0,1844.0,384.0,569.0,2248.0,149.0,98.0,291.0,2.0,2283.0,4.0,43.0,41.0,66.0
Joel Robles,es ESP,GK,Betis,es La Liga,28,1990,5.0,186.0,143.0,43.0,15.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,105.0,9.0,72.0,15.0,140.0,0.0,0.0,20.0,147.0,1.0,4.0,0.0,0.0
Marc Roca,es ESP,MF,Espanyol,es La Liga,21,1996,34.6,1937.0,1865.0,72.0,67.0,8.0,290.0,63.0,6.0,2.0,0.0,0.0,0.0,1436.0,189.0,312.0,1475.0,344.0,91.0,2.0,4.0,1696.0,2.0,18.0,22.0,21.0
Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,1998,0.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
Kenny Rocha Santos,cv CPV,DF,Saint-Étienne,fr Ligue 1,18,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rubén Rochina,es ESP,MF,Levante,es La Liga,27,1991,20.0,1021.0,901.0,120.0,43.0,6.0,171.0,56.0,35.0,40.0,14.0,1.0,1.0,586.0,147.0,288.0,807.0,173.0,23.0,4.0,3.0,703.0,11.0,30.0,30.0,32.0
Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,27,1990,10.3,539.0,500.0,39.0,16.0,0.0,92.0,14.0,15.0,21.0,3.0,2.0,2.0,358.0,72.0,109.0,95.0,374.0,52.0,2.0,7.0,441.0,1.0,12.0,8.0,8.0
Ronny Rodelin,fr FRA,"MF,FW",Guingamp,fr Ligue 1,28,1989,8.8,306.0,299.0,7.0,1.0,0.0,78.0,7.0,7.0,0.0,0.0,0.0,0.0,184.0,42.0,80.0,39.0,201.0,33.0,3.0,2.0,216.0,3.0,8.0,5.0,8.0
Rodri,es ESP,MF,Atlético Madrid,es La Liga,22,1996,30.4,1937.0,1898.0,39.0,39.0,2.0,392.0,55.0,1.0,0.0,0.0,0.0,0.0,1508.0,211.0,218.0,279.0,1503.0,101.0,0.0,7.0,1767.0,1.0,16.0,21.0,13.0
Rodrigo,es ESP,FW,Valencia,es La Liga,27,1991,28.1,867.0,840.0,27.0,1.0,7.0,160.0,24.0,39.0,3.0,0.0,0.0,0.0,614.0,159.0,94.0,672.0,107.0,43.0,6.0,22.0,621.0,7.0,19.0,32.0,33.0
Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,1994,5.4,239.0,190.0,49.0,4.0,0.0,36.0,6.0,12.0,0.0,0.0,0.0,0.0,139.0,50.0,50.0,158.0,20.0,12.0,45.0,0.0,186.0,1.0,5.0,5.0,11.0
Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,es La Liga,20,1998,27.8,1088.0,954.0,134.0,33.0,1.0,170.0,55.0,64.0,73.0,11.0,12.0,3.0,653.0,158.0,277.0,125.0,868.0,67.0,4.0,6.0,757.0,3.0,31.0,22.0,36.0
Alejandro Rodríguez,es ESP,FW,Empoli,it Serie A,27,1991,0.3,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,31,1987,20.2,377.0,364.0,13.0,1.0,1.0,89.0,12.0,22.0,0.0,0.0,0.0,0.0,205.0,83.0,89.0,50.0,273.0,33.0,2.0,4.0,242.0,3.0,16.0,11.0,22.0
James Rodríguez,co COL,"MF,FW",Bayern Munich,de Bundesliga,27,1991,12.6,967.0,864.0,103.0,28.0,6.0,166.0,67.0,36.0,59.0,6.0,12.0,0.0,688.0,94.0,185.0,855.0,79.0,21.0,8.0,3.0,805.0,5.0,13.0,16.0,19.0
Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,25,1992,33.9,2169.0,1857.0,312.0,44.0,5.0,339.0,88.0,55.0,8.0,0.0,1.0,0.0,1445.0,266.0,458.0,1378.0,459.0,51.0,260.0,4.0,1819.0,7.0,32.0,32.0,48.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko Rog,hr CRO,MF,Sevilla,es La Liga,23,1995,4.0,216.0,207.0,9.0,5.0,0.0,49.0,4.0,2.0,1.0,0.0,1.0,0.0,148.0,43.0,25.0,18.0,166.0,20.0,2.0,3.0,183.0,0.0,1.0,3.0,4.0
Marko Rog,hr CRO,MF,Napoli,it Serie A,23,1995,3.7,188.0,182.0,6.0,3.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,164.0,17.0,7.0,15.0,165.0,4.0,0.0,1.0,173.0,2.0,0.0,3.0,2.0
Rogério,br BRA,"DF,MF",Sassuolo,it Serie A,20,1998,29.7,1753.0,1432.0,321.0,30.0,0.0,257.0,43.0,80.0,1.0,0.0,0.0,0.0,1068.0,305.0,380.0,1249.0,152.0,50.0,290.0,3.0,1394.0,4.0,30.0,38.0,64.0
Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,2.4,137.0,125.0,12.0,5.0,0.0,33.0,4.0,2.0,0.0,0.0,0.0,0.0,81.0,18.0,38.0,110.0,10.0,8.0,7.0,0.0,99.0,2.0,5.0,1.0,6.0
Diego Rolán,uy URU,"MF,DF",Leganés,es La Liga,25,1993,2.4,94.0,88.0,6.0,1.0,0.0,21.0,0.0,5.0,1.0,0.0,0.0,0.0,56.0,13.0,25.0,7.0,72.0,11.0,4.0,0.0,68.0,3.0,4.0,1.0,2.0
Diego Rolán,uy URU,"FW,MF",Alavés,es La Liga,25,1993,3.3,89.0,86.0,3.0,0.0,0.0,25.0,1.0,4.0,0.0,0.0,0.0,0.0,64.0,14.0,11.0,9.0,74.0,4.0,1.0,0.0,73.0,0.0,1.0,3.0,2.0
Rolando,pt POR,DF,Marseille,fr Ligue 1,32,1985,8.9,415.0,407.0,8.0,6.0,0.0,56.0,7.0,0.0,0.0,0.0,0.0,0.0,319.0,36.0,60.0,84.0,292.0,28.0,2.0,4.0,360.0,1.0,7.0,4.0,3.0
Esteban Rolón,ar ARG,MF,Genoa,it Serie A,23,1995,11.6,371.0,356.0,15.0,8.0,1.0,77.0,7.0,6.0,2.0,0.0,0.0,0.0,239.0,46.0,86.0,53.0,287.0,21.0,4.0,1.0,281.0,1.0,10.0,15.0,8.0
Filippo Romagna,it ITA,DF,Cagliari,it Serie A,21,1997,16.4,669.0,650.0,19.0,17.0,0.0,107.0,14.0,1.0,0.0,0.0,0.0,0.0,519.0,41.0,109.0,60.0,549.0,40.0,2.0,2.0,589.0,0.0,15.0,5.0,5.0
Alessio Romagnoli,it ITA,DF,Milan,it Serie A,23,1995,31.6,1757.0,1711.0,46.0,42.0,1.0,197.0,40.0,1.0,0.0,0.0,0.0,0.0,1440.0,117.0,200.0,1463.0,186.0,58.0,4.0,7.0,1611.0,3.0,16.0,9.0,7.0
Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,34,1984,35.1,1431.0,1378.0,53.0,50.0,5.0,258.0,38.0,9.0,0.0,0.0,0.0,0.0,968.0,218.0,245.0,179.0,1118.0,103.0,3.0,2.0,1135.0,6.0,37.0,19.0,36.0
Cristian Romero,ar ARG,DF,Genoa,it Serie A,20,1998,26.0,818.0,781.0,37.0,35.0,0.0,140.0,22.0,0.0,0.0,0.0,0.0,0.0,543.0,106.0,169.0,88.0,637.0,62.0,2.0,7.0,667.0,5.0,10.0,9.0,9.0
Oriol Romeu,es ESP,MF,Southampton,eng Premier League,26,1991,23.7,1116.0,1100.0,16.0,7.0,2.0,263.0,27.0,4.0,1.0,0.0,0.0,0.0,735.0,143.0,238.0,176.0,814.0,89.0,4.0,6.0,898.0,3.0,20.0,12.0,26.0
Rômulo,it ITA,"MF,DF",Genoa,it Serie A,31,1987,15.0,679.0,544.0,135.0,29.0,0.0,89.0,34.0,44.0,34.0,0.0,0.0,0.0,407.0,89.0,183.0,42.0,548.0,15.0,71.0,1.0,494.0,0.0,12.0,17.0,24.0
Rômulo,it ITA,"DF,MF",Lazio,it Serie A,31,1987,8.6,427.0,351.0,76.0,8.0,0.0,58.0,11.0,28.0,14.0,2.0,6.0,1.0,264.0,71.0,92.0,17.0,346.0,6.0,54.0,1.0,352.0,0.0,4.0,5.0,13.0
Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,33,1985,29.9,1137.0,1088.0,49.0,12.0,5.0,260.0,24.0,59.0,3.0,0.0,0.0,0.0,880.0,128.0,129.0,172.0,887.0,29.0,26.0,12.0,935.0,2.0,9.0,28.0,31.0
Facundo Roncaglia,ar ARG,DF,Valencia,es La Liga,31,1987,6.7,289.0,268.0,21.0,5.0,0.0,32.0,5.0,1.0,0.0,0.0,0.0,0.0,180.0,51.0,58.0,27.0,215.0,25.0,16.0,1.0,238.0,0.0,8.0,6.0,7.0
Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,31,1987,11.9,570.0,532.0,38.0,9.0,0.0,84.0,7.0,4.0,0.0,0.0,0.0,0.0,427.0,56.0,87.0,59.0,440.0,34.0,29.0,2.0,474.0,0.0,17.0,7.0,11.0
Salomón Rondón,ve VEN,FW,Newcastle Utd,eng Premier League,28,1989,28.9,772.0,743.0,29.0,0.0,2.0,259.0,5.0,13.0,0.0,0.0,0.0,0.0,410.0,198.0,164.0,93.0,472.0,105.0,2.0,23.0,538.0,4.0,9.0,20.0,31.0
Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,23,1994,35.8,1973.0,1807.0,166.0,85.0,9.0,418.0,94.0,50.0,50.0,7.0,4.0,1.0,1386.0,254.0,333.0,375.0,1489.0,76.0,8.0,3.0,1596.0,6.0,36.0,31.0,45.0
Marten de Roon,nl NED,MF,Atalanta,it Serie A,27,1991,33.1,2212.0,2135.0,77.0,59.0,6.0,319.0,47.0,25.0,0.0,0.0,0.0,0.0,1762.0,199.0,251.0,303.0,1771.0,87.0,18.0,4.0,1936.0,3.0,25.0,30.0,34.0
Roberto Rosales,ve VEN,DF,Espanyol,es La Liga,29,1988,19.4,1141.0,932.0,209.0,18.0,4.0,227.0,27.0,40.0,0.0,0.0,0.0,0.0,580.0,263.0,298.0,149.0,725.0,52.0,191.0,1.0,880.0,4.0,27.0,25.0,40.0
Danny Rose,eng ENG,"DF,MF",Tottenham,eng Premier League,28,1990,20.0,1173.0,972.0,201.0,25.0,2.0,199.0,35.0,66.0,16.0,2.0,6.0,2.0,709.0,172.0,292.0,794.0,155.0,48.0,160.0,6.0,869.0,4.0,26.0,24.0,60.0
Valentin Rosier,fr FRA,"DF,MF",Dijon,fr Ligue 1,21,1996,16.2,842.0,682.0,160.0,11.0,0.0,122.0,14.0,19.0,0.0,0.0,0.0,0.0,535.0,150.0,157.0,77.0,576.0,31.0,149.0,0.0,708.0,2.0,13.0,10.0,25.0
Luca Rossettini,it ITA,DF,Chievo,it Serie A,33,1985,20.3,829.0,808.0,21.0,18.0,0.0,82.0,21.0,2.0,0.0,0.0,0.0,0.0,556.0,77.0,196.0,135.0,600.0,70.0,3.0,3.0,694.0,3.0,15.0,7.0,6.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Rossi,it ITA,GK,Atalanta,it Serie A,27,1991,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
