Player,Nation,Pos,Squad,Comp,Age,Born,90s,Shot-Creating Actions,Shot-Creating Actions p90,SCA pass live,SCA pass dead,SCA from dribbles,SCA shots,SCA from fouls,Goal-Creating Actions,Goal-Creating Actions p90,GCA pass live,GCA pass dead,GCA dribbled,GCA shots,GCA fouls,GCA OG
James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,21,1996,31.5,160.0,5.09,74.0,50.0,8.0,9.0,19.0,12.0,0.38,8.0,2.0,1.0,0.0,1.0,0.0
Gary Madine,eng ENG,"FW,MF",Cardiff City,eng Premier League,27,1990,0.4,4.0,9.73,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Maffeo,es ESP,"DF,MF",Stuttgart,de Bundesliga,21,1997,6.6,13.0,1.96,5.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,33,1984,20.7,34.0,1.65,33.0,0.0,1.0,0.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
Giangiacomo Magnani,it ITA,DF,Sassuolo,it Serie A,22,1995,16.8,4.0,0.24,4.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,25,1993,28.8,38.0,1.32,31.0,1.0,2.0,3.0,1.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0
Riyad Mahrez,dz ALG,"FW,MF",Manchester City,eng Premier League,27,1991,14.9,54.0,3.62,33.0,7.0,6.0,6.0,2.0,9.0,0.6,6.0,1.0,1.0,1.0,0.0,0.0
Thiago Maia,br BRA,MF,Lille,fr Ligue 1,21,1997,11.3,15.0,1.32,14.0,0.0,0.0,0.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
Raffaele Maiello,it ITA,MF,Frosinone,it Serie A,27,1991,22.7,47.0,2.07,37.0,6.0,1.0,1.0,2.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
Arne Maier,de GER,MF,Hertha BSC,de Bundesliga,19,1999,22.9,35.0,1.53,30.0,0.0,3.0,1.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
Domenico Maietta,it ITA,DF,Empoli,it Serie A,35,1982,19.0,12.0,0.63,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Maignan,fr FRA,GK,Lille,fr Ligue 1,22,1995,38.0,4.0,0.11,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linton Maina,de GER,"MF,FW",Hannover 96,de Bundesliga,19,1999,15.7,41.0,2.61,29.0,1.0,5.0,4.0,2.0,4.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0
Ainsley Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,20,1997,11.0,16.0,1.46,14.0,0.0,1.0,1.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0
Josh Maja,ng NGA,"FW,MF",Bordeaux,fr Ligue 1,19,1998,2.2,3.0,1.36,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdul Majeed Waris,gh GHA,FW,Nantes,fr Ligue 1,26,1991,25.0,68.0,2.72,41.0,4.0,7.0,3.0,13.0,7.0,0.28,3.0,0.0,0.0,0.0,4.0,0.0
Jean-Victor Makengo,fr FRA,"FW,MF",Nice,fr Ligue 1,20,1998,11.4,27.0,2.36,23.0,0.0,2.0,1.0,1.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0
Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,23,1995,35.7,30.0,0.84,27.0,0.0,0.0,2.0,1.0,4.0,0.11,4.0,0.0,0.0,0.0,0.0,0.0
Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,26,1991,15.3,11.0,0.72,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcom,br BRA,"FW,DF",Barcelona,es La Liga,21,1997,6.8,20.0,2.93,16.0,1.0,1.0,2.0,0.0,4.0,0.59,4.0,0.0,0.0,0.0,0.0,0.0
Kévin Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,38.0,1.89,33.0,0.0,4.0,1.0,0.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0
Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,de Bundesliga,26,1992,7.8,30.0,3.85,21.0,5.0,3.0,0.0,1.0,3.0,0.39,3.0,0.0,0.0,0.0,0.0,0.0
Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,27,1991,34.4,59.0,1.72,48.0,8.0,2.0,0.0,1.0,7.0,0.2,7.0,0.0,0.0,0.0,0.0,0.0
Antonio Mance,hr CRO,"FW,MF",Nantes,fr Ligue 1,22,1995,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,29,1989,31.0,37.0,1.19,32.0,2.0,1.0,0.0,2.0,3.0,0.1,2.0,0.0,1.0,0.0,0.0,0.0
Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25.0,20.0,0.8,16.0,0.0,0.0,4.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,30.4,5.0,0.16,3.0,2.0,0.0,0.0,0.0,2.0,0.07,1.0,1.0,0.0,0.0,0.0,0.0
Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,1.0,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aïssa Mandi,dz ALG,DF,Betis,es La Liga,26,1991,34.0,32.0,0.94,32.0,0.0,0.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
Rolando Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,32.4,54.0,1.67,42.0,9.0,0.0,2.0,1.0,4.0,0.12,3.0,1.0,0.0,0.0,0.0,0.0
Mario Mandžukić,hr CRO,FW,Juventus,it Serie A,32,1986,22.4,50.0,2.23,42.0,0.0,0.0,5.0,3.0,10.0,0.45,6.0,0.0,0.0,3.0,1.0,0.0
Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,26,1992,34.2,105.0,3.07,78.0,0.0,11.0,7.0,8.0,15.0,0.44,8.0,0.0,4.0,1.0,1.0,1.0
Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,47.0,2.65,24.0,18.0,1.0,3.0,1.0,3.0,0.17,1.0,0.0,0.0,2.0,0.0,0.0
Kostas Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,8.0,0.31,6.0,1.0,1.0,0.0,0.0,2.0,0.08,1.0,1.0,0.0,0.0,0.0,0.0
Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,12.2,21.0,1.72,16.0,3.0,0.0,0.0,2.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0
Martín Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,2.0,0.26,1.0,0.0,0.0,1.0,0.0,1.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0
Juan Manuel Valencia,co COL,FW,Bologna,it Serie A,20,1998,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Manzala,cd COD,"MF,FW",Angers,fr Ligue 1,24,1994,0.8,1.0,1.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Manzanara,es ESP,"DF,MF",Levante,es La Liga,21,1996,1.7,1.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myziane Maolida,fr FRA,"FW,MF",Nice,fr Ligue 1,19,1999,10.6,30.0,2.84,22.0,1.0,4.0,1.0,1.0,4.0,0.38,3.0,0.0,0.0,0.0,0.0,1.0
Faitout Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,32.0,1.35,19.0,1.0,5.0,2.0,5.0,5.0,0.21,2.0,0.0,1.0,0.0,2.0,0.0
Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,10.0,1.03,9.0,1.0,0.0,0.0,0.0,3.0,0.31,3.0,0.0,0.0,0.0,0.0,0.0
Iván Marcano,es ESP,DF,Roma,it Serie A,31,1987,9.0,8.0,0.89,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,65.0,3.16,56.0,1.0,5.0,3.0,0.0,7.0,0.34,5.0,0.0,1.0,1.0,0.0,0.0
Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32.0,32.0,1.0,25.0,2.0,0.0,4.0,1.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0
Solly March,eng ENG,"FW,MF",Brighton,eng Premier League,24,1994,27.4,74.0,2.7,44.0,10.0,7.0,7.0,6.0,7.0,0.26,4.0,1.0,0.0,0.0,2.0,0.0
Federico Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31.0,19.0,0.61,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Óscar de Marcos,es ESP,"DF,FW",Athletic Club,es La Liga,29,1989,26.9,48.0,1.78,41.0,4.0,2.0,0.0,1.0,3.0,0.11,2.0,1.0,0.0,0.0,0.0,0.0
Georg Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,13.0,0.57,12.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Miguel Marí,es ESP,MF,Eibar,es La Liga,21,1997,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,5.0,0.25,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mariano,do DOM,FW,Real Madrid,es La Liga,24,1993,5.0,9.0,1.81,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1993,1.6,2.0,1.26,2.0,0.0,0.0,0.0,0.0,1.0,0.63,1.0,0.0,0.0,0.0,0.0,0.0
Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,11.0,0.51,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,26,1991,20.0,33.0,1.65,29.0,1.0,1.0,1.0,1.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
Adrián Marín,es ESP,"DF,MF",Alavés,es La Liga,21,1997,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
João Mário,pt POR,"MF,FW",Inter,it Serie A,25,1993,12.0,45.0,3.74,36.0,3.0,1.0,3.0,2.0,4.0,0.33,4.0,0.0,0.0,0.0,0.0,0.0
Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,13.0,0.58,6.0,2.0,0.0,4.0,1.0,5.0,0.22,2.0,1.0,0.0,2.0,0.0,0.0
Lazar Marković,rs SRB,FW,Fulham,eng Premier League,24,1994,0.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,11.0,0.66,9.0,0.0,0.0,1.0,1.0,1.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0
Marquinhos,br BRA,"DF,MF",Paris S-G,fr Ligue 1,24,1994,29.9,24.0,0.8,21.0,0.0,0.0,1.0,1.0,4.0,0.13,2.0,0.0,0.0,1.0,0.0,1.0
Roger Martí,es ESP,FW,Levante,es La Liga,27,1991,21.0,32.0,1.53,20.0,0.0,3.0,3.0,6.0,2.0,0.1,0.0,0.0,1.0,0.0,1.0,0.0
Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,22,1995,18.0,67.0,3.72,51.0,0.0,7.0,1.0,8.0,11.0,0.61,6.0,0.0,2.0,1.0,2.0,0.0
Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,21,1997,32.0,94.0,2.94,72.0,17.0,3.0,1.0,1.0,9.0,0.28,5.0,2.0,1.0,0.0,1.0,0.0
Jonas Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,22.9,45.0,1.97,32.0,3.0,4.0,4.0,2.0,5.0,0.22,3.0,0.0,1.0,1.0,0.0,0.0
Marvin Martin,fr FRA,"MF,FW",Reims,fr Ligue 1,30,1988,6.9,19.0,2.74,14.0,3.0,0.0,1.0,1.0,2.0,0.29,1.0,1.0,0.0,0.0,0.0,0.0
Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,27,1991,32.2,12.0,0.37,8.0,1.0,0.0,1.0,2.0,1.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0
Javi Martínez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,14.5,16.0,1.1,10.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lautaro Martínez,ar ARG,FW,Inter,it Serie A,20,1997,14.9,33.0,2.37,26.0,1.0,1.0,4.0,1.0,4.0,0.29,3.0,0.0,0.0,1.0,0.0,0.0
Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,31.3,19.0,0.61,13.0,1.0,2.0,1.0,2.0,3.0,0.1,2.0,0.0,0.0,0.0,1.0,0.0
Gelson Martins,pt POR,FW,Atlético Madrid,es La Liga,23,1995,2.5,7.0,2.75,4.0,0.0,0.0,0.0,3.0,2.0,0.79,1.0,0.0,0.0,0.0,1.0,0.0
Gelson Martins,pt POR,"FW,MF",Monaco,fr Ligue 1,23,1995,15.4,41.0,2.66,31.0,0.0,2.0,3.0,5.0,2.0,0.13,1.0,0.0,0.0,1.0,0.0,0.0
Adam Marušić,me MNE,"DF,MF",Lazio,it Serie A,25,1992,23.5,43.0,1.83,38.0,1.0,2.0,0.0,2.0,3.0,0.13,3.0,0.0,0.0,0.0,0.0,0.0
Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,25,1993,11.0,13.0,1.18,11.0,0.0,0.0,2.0,0.0,2.0,0.18,1.0,0.0,0.0,1.0,0.0,0.0
Andrea Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,18.0,0.88,17.0,0.0,0.0,0.0,1.0,3.0,0.15,2.0,0.0,0.0,0.0,1.0,0.0
Adam Masina,it ITA,DF,Watford,eng Premier League,24,1994,11.2,5.0,0.45,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordi Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35.0,6.0,0.17,4.0,2.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Han-Noah Massengo,fr FRA,"FW,MF",Monaco,fr Ligue 1,17,2001,0.7,3.0,4.43,3.0,0.0,0.0,0.0,0.0,1.0,1.48,1.0,0.0,0.0,0.0,0.0,0.0
Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,24,1993,19.5,26.0,1.33,26.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,29,1988,27.0,37.0,1.37,27.0,0.0,3.0,2.0,5.0,6.0,0.22,5.0,0.0,0.0,0.0,1.0,0.0
Juan Mata,es ESP,"FW,MF",Manchester Utd,eng Premier League,30,1988,14.3,50.0,3.49,37.0,8.0,1.0,0.0,4.0,7.0,0.49,5.0,0.0,0.0,0.0,2.0,0.0
Luca Matarese,it ITA,FW,Frosinone,it Serie A,20,1998,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,1997,27.6,60.0,2.17,37.0,0.0,11.0,7.0,5.0,9.0,0.33,3.0,0.0,5.0,0.0,1.0,0.0
Christian Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,1992,21.5,3.0,0.14,3.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,29,1988,27.1,44.0,1.63,42.0,0.0,1.0,1.0,0.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
Joël Matip,cm CMR,DF,Liverpool,eng Premier League,26,1991,17.1,8.0,0.47,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rabbi Matondo,wal WAL,"FW,MF",Schalke 04,de Bundesliga,17,2000,2.1,4.0,1.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Matri,it ITA,FW,Sassuolo,it Serie A,33,1984,6.7,13.0,1.94,9.0,0.0,2.0,2.0,0.0,1.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0
Federico Mattiello,it ITA,"MF,DF",Bologna,it Serie A,23,1995,14.8,36.0,2.43,29.0,2.0,5.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
Blaise Matuidi,fr FRA,MF,Juventus,it Serie A,31,1987,26.9,51.0,1.9,45.0,0.0,0.0,1.0,5.0,6.0,0.22,4.0,0.0,0.0,1.0,1.0,0.0
José Mauri,it ITA,MF,Milan,it Serie A,22,1996,2.3,5.0,2.16,5.0,0.0,0.0,0.0,0.0,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0
Stephy Mavididi,eng ENG,FW,Juventus,it Serie A,20,1998,0.2,1.0,4.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,20,1997,1.6,2.0,1.22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfie Mawson,eng ENG,DF,Fulham,eng Premier League,24,1994,12.6,3.0,0.24,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philipp Max,de GER,"DF,MF",Augsburg,de Bundesliga,24,1993,28.5,90.0,3.15,46.0,35.0,1.0,6.0,1.0,4.0,0.14,2.0,1.0,0.0,0.0,0.0,1.0
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Paris S-G,fr Ligue 1,29,1989,8.9,30.0,3.37,20.0,1.0,5.0,3.0,1.0,3.0,0.34,3.0,0.0,0.0,0.0,0.0,0.0
Alexandru Maxim,ro ROU,MF,Mainz 05,de Bundesliga,28,1990,6.4,37.0,5.75,22.0,9.0,3.0,2.0,1.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0
Borja Mayoral,es ESP,FW,Levante,es La Liga,21,1997,18.0,32.0,1.78,27.0,1.0,1.0,0.0,3.0,5.0,0.28,5.0,0.0,0.0,0.0,0.0,0.0
Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,24,1994,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Mazzitelli,it ITA,"MF,FW",Genoa,it Serie A,22,1995,3.6,8.0,2.23,7.0,0.0,0.0,0.0,1.0,1.0,0.28,1.0,0.0,0.0,0.0,0.0,0.0
Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,19,1998,26.0,110.0,4.23,70.0,1.0,16.0,10.0,13.0,22.0,0.85,12.0,0.0,3.0,3.0,4.0,0.0
Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,23,1994,22.3,17.0,0.76,12.0,4.0,0.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,17,2001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nolan Mbemba,fr FRA,"MF,DF",Reims,fr Ligue 1,23,1995,4.0,5.0,1.26,4.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0
Adama Mbengue,sn SEN,DF,Caen,fr Ligue 1,24,1993,8.2,10.0,1.22,7.0,2.0,1.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
Isaac Mbenza,be BEL,"FW,MF",Huddersfield,eng Premier League,22,1996,11.0,17.0,1.55,11.0,0.0,2.0,2.0,2.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
Stéphane Mbia,cm CMR,"DF,MF",Toulouse,fr Ligue 1,32,1986,5.0,2.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kara Mbodji,sn SEN,DF,Nantes,fr Ligue 1,28,1989,5.6,5.0,0.89,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordi Mboula,es ESP,FW,Monaco,fr Ligue 1,19,1999,3.1,7.0,2.28,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James McArthur,sco SCO,MF,Crystal Palace,eng Premier League,30,1987,34.0,63.0,1.85,52.0,4.0,3.0,2.0,2.0,11.0,0.32,7.0,1.0,1.0,1.0,1.0,0.0
Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,28,1989,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James McCarthy,ie IRL,MF,Everton,eng Premier League,27,1990,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin McDonald,sco SCO,MF,Fulham,eng Premier League,29,1988,9.3,10.0,1.07,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Levan Mchedlidze,ge GEO,"FW,DF",Empoli,it Serie A,28,1990,2.3,5.0,2.16,4.0,0.0,1.0,0.0,0.0,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0
Weston McKennie,us USA,"MF,DF",Schalke 04,de Bundesliga,19,1998,19.4,39.0,2.01,30.0,2.0,2.0,2.0,3.0,5.0,0.26,4.0,0.0,0.0,1.0,0.0,0.0
Dwight McNeil,eng ENG,"MF,FW",Burnley,eng Premier League,18,1999,17.7,43.0,2.43,18.0,21.0,2.0,0.0,2.0,10.0,0.57,6.0,3.0,1.0,0.0,0.0,0.0
Scott McTominay,sco SCO,"MF,DF",Manchester Utd,eng Premier League,21,1996,9.6,5.0,0.52,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iuri Medeiros,pt POR,"MF,FW",Genoa,it Serie A,24,1994,1.2,7.0,5.94,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicky Medja,ch SUI,MF,Fiorentina,it Serie A,18,2000,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Álvaro Medrán,es ESP,MF,Rayo Vallecano,es La Liga,24,1994,12.8,38.0,2.98,21.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Mee,eng ENG,DF,Burnley,eng Premier League,28,1989,38.0,19.0,0.5,17.0,0.0,1.0,1.0,0.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0
Riccardo Meggiorini,it ITA,FW,Chievo,it Serie A,32,1985,17.2,23.0,1.34,16.0,0.0,1.0,2.0,4.0,3.0,0.17,0.0,0.0,0.0,2.0,1.0,0.0
Admir Mehmedi,ch SUI,"FW,MF",Wolfsburg,de Bundesliga,27,1991,18.8,62.0,3.3,40.0,15.0,0.0,2.0,5.0,9.0,0.48,5.0,1.0,0.0,2.0,1.0,0.0
Soualiho Meïté,fr FRA,MF,Torino,it Serie A,24,1994,29.5,77.0,2.61,62.0,1.0,7.0,4.0,3.0,8.0,0.27,7.0,0.0,1.0,0.0,0.0,0.0
Farid El Melali,dz ALG,"FW,MF",Angers,fr Ligue 1,21,1997,3.6,13.0,3.57,9.0,0.0,1.0,0.0,3.0,2.0,0.55,1.0,0.0,0.0,0.0,1.0,0.0
Óscar Melendo,es ESP,"MF,FW",Espanyol,es La Liga,20,1997,22.2,69.0,3.11,58.0,3.0,3.0,1.0,3.0,10.0,0.45,8.0,0.0,0.0,0.0,1.0,1.0
Gonzalo Melero,es ESP,MF,Huesca,es La Liga,24,1994,14.9,40.0,2.68,36.0,0.0,0.0,1.0,3.0,4.0,0.27,3.0,0.0,0.0,0.0,1.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur Melo,br BRA,MF,Barcelona,es La Liga,21,1996,15.9,26.0,1.64,23.0,0.0,0.0,0.0,3.0,2.0,0.13,1.0,0.0,0.0,0.0,1.0,0.0
Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,27,1990,29.6,32.0,1.08,25.0,4.0,1.0,0.0,2.0,2.0,0.07,1.0,0.0,0.0,0.0,1.0,0.0
Thiago Mendes,br BRA,MF,Lille,fr Ligue 1,26,1992,34.2,104.0,3.04,61.0,39.0,1.0,2.0,1.0,9.0,0.26,6.0,3.0,0.0,0.0,0.0,0.0
Brais Méndez,es ESP,"MF,FW",Celta Vigo,es La Liga,21,1997,26.1,80.0,3.07,50.0,16.0,1.0,6.0,7.0,14.0,0.54,8.0,3.0,1.0,1.0,1.0,0.0
