Player,Nation,Pos,Squad,Comp,Age,Born,90s,No. Tackels,No Tackels won,Def 3rd tackles,Mid 3rd tackles,Att 3rd tackles,Tackles v Dribbles,Tackles v Dribble attempts,% of dribblers tackled,No of times dribbled past,Pressures,Succ Pressures,Succ Pressures %,Def 3rd Pressures,Mid 3rd Pressures,Att 3rd Pressures,Blocks,Blocked shots,ShSv,Blocked pass,Interceptions,Tkl+Int,Clearances,Errors
Luka Jović,rs SRB,FW,Real Madrid,es La Liga,21,1997,4.8,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,69.0,20.0,29.0,4.0,30.0,35.0,2.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0
Juanmi,es ESP,"FW,MF",Betis,es La Liga,26,1993,2.9,5.0,4.0,1.0,3.0,1.0,1.0,3.0,33.3,2.0,49.0,13.0,26.5,7.0,34.0,8.0,2.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0
David Juncà,es ESP,DF,Celta Vigo,es La Liga,25,1993,2.9,4.0,3.0,2.0,2.0,0.0,2.0,2.0,100.0,0.0,32.0,8.0,25.0,12.0,14.0,6.0,3.0,1.0,0.0,2.0,0.0,4.0,7.0,0.0
Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,it Serie A,19,2000,17.4,32.0,14.0,12.0,13.0,7.0,7.0,30.0,23.3,23.0,294.0,74.0,25.2,58.0,138.0,98.0,25.0,2.0,0.0,23.0,10.0,42.0,8.0,0.0
Lago Junior,ci CIV,"MF,FW",Mallorca,es La Liga,28,1990,24.3,33.0,19.0,15.0,10.0,8.0,11.0,31.0,35.5,20.0,399.0,94.0,23.6,108.0,179.0,112.0,37.0,5.0,0.0,32.0,13.0,46.0,19.0,0.0
Vinicius Júnior,br BRA,"FW,MF",Real Madrid,es La Liga,19,2000,15.2,27.0,17.0,11.0,12.0,4.0,5.0,26.0,19.2,21.0,299.0,88.0,29.4,76.0,137.0,86.0,19.0,0.0,0.0,19.0,3.0,30.0,0.0,0.0
James Justin,eng ENG,DF,Leicester City,eng Premier League,21,1998,11.2,36.0,20.0,22.0,13.0,1.0,13.0,23.0,56.5,10.0,159.0,58.0,36.5,76.0,59.0,24.0,25.0,7.0,0.0,18.0,8.0,44.0,31.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Musa Juwara,gm GAM,"FW,MF",Bologna,it Serie A,17,2001,1.7,3.0,0.0,1.0,1.0,1.0,1.0,2.0,50.0,1.0,34.0,7.0,20.6,12.0,15.0,7.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0
Mathias Jørgensen,dk DEN,DF,Düsseldorf,de Bundesliga,29,1990,5.5,8.0,5.0,5.0,3.0,0.0,4.0,6.0,66.7,2.0,38.0,14.0,36.8,25.0,13.0,0.0,12.0,6.0,0.0,6.0,7.0,15.0,29.0,1.0
Ozan Kabak,tr TUR,DF,Schalke 04,de Bundesliga,19,2000,19.7,56.0,36.0,42.0,14.0,0.0,18.0,32.0,56.3,14.0,218.0,80.0,36.7,151.0,63.0,4.0,46.0,21.0,0.0,25.0,27.0,83.0,135.0,0.0
Christian Kabasele,be BEL,DF,Watford,eng Premier League,28,1991,25.0,40.0,24.0,32.0,8.0,0.0,16.0,36.0,44.4,20.0,247.0,85.0,34.4,141.0,88.0,18.0,55.0,28.0,0.0,27.0,24.0,64.0,171.0,2.0
Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,fr Ligue 1,25,1994,16.3,28.0,17.0,8.0,12.0,8.0,15.0,39.0,38.5,24.0,306.0,85.0,27.8,80.0,141.0,85.0,24.0,2.0,1.0,22.0,20.0,48.0,5.0,0.0
Pavel Kadeřábek,cz CZE,"DF,MF",Hoffenheim,de Bundesliga,27,1992,27.5,31.0,21.0,16.0,15.0,0.0,10.0,30.0,33.3,20.0,284.0,86.0,30.3,107.0,118.0,59.0,62.0,8.0,2.0,54.0,20.0,51.0,56.0,0.0
Florian Kainz,at AUT,"FW,MF",Köln,de Bundesliga,26,1992,17.3,22.0,10.0,13.0,5.0,4.0,8.0,26.0,30.8,18.0,288.0,67.0,23.3,89.0,132.0,67.0,28.0,2.0,0.0,26.0,6.0,28.0,16.0,0.0
Gaël Kakuta,cd COD,"MF,FW",Amiens,fr Ligue 1,28,1991,22.2,44.0,31.0,11.0,29.0,4.0,15.0,46.0,32.6,31.0,552.0,153.0,27.7,91.0,317.0,144.0,18.0,1.0,0.0,17.0,16.0,60.0,8.0,0.0
Lovre Kalinić,hr CRO,GK,Toulouse,fr Ligue 1,29,1990,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Kalinić,hr CRO,FW,Roma,it Serie A,31,1988,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,17.0,32.7,2.0,18.0,32.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0
Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,de Bundesliga,33,1985,1.6,3.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,33.0,10.0,30.3,4.0,10.0,19.0,4.0,0.0,0.0,4.0,1.0,4.0,2.0,1.0
Samuel Kalu,ng NGA,"FW,DF",Bordeaux,fr Ligue 1,21,1997,15.1,43.0,19.0,19.0,19.0,5.0,12.0,34.0,35.3,22.0,304.0,81.0,26.6,83.0,151.0,70.0,21.0,1.0,0.0,20.0,19.0,62.0,10.0,2.0
Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,de Bundesliga,22,1996,21.9,29.0,21.0,8.0,17.0,4.0,5.0,35.0,14.3,30.0,457.0,133.0,29.1,64.0,190.0,203.0,18.0,1.0,0.0,17.0,9.0,38.0,8.0,0.0
François Kamano,gn GUI,"DF,MF",Bordeaux,fr Ligue 1,23,1996,7.2,14.0,8.0,6.0,4.0,4.0,6.0,14.0,42.9,8.0,149.0,44.0,29.5,51.0,71.0,27.0,8.0,0.0,0.0,8.0,5.0,19.0,6.0,0.0
Boubacar Kamara,fr FRA,"DF,MF",Marseille,fr Ligue 1,19,1999,23.8,76.0,53.0,38.0,35.0,3.0,28.0,69.0,40.6,41.0,355.0,127.0,35.8,146.0,194.0,15.0,41.0,15.0,0.0,26.0,15.0,91.0,95.0,0.0
Hassane Kamara,gm GAM,"DF,FW",Reims,fr Ligue 1,24,1994,19.0,66.0,31.0,47.0,15.0,4.0,28.0,50.0,56.0,22.0,313.0,97.0,31.0,172.0,94.0,47.0,40.0,3.0,0.0,37.0,30.0,96.0,64.0,0.0
Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,28,1990,7.5,19.0,14.0,8.0,8.0,3.0,9.0,22.0,40.9,13.0,151.0,46.0,30.5,49.0,72.0,30.0,11.0,2.0,0.0,9.0,12.0,31.0,3.0,1.0
Harry Kane,eng ENG,FW,Tottenham,eng Premier League,26,1993,28.7,20.0,14.0,5.0,13.0,2.0,6.0,19.0,31.6,13.0,448.0,100.0,22.3,23.0,219.0,206.0,31.0,12.0,0.0,19.0,4.0,24.0,30.0,0.0
Wilfried Kanga,fr FRA,FW,Angers,fr Ligue 1,21,1998,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,2.0,10.5,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Kangin,kr KOR,"MF,FW",Valencia,es La Liga,18,2001,5.0,3.0,2.0,1.0,1.0,1.0,0.0,5.0,0.0,5.0,113.0,28.0,24.8,13.0,67.0,33.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0
N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,28,1991,19.2,58.0,43.0,30.0,21.0,7.0,12.0,33.0,36.4,21.0,438.0,141.0,32.2,153.0,191.0,94.0,43.0,3.0,0.0,40.0,28.0,86.0,35.0,0.0
Stefanos Kapino,gr GRE,GK,Werder Bremen,de Bundesliga,25,1994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Wilfrid Kaptoum,cm CMR,MF,Betis,es La Liga,23,1996,2.2,6.0,5.0,3.0,2.0,1.0,2.0,2.0,100.0,0.0,43.0,18.0,41.9,15.0,21.0,7.0,3.0,1.0,0.0,2.0,3.0,9.0,6.0,0.0
Kenan Karaman,tr TUR,FW,Düsseldorf,de Bundesliga,25,1994,15.0,8.0,4.0,2.0,3.0,3.0,7.0,12.0,58.3,5.0,215.0,60.0,27.9,20.0,110.0,85.0,12.0,5.0,0.0,7.0,2.0,10.0,9.0,0.0
Yann Karamoh,fr FRA,"FW,MF",Parma,it Serie A,21,1998,6.4,8.0,5.0,3.0,4.0,1.0,3.0,10.0,30.0,7.0,137.0,35.0,25.5,24.0,72.0,41.0,8.0,0.0,0.0,8.0,2.0,10.0,4.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mamoudou Karamoko,fr FRA,MF,Wolfsburg,de Bundesliga,20,1999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Kastenmeier,de GER,GK,Düsseldorf,de Bundesliga,22,1997,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Noah Katterbach,de GER,DF,Köln,de Bundesliga,18,2001,14.6,33.0,20.0,25.0,7.0,1.0,9.0,30.0,30.0,21.0,206.0,67.0,32.5,120.0,65.0,21.0,23.0,1.0,0.0,22.0,22.0,55.0,40.0,0.0
Moise Kean,it ITA,FW,Everton,eng Premier League,19,2000,9.5,7.0,6.0,2.0,2.0,3.0,0.0,3.0,0.0,3.0,119.0,36.0,30.3,12.0,50.0,57.0,4.0,1.0,0.0,3.0,6.0,13.0,3.0,0.0
Michael Keane,eng ENG,DF,Everton,eng Premier League,26,1993,28.4,41.0,26.0,26.0,14.0,1.0,15.0,27.0,55.6,12.0,190.0,66.0,34.7,123.0,62.0,5.0,52.0,27.0,0.0,25.0,24.0,65.0,208.0,1.0
Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,22,1996,5.3,10.0,6.0,4.0,3.0,3.0,3.0,9.0,33.3,6.0,53.0,16.0,30.2,19.0,23.0,11.0,3.0,1.0,0.0,2.0,2.0,12.0,5.0,0.0
Jules Keita,gn GUI,"MF,FW",Dijon,fr Ligue 1,21,1998,1.8,2.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,26.0,3.0,11.5,5.0,17.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0
Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,24,1995,9.1,27.0,20.0,8.0,13.0,6.0,9.0,25.0,36.0,16.0,213.0,78.0,36.6,41.0,99.0,73.0,19.0,0.0,0.0,19.0,14.0,41.0,4.0,0.0
Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,19,2000,1.9,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,41.0,7.0,17.1,14.0,20.0,7.0,4.0,1.0,0.0,3.0,4.0,6.0,4.0,0.0
Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,20,1998,7.1,9.0,6.0,5.0,4.0,0.0,5.0,9.0,55.6,4.0,73.0,29.0,39.7,39.0,27.0,7.0,11.0,6.0,0.0,5.0,4.0,13.0,17.0,1.0
Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,29,1990,17.2,24.0,18.0,18.0,6.0,0.0,12.0,29.0,41.4,17.0,181.0,63.0,34.8,129.0,42.0,10.0,50.0,15.0,0.0,35.0,10.0,34.0,102.0,3.0
Kenedy,br BRA,"MF,DF",Getafe,es La Liga,23,1996,6.5,11.0,8.0,2.0,5.0,4.0,2.0,3.0,66.7,1.0,111.0,30.0,27.0,20.0,62.0,29.0,9.0,1.0,0.0,8.0,11.0,22.0,7.0,0.0
Jonjoe Kenny,eng ENG,DF,Schalke 04,de Bundesliga,22,1997,30.2,59.0,39.0,25.0,30.0,4.0,21.0,53.0,39.6,32.0,406.0,131.0,32.3,183.0,165.0,58.0,57.0,11.0,1.0,46.0,28.0,87.0,92.0,1.0
Franck Kessié,ci CIV,MF,Milan,it Serie A,22,1996,32.3,52.0,33.0,24.0,19.0,9.0,14.0,52.0,26.9,38.0,589.0,163.0,27.7,171.0,302.0,116.0,54.0,6.0,0.0,48.0,18.0,70.0,41.0,1.0
Saîf-Eddine Khaoui,tn TUN,"MF,FW",Marseille,fr Ligue 1,24,1995,1.2,3.0,1.0,0.0,3.0,0.0,2.0,4.0,50.0,2.0,27.0,7.0,25.9,6.0,16.0,5.0,2.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0
Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,fr Ligue 1,28,1991,12.8,18.0,11.0,5.0,4.0,9.0,4.0,23.0,17.4,19.0,250.0,63.0,25.2,16.0,125.0,109.0,13.0,0.0,0.0,13.0,4.0,22.0,1.0,0.0
Rani Khedira,de GER,MF,Augsburg,de Bundesliga,25,1994,29.4,61.0,35.0,18.0,33.0,10.0,17.0,57.0,29.8,40.0,582.0,140.0,24.1,173.0,330.0,79.0,53.0,14.0,0.0,39.0,36.0,97.0,69.0,0.0
Sami Khedira,de GER,MF,Juventus,it Serie A,32,1987,7.6,17.0,13.0,3.0,8.0,6.0,3.0,18.0,16.7,15.0,131.0,44.0,33.6,25.0,75.0,31.0,20.0,2.0,0.0,18.0,4.0,21.0,11.0,0.0
Kike,es ESP,FW,Eibar,es La Liga,29,1989,19.6,11.0,6.0,1.0,4.0,6.0,4.0,12.0,33.3,8.0,323.0,97.0,30.0,20.0,113.0,190.0,17.0,2.0,0.0,15.0,2.0,13.0,7.0,0.0
Luca Kilian,de GER,DF,Paderborn 07,de Bundesliga,19,1999,14.0,38.0,25.0,32.0,6.0,0.0,25.0,46.0,54.3,21.0,170.0,61.0,35.9,121.0,39.0,10.0,35.0,13.0,0.0,22.0,8.0,46.0,82.0,0.0
Max Kilman,eng ENG,DF,Wolves,eng Premier League,22,1997,2.1,4.0,3.0,3.0,1.0,0.0,2.0,4.0,50.0,2.0,17.0,5.0,29.4,11.0,5.0,1.0,2.0,1.0,0.0,1.0,3.0,7.0,17.0,0.0
Joshua Kimmich,de GER,"MF,DF",Bayern Munich,de Bundesliga,24,1995,31.3,63.0,40.0,27.0,22.0,14.0,19.0,69.0,27.5,50.0,511.0,174.0,34.1,134.0,278.0,99.0,58.0,7.0,0.0,51.0,21.0,84.0,47.0,0.0
Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,23,1995,13.6,41.0,25.0,31.0,10.0,0.0,18.0,28.0,64.3,10.0,124.0,49.0,39.5,62.0,57.0,5.0,14.0,5.0,0.0,9.0,18.0,59.0,36.0,1.0
Joshua King,no NOR,"FW,MF",Bournemouth,eng Premier League,27,1992,22.3,19.0,15.0,8.0,7.0,4.0,2.0,15.0,13.3,13.0,496.0,123.0,24.8,81.0,221.0,194.0,27.0,4.0,0.0,23.0,5.0,24.0,11.0,0.0
Giorgos Kiriakopoulos,gr GRE,DF,Sassuolo,it Serie A,23,1996,18.3,41.0,27.0,27.0,7.0,7.0,21.0,40.0,52.5,19.0,271.0,84.0,31.0,125.0,101.0,45.0,30.0,5.0,0.0,25.0,8.0,49.0,37.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon Kjær,dk DEN,DF,Atalanta,it Serie A,30,1989,3.2,4.0,3.0,1.0,3.0,0.0,3.0,7.0,42.9,4.0,49.0,14.0,28.6,20.0,29.0,0.0,11.0,4.0,0.0,7.0,6.0,10.0,19.0,1.0
Simon Kjær,dk DEN,DF,Milan,it Serie A,30,1989,13.8,25.0,14.0,19.0,6.0,0.0,11.0,21.0,52.4,10.0,123.0,43.0,35.0,66.0,55.0,2.0,28.0,18.0,0.0,10.0,11.0,36.0,68.0,1.0
Davy Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,26,1993,32.6,67.0,48.0,22.0,35.0,10.0,20.0,57.0,35.1,37.0,590.0,161.0,27.3,173.0,281.0,136.0,69.0,18.0,0.0,51.0,27.0,94.0,54.0,1.0
Felix Klaus,de GER,"FW,MF",Wolfsburg,de Bundesliga,26,1992,7.4,23.0,13.0,4.0,14.0,5.0,9.0,22.0,40.9,13.0,226.0,69.0,30.5,31.0,128.0,67.0,11.0,3.0,0.0,8.0,2.0,25.0,3.0,0.0
Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,33,1985,26.2,37.0,26.0,27.0,10.0,0.0,21.0,41.0,51.2,20.0,241.0,90.0,37.3,150.0,86.0,5.0,43.0,25.0,0.0,18.0,16.0,53.0,146.0,1.0
Timm Klose,ch SUI,DF,Norwich City,eng Premier League,31,1988,6.5,9.0,4.0,4.0,5.0,0.0,5.0,11.0,45.5,6.0,53.0,24.0,45.3,36.0,17.0,0.0,11.0,6.0,0.0,5.0,2.0,11.0,30.0,2.0
Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,23,1996,29.4,48.0,26.0,25.0,20.0,3.0,17.0,41.0,41.5,24.0,343.0,130.0,37.9,175.0,131.0,37.0,66.0,17.0,0.0,49.0,21.0,69.0,116.0,3.0
Justin Kluivert,nl NED,FW,Roma,it Serie A,20,1999,16.8,19.0,12.0,5.0,9.0,5.0,7.0,22.0,31.8,15.0,259.0,69.0,26.6,60.0,120.0,79.0,26.0,0.0,0.0,26.0,6.0,25.0,6.0,0.0
Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,23,1996,20.9,48.0,23.0,34.0,13.0,1.0,16.0,30.0,53.3,14.0,282.0,89.0,31.6,142.0,99.0,41.0,39.0,4.0,0.0,35.0,17.0,65.0,86.0,1.0
Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,27,1992,17.7,40.0,25.0,32.0,8.0,0.0,20.0,40.0,50.0,20.0,190.0,74.0,38.9,118.0,61.0,11.0,40.0,13.0,0.0,27.0,25.0,65.0,117.0,2.0
Robin Koch,de GER,"DF,MF",Freiburg,de Bundesliga,23,1996,30.1,41.0,24.0,24.0,16.0,1.0,8.0,25.0,32.0,17.0,270.0,77.0,28.5,145.0,106.0,19.0,43.0,21.0,0.0,22.0,18.0,59.0,155.0,3.0
Giorgi Kochorashvili,ge GEO,MF,Levante,es La Liga,20,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Kodjia,ci CIV,"FW,MF",Aston Villa,eng Premier League,29,1989,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,33.0,9.0,27.3,6.0,15.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
Kenan Kodro,ba BIH,"FW,MF",Athletic Club,es La Liga,25,1993,4.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,88.0,18.0,20.5,7.0,40.0,41.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0
Dominik Kohr,de GER,MF,Eint Frankfurt,de Bundesliga,25,1994,16.1,58.0,39.0,23.0,31.0,4.0,18.0,52.0,34.6,34.0,357.0,125.0,35.0,101.0,193.0,63.0,47.0,13.0,0.0,34.0,18.0,76.0,19.0,0.0
Koke,es ESP,MF,Atlético Madrid,es La Liga,27,1992,30.0,79.0,54.0,31.0,34.0,14.0,35.0,94.0,37.2,59.0,484.0,137.0,28.3,153.0,236.0,95.0,51.0,9.0,0.0,42.0,22.0,101.0,31.0,1.0
Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,33,1985,30.4,41.0,25.0,24.0,12.0,5.0,20.0,43.0,46.5,23.0,262.0,112.0,42.7,100.0,115.0,47.0,36.0,10.0,0.0,26.0,18.0,59.0,71.0,1.0
Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,26,1993,18.9,35.0,18.0,22.0,6.0,7.0,12.0,25.0,48.0,13.0,230.0,67.0,29.1,116.0,81.0,33.0,23.0,5.0,0.0,18.0,15.0,50.0,45.0,1.0
Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1991,14.5,17.0,12.0,12.0,5.0,0.0,9.0,26.0,34.6,17.0,158.0,49.0,31.0,77.0,75.0,6.0,26.0,4.0,0.0,22.0,24.0,41.0,60.0,1.0
Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,23,1995,14.8,41.0,25.0,21.0,17.0,3.0,18.0,37.0,48.6,19.0,184.0,58.0,31.5,102.0,56.0,26.0,22.0,2.0,0.0,20.0,26.0,67.0,59.0,0.0
Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,20,1999,6.3,13.0,7.0,10.0,2.0,1.0,2.0,9.0,22.2,7.0,56.0,17.0,30.4,36.0,16.0,4.0,9.0,3.0,0.0,6.0,5.0,18.0,43.0,1.0
Moussa Konaté,sn SEN,FW,Amiens,fr Ligue 1,26,1993,6.8,5.0,4.0,1.0,4.0,0.0,1.0,6.0,16.7,5.0,139.0,28.0,20.1,13.0,76.0,50.0,4.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0
Geoffrey Kondogbia,cf CTA,MF,Valencia,es La Liga,26,1993,20.1,66.0,47.0,37.0,22.0,7.0,19.0,51.0,37.3,32.0,460.0,131.0,28.5,207.0,208.0,45.0,41.0,10.0,0.0,31.0,24.0,90.0,59.0,0.0
Kouadio Koné,fr FRA,MF,Toulouse,fr Ligue 1,18,2001,9.7,33.0,25.0,14.0,15.0,4.0,13.0,36.0,36.1,23.0,299.0,89.0,29.8,97.0,175.0,27.0,19.0,1.0,0.0,18.0,20.0,53.0,13.0,0.0
Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,30,1989,16.4,32.0,20.0,20.0,10.0,2.0,11.0,21.0,52.4,10.0,156.0,46.0,29.5,95.0,55.0,6.0,21.0,7.0,0.0,14.0,20.0,52.0,56.0,1.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa Koné,sn SEN,FW,Nîmes,fr Ligue 1,22,1996,1.6,2.0,2.0,2.0,0.0,0.0,1.0,4.0,25.0,3.0,24.0,3.0,12.5,4.0,15.0,5.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0
Youssouf Koné,ml MLI,DF,Lyon,fr Ligue 1,24,1995,9.1,24.0,15.0,18.0,5.0,1.0,11.0,20.0,55.0,9.0,81.0,23.0,28.4,57.0,17.0,7.0,8.0,1.0,0.0,7.0,6.0,30.0,22.0,0.0
Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,21,1997,22.7,27.0,18.0,20.0,7.0,0.0,6.0,16.0,37.5,10.0,193.0,63.0,32.6,107.0,65.0,21.0,55.0,23.0,0.0,32.0,14.0,41.0,83.0,3.0
Pascal Köpke,de GER,FW,Hertha BSC,de Bundesliga,23,1995,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,34.0,8.0,23.5,1.0,19.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,33,1985,24.3,27.0,16.0,21.0,5.0,1.0,9.0,20.0,45.0,11.0,169.0,60.0,35.5,99.0,60.0,10.0,49.0,20.0,0.0,29.0,16.0,43.0,140.0,1.0
Filip Kostić,rs SRB,"DF,MF",Eint Frankfurt,de Bundesliga,26,1992,32.9,71.0,47.0,33.0,25.0,13.0,23.0,71.0,32.4,48.0,558.0,156.0,28.0,198.0,207.0,153.0,63.0,3.0,0.0,60.0,15.0,86.0,15.0,0.0
Christian Kouamé,ci CIV,FW,Fiorentina,it Serie A,21,1997,3.3,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,48.0,14.0,29.2,3.0,28.0,17.0,6.0,1.0,0.0,5.0,4.0,6.0,1.0,0.0
Christian Kouamé,ci CIV,FW,Genoa,it Serie A,21,1997,10.2,5.0,3.0,0.0,2.0,3.0,0.0,11.0,0.0,11.0,161.0,30.0,18.6,26.0,61.0,74.0,12.0,3.0,0.0,9.0,1.0,6.0,10.0,0.0
Nianzou Kouassi,fr FRA,"DF,MF",Paris S-G,fr Ligue 1,17,2002,5.0,5.0,4.0,1.0,3.0,1.0,3.0,5.0,60.0,2.0,50.0,21.0,42.0,19.0,25.0,6.0,6.0,2.0,0.0,4.0,3.0,8.0,5.0,0.0
Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,26,1992,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,7.0,1.0,14.3,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0
Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,28,1991,23.4,61.0,41.0,32.0,25.0,4.0,22.0,33.0,66.7,11.0,248.0,89.0,35.9,138.0,99.0,11.0,40.0,19.0,2.0,21.0,17.0,78.0,92.0,1.0
Efthimis Koulouris,gr GRE,FW,Toulouse,fr Ligue 1,23,1996,17.1,10.0,6.0,5.0,4.0,1.0,3.0,15.0,20.0,12.0,219.0,48.0,21.9,24.0,114.0,81.0,15.0,5.0,0.0,10.0,4.0,14.0,9.0,0.0
Jules Koundé,fr FRA,DF,Sevilla,es La Liga,20,1998,25.7,23.0,16.0,15.0,5.0,3.0,11.0,18.0,61.1,7.0,184.0,77.0,41.8,84.0,83.0,17.0,29.0,15.0,2.0,14.0,12.0,35.0,146.0,2.0
Leonardo Koutris,gr GRE,DF,Mallorca,es La Liga,24,1995,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,6.0,40.0,9.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0
Cheikhou Kouyaté,sn SEN,"MF,DF",Crystal Palace,eng Premier League,29,1989,28.1,70.0,45.0,45.0,23.0,2.0,23.0,50.0,46.0,27.0,418.0,123.0,29.4,191.0,177.0,50.0,60.0,13.0,0.0,47.0,18.0,88.0,79.0,1.0
Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,25,1994,23.0,80.0,55.0,31.0,42.0,7.0,30.0,78.0,38.5,48.0,533.0,173.0,32.5,154.0,279.0,100.0,28.0,2.0,0.0,26.0,12.0,92.0,17.0,0.0
Dawid Kownacki,pl POL,"FW,MF",Düsseldorf,de Bundesliga,22,1997,12.1,16.0,13.0,8.0,5.0,3.0,6.0,17.0,35.3,11.0,226.0,73.0,32.3,42.0,115.0,69.0,18.0,2.0,0.0,16.0,11.0,27.0,12.0,0.0
