Player,Nation,Pos,Squad,Comp,Age,Born,90s,Goals,Shots,Shots on Target,Shots on Target %,Shots Total p90,Shots on Target p90,Goals per shot,Goals per shot on target,Shots from Free Kicks,Penalty Kicks scored,Penalty Kicks attempted,xG,Non-penalty xG,npxG/Sh,G-xG,np:G-xG
Renato Sanches,pt POR,MF,Bayern Munich,de Bundesliga,20,1997,6.4,1.0,18.0,4.0,22.2,2.81,0.62,0.06,0.25,0.0,0.0,0.0,1.4,1.4,0.08,-0.4,-0.4
Alexis Sánchez,cl CHI,"FW,MF",Manchester Utd,eng Premier League,29,1988,9.8,1.0,18.0,9.0,50.0,1.84,0.92,0.06,0.11,2.0,0.0,0.0,1.5,1.5,0.08,-0.5,-0.5
Carlos Sánchez,co COL,MF,West Ham,eng Premier League,32,1986,2.7,0.0,3.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1
Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,22,1996,21.6,1.0,12.0,3.0,25.0,0.56,0.14,0.08,0.33,0.0,0.0,0.0,1.2,1.2,0.1,-0.2,-0.2
Javi Sánchez,es ESP,DF,Real Madrid,es La Liga,21,1997,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Víctor Sánchez,es ESP,MF,Espanyol,es La Liga,30,1987,14.1,0.0,11.0,2.0,18.2,0.78,0.14,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5
Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,18,2000,27.3,12.0,39.0,20.0,51.3,1.43,0.73,0.31,0.6,0.0,0.0,0.0,7.4,7.4,0.19,4.6,4.6
Sandro,br BRA,MF,Udinese,it Serie A,29,1989,6.6,0.0,8.0,1.0,12.5,1.21,0.15,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
Sandro,br BRA,MF,Genoa,it Serie A,29,1989,7.9,0.0,7.0,1.0,14.3,0.89,0.13,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3
Alex Sandro,br BRA,DF,Juventus,it Serie A,27,1991,26.5,1.0,21.0,8.0,38.1,0.79,0.3,0.05,0.13,0.0,0.0,0.0,1.8,1.8,0.09,-0.8,-0.8
Leroy Sané,de GER,FW,Manchester City,eng Premier League,22,1996,20.7,10.0,56.0,24.0,42.9,2.7,1.16,0.18,0.42,5.0,0.0,0.0,6.0,6.0,0.11,4.0,4.0
Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,27,1990,29.0,2.0,18.0,2.0,11.1,0.62,0.07,0.11,1.0,0.0,0.0,0.0,1.1,1.1,0.06,0.9,0.9
Luca Sangalli,es ESP,"MF,FW",Real Sociedad,es La Liga,23,1995,11.1,1.0,11.0,5.0,45.5,0.99,0.45,0.09,0.2,0.0,0.0,0.0,1.1,1.1,0.1,-0.1,-0.1
Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,20,1997,27.4,1.0,36.0,5.0,13.9,1.31,0.18,0.03,0.2,1.0,0.0,0.0,1.4,1.4,0.04,-0.4,-0.4
Younousse Sankharé,sn SEN,MF,Bordeaux,fr Ligue 1,28,1989,16.4,1.0,18.0,5.0,27.8,1.1,0.3,0.06,0.2,0.0,0.0,0.0,2.2,2.2,0.12,-1.2,-1.2
Baissama Sankoh,gn GUI,"MF,FW",Caen,fr Ligue 1,26,1992,7.2,0.0,4.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,-0.8,-0.8
Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,25,1993,13.8,3.0,42.0,16.0,38.1,3.04,1.16,0.05,0.13,0.0,1.0,1.0,6.3,5.6,0.13,-3.3,-3.6
Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,23,1994,26.7,5.0,38.0,11.0,28.9,1.42,0.41,0.13,0.45,0.0,0.0,0.0,2.6,2.6,0.07,2.4,2.4
Nicola Sansone,it ITA,FW,Bologna,it Serie A,26,1991,12.7,2.0,29.0,11.0,37.9,2.29,0.87,0.07,0.18,1.0,0.0,0.0,2.2,2.2,0.08,-0.2,-0.2
Nicola Sansone,it ITA,"FW,MF",Villarreal,es La Liga,26,1991,0.4,1.0,2.0,1.0,50.0,4.86,2.43,0.5,1.0,0.0,0.0,0.0,0.1,0.1,0.05,0.9,0.9
Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,23,1995,36.1,1.0,25.0,5.0,20.0,0.69,0.14,0.04,0.2,0.0,0.0,0.0,1.1,1.1,0.04,-0.1,-0.1
Roberto Santamaría,es ESP,GK,Huesca,es La Liga,33,1985,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Santander,py PAR,FW,Bologna,it Serie A,27,1991,22.9,8.0,74.0,26.0,35.1,3.23,1.13,0.11,0.31,4.0,0.0,0.0,8.9,8.9,0.12,-0.9,-0.9
Davide Santon,it ITA,DF,Roma,it Serie A,27,1991,11.2,0.0,3.0,1.0,33.3,0.27,0.09,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Michael Santos,uy URU,"FW,MF",Leganés,es La Liga,25,1993,6.2,1.0,16.0,5.0,31.3,2.59,0.81,0.06,0.2,0.0,0.0,0.0,1.6,1.6,0.1,-0.6,-0.6
Samir Santos,br BRA,DF,Udinese,it Serie A,23,1994,20.0,2.0,8.0,3.0,37.5,0.4,0.15,0.25,0.67,0.0,0.0,0.0,0.5,0.5,0.06,1.5,1.5
Riccardo Saponara,it ITA,"MF,FW",Sampdoria,it Serie A,26,1991,10.1,2.0,26.0,6.0,23.1,2.59,0.6,0.08,0.33,0.0,0.0,0.0,1.6,1.6,0.06,0.4,0.4
Pablo Sarabia,es ESP,"MF,FW",Sevilla,es La Liga,26,1992,30.3,13.0,74.0,31.0,41.9,2.44,1.02,0.16,0.39,3.0,1.0,1.0,10.8,10.0,0.14,2.2,2.0
Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,20,1998,7.3,0.0,2.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,18,2000,2.4,2.0,4.0,2.0,50.0,1.7,0.85,0.5,1.0,0.0,0.0,0.0,1.5,1.5,0.38,0.5,0.5
Bouna Sarr,gn GUI,"DF,FW",Marseille,fr Ligue 1,26,1992,24.9,1.0,21.0,2.0,9.5,0.84,0.08,0.05,0.5,0.0,0.0,0.0,1.7,1.7,0.08,-0.7,-0.7
Ismaila Sarr,sn SEN,"FW,MF",Rennes,fr Ligue 1,20,1998,31.0,8.0,52.0,20.0,38.5,1.68,0.65,0.13,0.35,0.0,1.0,1.0,6.6,5.9,0.11,1.4,1.1
Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,19,1999,33.3,1.0,10.0,1.0,10.0,0.3,0.03,0.1,1.0,3.0,0.0,0.0,1.2,1.2,0.12,-0.2,-0.2
Lluís Sastre,es ESP,MF,Huesca,es La Liga,32,1986,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Sau,it ITA,"MF,FW",Sampdoria,it Serie A,30,1987,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Sau,it ITA,FW,Cagliari,it Serie A,30,1987,6.2,1.0,11.0,3.0,27.3,1.77,0.48,0.09,0.33,0.0,0.0,0.0,1.9,1.9,0.17,-0.9,-0.9
Téji Savanier,fr FRA,MF,Nîmes,fr Ligue 1,26,1991,31.8,6.0,63.0,17.0,27.0,1.98,0.53,0.03,0.12,16.0,4.0,4.0,5.4,2.4,0.04,0.6,-0.4
Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,27,1991,15.5,0.0,7.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.12,-0.8,-0.8
Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,26,1991,22.2,4.0,23.0,7.0,30.4,1.04,0.32,0.17,0.57,1.0,0.0,0.0,1.7,1.7,0.07,2.3,2.3
Ezequiel Schelotto,it ITA,"DF,MF",Chievo,it Serie A,29,1989,1.6,0.0,1.0,1.0,100.0,0.63,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Nicolás Schiappacasse,uy URU,FW,Parma,it Serie A,19,1999,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasquale Schiattarella,it ITA,MF,SPAL,it Serie A,31,1987,20.5,0.0,15.0,4.0,26.7,0.73,0.2,0.0,0.0,1.0,0.0,0.0,0.6,0.6,0.04,-0.6,-0.6
Patrik Schick,cz CZE,FW,Roma,it Serie A,22,1996,14.6,3.0,34.0,14.0,41.2,2.33,0.96,0.09,0.21,0.0,0.0,0.0,4.7,4.7,0.14,-1.7,-1.7
Julian Schieber,de GER,FW,Augsburg,de Bundesliga,29,1989,2.9,1.0,5.0,1.0,20.0,1.74,0.35,0.2,1.0,0.0,0.0,0.0,0.4,0.4,0.08,0.6,0.6
Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,28,1990,36.2,1.0,14.0,3.0,21.4,0.39,0.08,0.07,0.33,0.0,0.0,0.0,1.4,1.4,0.1,-0.4,-0.4
Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1997,8.6,0.0,2.0,1.0,50.0,0.23,0.12,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.09,-0.2,-0.2
Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,18,1999,2.5,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,25,1992,18.6,4.0,29.0,9.0,31.0,1.56,0.49,0.14,0.44,0.0,0.0,0.0,3.0,3.0,0.1,1.0,1.0
Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,31,1986,38.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,30,1988,6.3,0.0,4.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Jonathan Schmid,fr FRA,DF,Augsburg,de Bundesliga,28,1990,28.0,3.0,15.0,8.0,53.3,0.54,0.29,0.2,0.38,7.0,0.0,0.0,0.6,0.6,0.04,2.4,2.4
Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,28,1989,9.3,0.0,3.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
Alessandro Schöpf,at AUT,"MF,DF",Schalke 04,de Bundesliga,24,1994,11.2,1.0,19.0,3.0,15.8,1.7,0.27,0.05,0.33,0.0,0.0,0.0,1.4,1.4,0.07,-0.4,-0.4
Nico Schulz,de GER,"DF,MF",Hoffenheim,de Bundesliga,25,1993,28.2,1.0,29.0,8.0,27.6,1.03,0.28,0.03,0.13,0.0,0.0,0.0,2.1,2.1,0.07,-1.1,-1.1
André Schürrle,de GER,"FW,MF",Fulham,eng Premier League,27,1990,18.2,6.0,56.0,17.0,30.4,3.07,0.93,0.11,0.35,4.0,0.0,0.0,3.4,3.4,0.06,2.6,2.6
Pirmin Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,31,1987,23.1,0.0,12.0,1.0,8.3,0.52,0.04,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.03,-0.4,-0.4
Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,26,1992,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matteo Scozzarella,it ITA,MF,Parma,it Serie A,30,1988,16.2,0.0,9.0,1.0,11.1,0.56,0.06,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
Simone Scuffet,it ITA,GK,Udinese,it Serie A,22,1996,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Seculin,it ITA,GK,Chievo,it Serie A,28,1990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stanley Segarel,fr FRA,"FW,MF",Amiens,fr Ligue 1,24,1994,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davie Selke,de GER,"FW,MF",Hertha BSC,de Bundesliga,23,1995,19.3,3.0,45.0,20.0,44.4,2.33,1.04,0.07,0.15,0.0,0.0,0.0,6.5,6.5,0.14,-3.5,-3.5
Ole Selnæs,no NOR,MF,Saint-Étienne,fr Ligue 1,24,1994,18.5,0.0,13.0,3.0,23.1,0.7,0.16,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.04,-0.6,-0.6
Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,26,1992,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ken Sema,se SWE,"FW,MF",Watford,eng Premier League,24,1993,8.4,1.0,10.0,3.0,30.0,1.19,0.36,0.1,0.33,0.0,0.0,0.0,0.8,0.8,0.08,0.2,0.2
Alfa Semedo,gw GNB,MF,Espanyol,es La Liga,20,1997,0.5,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Nélson Semedo,pt POR,DF,Barcelona,es La Liga,24,1993,17.8,1.0,6.0,2.0,33.3,0.34,0.11,0.17,0.5,0.0,0.0,0.0,0.5,0.5,0.08,0.5,0.5
Rúben Semedo,pt POR,DF,Huesca,es La Liga,24,1994,9.4,0.0,7.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.08,-0.5,-0.5
Adrian Šemper,hr CRO,GK,Chievo,it Serie A,20,1998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefano Sensi,it ITA,MF,Sassuolo,it Serie A,22,1995,21.9,2.0,37.0,8.0,21.6,1.69,0.37,0.05,0.25,6.0,0.0,0.0,2.0,2.0,0.06,0.0,0.0
Luigi Sepe,it ITA,GK,Parma,it Serie A,27,1991,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,21,1997,19.2,2.0,28.0,8.0,28.6,1.46,0.42,0.07,0.25,0.0,0.0,0.0,2.4,2.4,0.09,-0.4,-0.4
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean Seri,ci CIV,MF,Fulham,eng Premier League,27,1991,24.9,1.0,18.0,6.0,33.3,0.72,0.24,0.06,0.17,3.0,0.0,0.0,1.1,1.1,0.06,-0.1,-0.1
Leonardo Sernicola,it ITA,FW,Sassuolo,it Serie A,21,1997,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julien Serrano,fr FRA,"MF,DF",Monaco,fr Ligue 1,20,1998,1.3,0.0,1.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.27,-0.3,-0.3
Grégory Sertic,fr FRA,MF,Marseille,fr Ligue 1,28,1989,1.2,0.0,1.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
Ryan Sessegnon,eng ENG,"FW,DF",Fulham,eng Premier League,18,2000,25.6,2.0,28.0,10.0,35.7,1.1,0.39,0.07,0.2,0.0,0.0,0.0,3.2,3.2,0.11,-1.2,-1.2
Paik Seung-ho,kr KOR,"FW,MF",Girona,es La Liga,21,1997,0.7,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Stephan El Shaarawy,it ITA,FW,Roma,it Serie A,25,1992,23.4,11.0,69.0,29.0,42.0,2.95,1.24,0.16,0.38,0.0,0.0,0.0,7.2,7.2,0.11,3.8,3.8
Meritan Shabani,al ALB,FW,Bayern Munich,de Bundesliga,19,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xherdan Shaqiri,ch SUI,"FW,MF",Liverpool,eng Premier League,26,1991,11.8,6.0,26.0,10.0,38.5,2.2,0.85,0.23,0.6,5.0,0.0,0.0,3.7,3.7,0.14,2.3,2.3
Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,23,1995,28.8,1.0,20.0,6.0,30.0,0.69,0.21,0.05,0.17,0.0,0.0,0.0,1.0,1.0,0.05,0.0,0.0
Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,26,1992,10.5,1.0,24.0,8.0,33.3,2.28,0.76,0.04,0.13,5.0,0.0,0.0,1.0,1.0,0.04,0.0,0.0
Gaku Shibasaki,jp JPN,"MF,FW",Getafe,es La Liga,26,1992,4.3,0.0,6.0,1.0,16.7,1.39,0.23,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.06,-0.4,-0.4
Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,25,1992,18.0,0.0,2.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Djibril Sidibé,fr FRA,"DF,MF",Monaco,fr Ligue 1,26,1992,23.1,0.0,18.0,3.0,16.7,0.78,0.13,0.0,0.0,1.0,0.0,0.0,1.4,1.4,0.08,-1.4,-1.4
Kalidou Sidibé,fr FRA,MF,Toulouse,fr Ligue 1,19,1999,14.0,1.0,6.0,2.0,33.3,0.43,0.14,0.17,0.5,0.0,0.0,0.0,0.3,0.3,0.05,0.7,0.7
Sidnei,br BRA,DF,Betis,es La Liga,28,1989,19.4,1.0,9.0,2.0,22.2,0.46,0.1,0.11,0.5,0.0,0.0,0.0,1.3,1.3,0.15,-0.3,-0.3
Theoson Siebatcheu,fr FRA,FW,Rennes,fr Ligue 1,22,1996,6.8,3.0,20.0,10.0,50.0,2.96,1.48,0.15,0.3,0.0,0.0,0.0,3.8,3.8,0.19,-0.8,-0.8
Francisco Sierralta,cl CHI,DF,Parma,it Serie A,21,1997,3.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,28,1989,34.6,13.0,81.0,29.0,35.8,2.34,0.84,0.14,0.38,7.0,2.0,5.0,10.8,6.9,0.08,2.2,4.1
Luca Siligardi,it ITA,FW,Parma,it Serie A,30,1988,18.2,1.0,36.0,7.0,19.4,1.98,0.38,0.03,0.14,1.0,0.0,0.0,1.8,1.8,0.05,-0.8,-0.8
Adrien Silva,pt POR,MF,Leicester City,eng Premier League,29,1989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrien Silva,pt POR,MF,Monaco,fr Ligue 1,29,1989,13.2,0.0,9.0,3.0,33.3,0.68,0.23,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.03,-0.2,-0.2
André Silva,pt POR,FW,Sevilla,es La Liga,22,1995,24.0,9.0,61.0,25.0,41.0,2.54,1.04,0.15,0.36,0.0,0.0,0.0,9.6,9.6,0.16,-0.6,-0.6
Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,23,1994,31.7,7.0,64.0,22.0,34.4,2.02,0.69,0.11,0.32,0.0,0.0,0.0,6.5,6.5,0.1,0.5,0.5
David Silva,es ESP,MF,Manchester City,eng Premier League,32,1986,26.7,6.0,50.0,18.0,36.0,1.87,0.67,0.12,0.33,4.0,0.0,0.0,6.9,6.9,0.14,-0.9,-0.9
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Silva,br BRA,"DF,MF",Saint-Étienne,fr Ligue 1,27,1991,15.9,0.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.08,-0.6,-0.6
Jonathan Silva,ar ARG,DF,Leganés,es La Liga,24,1994,30.0,3.0,23.0,9.0,39.1,0.77,0.3,0.13,0.33,0.0,0.0,0.0,1.6,1.6,0.07,1.4,1.4
Matheus Pereira da Silva,br BRA,MF,Juventus,it Serie A,20,1998,1.0,0.0,2.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,33,1984,23.1,0.0,13.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.07,-0.9,-0.9
Xande Silva,pt POR,FW,West Ham,eng Premier League,21,1997,0.2,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Matías Silvestre,ar ARG,DF,Empoli,it Serie A,33,1984,34.0,2.0,10.0,5.0,50.0,0.29,0.15,0.2,0.4,0.0,0.0,0.0,0.8,0.8,0.08,1.2,1.2
Giovanni Simeone,ar ARG,FW,Fiorentina,it Serie A,23,1995,27.3,6.0,69.0,28.0,40.6,2.53,1.03,0.09,0.21,0.0,0.0,0.0,10.7,10.7,0.16,-4.7,-4.7
Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,22,1996,2.6,0.0,5.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.18,-0.9,-0.9
Moses Simon,ng NGA,"DF,MF",Levante,es La Liga,23,1995,8.7,0.0,14.0,5.0,35.7,1.61,0.57,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.08,-1.1,-1.1
Unai Simón,es ESP,GK,Athletic Club,es La Liga,21,1997,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,31,1987,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,21,1996,4.5,0.0,2.0,1.0,50.0,0.45,0.22,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
Josh Sims,eng ENG,"FW,MF",Southampton,eng Premier League,21,1997,2.4,0.0,5.0,1.0,20.0,2.12,0.42,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.12,-0.6,-0.6
Giovanni Sio,ci CIV,FW,Montpellier,fr Ligue 1,29,1989,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,29,1988,32.9,1.0,21.0,4.0,19.0,0.64,0.12,0.05,0.25,0.0,0.0,0.0,1.6,1.6,0.08,-0.6,-0.6
Salvatore Sirigu,it ITA,GK,Torino,it Serie A,31,1987,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,20,1997,29.6,3.0,28.0,8.0,28.6,0.95,0.27,0.11,0.38,0.0,0.0,0.0,1.5,1.5,0.05,1.5,1.5
Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,28,1989,25.9,0.0,15.0,3.0,20.0,0.58,0.12,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.08,-1.2,-1.2
Pione Sisto,dk DEN,"FW,MF",Celta Vigo,es La Liga,23,1995,9.4,2.0,18.0,9.0,50.0,1.92,0.96,0.11,0.22,2.0,0.0,0.0,1.4,1.4,0.08,0.6,0.6
Antonio Sivera,es ESP,GK,Alavés,es La Liga,21,1996,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ellyes Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,23,1995,34.3,3.0,27.0,6.0,22.2,0.79,0.17,0.11,0.5,0.0,0.0,0.0,1.2,1.2,0.05,1.8,1.8
Oliver Skipp,eng ENG,"MF,FW",Tottenham,eng Premier League,17,2000,2.4,0.0,2.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,27,1991,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milan Škriniar,sk SVK,DF,Inter,it Serie A,23,1995,35.0,0.0,13.0,3.0,23.1,0.37,0.09,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07,-1.0,-1.0
Steven Skrzybski,de GER,"FW,MF",Schalke 04,de Bundesliga,25,1992,7.4,3.0,16.0,7.0,43.8,2.17,0.95,0.19,0.43,0.0,0.0,0.0,2.3,2.3,0.14,0.7,0.7
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petar Škuletić,rs SRB,"FW,MF",Montpellier,fr Ligue 1,28,1990,6.7,1.0,32.0,12.0,37.5,4.78,1.79,0.03,0.08,0.0,0.0,0.0,3.3,3.3,0.1,-2.3,-2.3
Callum Slattery,eng ENG,MF,Southampton,eng Premier League,19,1999,1.2,0.0,2.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.09,-0.2,-0.2
Naïm Sliti,tn TUN,"MF,FW",Dijon,fr Ligue 1,26,1992,25.4,3.0,62.0,20.0,32.3,2.44,0.79,0.03,0.1,18.0,1.0,1.0,5.4,4.6,0.07,-2.4,-2.6
Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,28,1989,23.6,1.0,12.0,4.0,33.3,0.51,0.17,0.08,0.25,0.0,0.0,0.0,1.1,1.1,0.09,-0.1,-0.1
