Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Completed,Passes Attempted,Pass Completion %,TotDist,PrgDist,Short Passes Completed,Short Passes Attempted,Short Pass Completion %,Medium Passes Completed,Medium Passes Attempted,Medium Pass Completion %,Long Passes Completed,Long Passes Attempted,Long Pass Completion %,Assists,xA,A-xA,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes
Ben Chilwell,eng ENG,DF,Leicester City,eng Premier League,22,1996,26.4,1527.0,1955.0,78.1,26138.0,8345.0,16.0,71.0,22.5,1291.0,1472.0,87.7,220.0,412.0,53.4,3.0,3.6,-0.6,36.0,92.0,23.0,12.0,160.0
Vlad Chiricheș,ro ROU,DF,Sassuolo,it Serie A,29,1989,7.9,455.0,489.0,93.0,9116.0,3025.0,5.0,7.0,71.4,336.0,358.0,93.9,114.0,124.0,91.9,0.0,0.0,0.0,0.0,23.0,1.0,0.0,21.0
Tahith Chong,nl NED,"FW,MF",Manchester Utd,eng Premier League,19,1999,0.4,9.0,14.0,64.3,136.0,36.0,0.0,2.0,0.0,9.0,11.0,81.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Joris Chotard,fr FRA,MF,Montpellier,fr Ligue 1,17,2001,13.9,429.0,556.0,77.2,9784.0,2651.0,8.0,22.0,36.4,287.0,345.0,83.2,134.0,189.0,70.9,0.0,0.4,-0.4,8.0,60.0,10.0,1.0,60.0
Hamza Choudhury,eng ENG,MF,Leicester City,eng Premier League,21,1997,9.9,428.0,494.0,86.6,7794.0,1523.0,9.0,21.0,42.9,329.0,365.0,90.1,90.0,108.0,83.3,1.0,0.1,0.9,3.0,30.0,2.0,0.0,20.0
Mounir Chouiar,fr FRA,"MF,FW",Dijon,fr Ligue 1,20,1999,16.7,459.0,640.0,71.7,8098.0,2611.0,14.0,40.0,35.0,354.0,430.0,82.3,91.0,170.0,53.5,0.0,2.9,-2.9,44.0,33.0,20.0,3.0,94.0
Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,23,1996,19.5,1166.0,1258.0,92.7,26595.0,6431.0,7.0,16.0,43.8,715.0,745.0,96.0,444.0,497.0,89.3,0.0,1.0,-1.0,4.0,82.0,2.0,0.0,47.0
Samuel Chukwueze,ng NGA,"MF,FW",Villarreal,es La Liga,20,1999,22.4,553.0,750.0,73.7,10360.0,2682.0,11.0,48.0,22.9,419.0,525.0,79.8,123.0,177.0,69.5,2.0,3.3,-1.3,35.0,36.0,33.0,9.0,90.0
Darko Churlinov,mk MKD,FW,Köln,de Bundesliga,19,2000,0.2,7.0,11.0,63.6,124.0,14.0,0.0,2.0,0.0,6.0,8.0,75.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Churripi,es ESP,GK,Valladolid,es La Liga,25,1994,2.7,35.0,99.0,35.4,1422.0,1098.0,0.0,1.0,0.0,14.0,15.0,93.3,21.0,83.0,25.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Luca Cigarini,it ITA,MF,Cagliari,it Serie A,33,1986,17.8,992.0,1228.0,80.8,20141.0,7200.0,15.0,28.0,53.6,717.0,785.0,91.3,260.0,415.0,62.7,4.0,3.0,1.0,42.0,124.0,14.0,0.0,145.0
Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,de Bundesliga,32,1987,18.1,597.0,712.0,83.8,11799.0,3127.0,12.0,25.0,48.0,435.0,505.0,86.1,150.0,182.0,82.4,0.0,0.2,-0.2,3.0,48.0,3.0,0.0,52.0
Jasper Cillessen,nl NED,GK,Valencia,es La Liga,30,1989,23.3,474.0,759.0,62.5,14582.0,9803.0,6.0,7.0,85.7,256.0,259.0,98.8,212.0,493.0,43.0,1.0,0.1,0.9,1.0,2.0,0.0,0.0,0.0
Thiago Cionek,pl POL,DF,SPAL,it Serie A,33,1986,24.1,1029.0,1360.0,75.7,18352.0,7977.0,18.0,68.0,26.5,822.0,928.0,88.6,189.0,364.0,51.9,1.0,1.0,0.0,14.0,67.0,18.0,9.0,152.0
Ibrahim Cissé,ci CIV,"DF,FW",Nice,fr Ligue 1,20,1999,0.6,37.0,44.0,84.1,748.0,272.0,0.0,0.0,0.0,26.0,28.0,92.9,11.0,16.0,68.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Ibrahim Cissé,sn SEN,DF,Angers,fr Ligue 1,23,1996,0.7,57.0,63.0,90.5,983.0,361.0,1.0,1.0,100.0,45.0,48.0,93.8,11.0,14.0,78.6,0.0,0.1,-0.1,1.0,2.0,1.0,1.0,10.0
Andrea Cistana,it ITA,DF,Brescia,it Serie A,22,1997,20.4,688.0,808.0,85.1,14975.0,4464.0,10.0,26.0,38.5,460.0,505.0,91.1,218.0,277.0,78.7,0.0,0.6,-0.6,5.0,31.0,5.0,0.0,39.0
Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,29,1989,13.2,253.0,322.0,78.6,5411.0,2056.0,3.0,6.0,50.0,175.0,201.0,87.1,75.0,115.0,65.2,0.0,0.0,0.0,1.0,20.0,2.0,0.0,24.0
Leon Clarke,eng ENG,"FW,MF",Sheffield Utd,eng Premier League,34,1985,0.4,5.0,7.0,71.4,73.0,7.0,0.0,0.0,0.0,4.0,6.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexis Claude-Maurice,fr FRA,"MF,FW",Nice,fr Ligue 1,21,1998,18.1,504.0,600.0,84.0,8313.0,1703.0,10.0,24.0,41.7,425.0,476.0,89.3,69.0,100.0,69.0,1.0,0.8,0.2,21.0,24.0,17.0,3.0,55.0
Christian Clemens,de GER,"MF,FW",Köln,de Bundesliga,27,1991,0.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Óscar Clemente,es ESP,MF,Atlético Madrid,es La Liga,20,1999,0.0,2.0,2.0,100.0,33.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yannis Clementia,fr FRA,GK,Nice,fr Ligue 1,22,1997,2.0,41.0,61.0,67.2,894.0,490.0,0.0,0.0,0.0,32.0,32.0,100.0,9.0,29.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denilho Cleonise,nl NED,FW,Genoa,it Serie A,17,2001,0.5,7.0,7.0,100.0,74.0,12.0,1.0,1.0,100.0,5.0,5.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Clerc,es ESP,DF,Levante,es La Liga,27,1992,20.5,709.0,968.0,73.2,11856.0,5168.0,7.0,39.0,17.9,610.0,712.0,85.7,92.0,217.0,42.4,2.0,1.9,0.1,10.0,44.0,7.0,4.0,107.0
Tom Cleverley,eng ENG,MF,Watford,eng Premier League,29,1989,10.8,366.0,469.0,78.0,5944.0,1970.0,17.0,25.0,68.0,297.0,337.0,88.1,52.0,107.0,48.6,0.0,0.5,-0.5,14.0,35.0,13.0,4.0,54.0
Conor Coady,eng ENG,DF,Wolves,eng Premier League,26,1993,38.0,1531.0,1782.0,85.9,42435.0,14948.0,10.0,23.0,43.5,758.0,809.0,93.7,763.0,950.0,80.3,0.0,0.7,-0.7,5.0,115.0,7.0,0.0,56.0
Marcus Coco,fr FRA,FW,Nantes,fr Ligue 1,23,1996,0.2,3.0,3.0,100.0,27.0,7.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renaud Cohade,fr FRA,MF,Metz,fr Ligue 1,34,1984,8.5,480.0,584.0,82.2,8886.0,2018.0,10.0,22.0,45.5,372.0,424.0,87.7,98.0,138.0,71.0,0.0,0.5,-0.5,9.0,58.0,5.0,0.0,50.0
Coke,es ESP,DF,Levante,es La Liga,32,1987,11.0,463.0,577.0,80.2,8864.0,3653.0,6.0,29.0,20.7,353.0,395.0,89.4,104.0,153.0,68.0,0.0,0.4,-0.4,7.0,26.0,8.0,3.0,62.0
Séamus Coleman,ie IRL,DF,Everton,eng Premier League,30,1988,20.4,813.0,1058.0,76.8,14398.0,6119.0,10.0,54.0,18.5,665.0,773.0,86.0,138.0,231.0,59.7,1.0,0.6,0.4,8.0,66.0,13.0,4.0,118.0
Álex Collado,es ESP,DF,Barcelona,es La Liga,20,1999,0.1,9.0,10.0,90.0,127.0,7.0,1.0,1.0,100.0,7.0,8.0,87.5,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ebrima Colley,gm GAM,FW,Atalanta,it Serie A,19,2000,0.9,37.0,42.0,88.1,508.0,92.0,2.0,3.0,66.7,35.0,38.0,92.1,0.0,1.0,0.0,1.0,0.6,0.4,2.0,2.0,2.0,0.0,3.0
Omar Colley,gm GAM,DF,Sampdoria,it Serie A,26,1992,30.8,1089.0,1324.0,82.3,25579.0,8935.0,28.0,44.0,63.6,662.0,728.0,90.9,399.0,552.0,72.3,1.0,0.4,0.6,6.0,98.0,5.0,1.0,97.0
Jamilu Collins,ng NGA,DF,Paderborn 07,de Bundesliga,24,1994,29.6,1346.0,1768.0,76.1,25666.0,10893.0,10.0,81.0,12.3,1061.0,1237.0,85.8,275.0,450.0,61.1,2.0,1.4,0.6,20.0,116.0,10.0,3.0,203.0
Simone Colombi,it ITA,GK,Parma,it Serie A,28,1991,4.0,82.0,98.0,83.7,1914.0,1148.0,6.0,6.0,100.0,50.0,51.0,98.0,26.0,41.0,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Colombo,it ITA,FW,Milan,it Serie A,17,2002,0.1,2.0,2.0,100.0,44.0,20.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Racine Coly,sn SEN,DF,Nice,fr Ligue 1,23,1995,7.2,466.0,540.0,86.3,8049.0,2788.0,15.0,28.0,53.6,379.0,416.0,91.1,72.0,96.0,75.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,41.0
Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,23,1996,16.7,611.0,797.0,76.7,10983.0,2162.0,5.0,31.0,16.1,511.0,621.0,82.3,95.0,145.0,65.5,3.0,3.9,-0.9,33.0,25.0,34.0,10.0,81.0
Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,34,1985,21.6,755.0,900.0,83.9,15249.0,6853.0,2.0,16.0,12.5,571.0,636.0,89.8,182.0,248.0,73.4,1.0,0.2,0.8,2.0,63.0,4.0,2.0,88.0
Aaron Connolly,ie IRL,FW,Brighton,eng Premier League,19,2000,14.0,126.0,163.0,77.3,1739.0,242.0,12.0,21.0,57.1,96.0,119.0,80.7,18.0,23.0,78.3,1.0,0.3,0.7,6.0,6.0,2.0,0.0,10.0
Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,32,1987,31.0,778.0,995.0,78.2,18872.0,10908.0,14.0,14.0,100.0,493.0,500.0,98.6,271.0,481.0,56.3,0.0,0.8,-0.8,4.0,11.0,1.0,0.0,0.0
Andrea Conti,it ITA,DF,Milan,it Serie A,25,1994,19.2,888.0,1060.0,83.8,15360.0,6156.0,13.0,35.0,37.1,725.0,789.0,91.9,150.0,236.0,63.6,2.0,1.5,0.5,9.0,93.0,10.0,4.0,110.0
Lewis Cook,eng ENG,MF,Bournemouth,eng Premier League,22,1997,15.0,560.0,719.0,77.9,11160.0,3293.0,7.0,28.0,25.0,413.0,487.0,84.8,140.0,204.0,68.6,0.0,1.0,-1.0,13.0,61.0,11.0,1.0,70.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Cook,eng ENG,DF,Bournemouth,eng Premier League,28,1991,27.0,993.0,1222.0,81.3,22720.0,7506.0,6.0,22.0,27.3,626.0,703.0,89.0,361.0,497.0,72.6,0.0,0.3,-0.3,3.0,49.0,3.0,0.0,65.0
Francis Coquelin,fr FRA,MF,Valencia,es La Liga,28,1991,21.2,885.0,984.0,89.9,17359.0,3670.0,12.0,20.0,60.0,672.0,711.0,94.5,201.0,253.0,79.4,0.0,0.2,-0.2,7.0,87.0,8.0,0.0,60.0
Gabriele Corbo,it ITA,DF,Bologna,it Serie A,19,2000,1.4,53.0,59.0,89.8,1177.0,475.0,1.0,1.0,100.0,37.0,37.0,100.0,15.0,21.0,71.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0
Sébastien Corchia,fr FRA,DF,Espanyol,es La Liga,28,1990,3.0,149.0,186.0,80.1,2694.0,969.0,1.0,10.0,10.0,123.0,132.0,93.2,25.0,44.0,56.8,0.0,0.5,-0.5,7.0,6.0,7.0,3.0,28.0
Iñigo Córdoba,es ESP,FW,Athletic Club,es La Liga,22,1997,16.0,316.0,458.0,69.0,4632.0,1230.0,14.0,41.0,34.1,271.0,340.0,79.7,31.0,77.0,40.3,4.0,1.1,2.9,14.0,20.0,13.0,6.0,32.0
Jhon Córdoba,co COL,FW,Köln,de Bundesliga,26,1993,22.2,320.0,408.0,78.4,5183.0,504.0,13.0,31.0,41.9,267.0,323.0,82.7,40.0,54.0,74.1,2.0,1.5,0.5,20.0,15.0,7.0,0.0,15.0
Sergio Córdova,ve VEN,"FW,MF",Augsburg,de Bundesliga,21,1997,4.1,54.0,76.0,71.1,781.0,181.0,4.0,8.0,50.0,43.0,57.0,75.4,7.0,11.0,63.6,1.0,0.8,0.2,3.0,7.0,0.0,0.0,6.0
Benjamin Corgnet,fr FRA,MF,Strasbourg,fr Ligue 1,32,1987,2.9,45.0,80.0,56.3,728.0,269.0,3.0,9.0,33.3,34.0,52.0,65.4,8.0,19.0,42.1,0.0,0.0,0.0,0.0,8.0,1.0,0.0,9.0
Jack Cork,eng ENG,MF,Burnley,eng Premier League,30,1989,29.0,743.0,933.0,79.6,12443.0,2770.0,34.0,62.0,54.8,586.0,688.0,85.2,123.0,183.0,67.2,0.0,0.7,-0.7,10.0,55.0,9.0,1.0,62.0
Andreas Cornelius,dk DEN,FW,Parma,it Serie A,26,1993,16.6,293.0,413.0,70.9,4529.0,801.0,12.0,31.0,38.7,246.0,318.0,77.4,35.0,64.0,54.7,3.0,1.6,1.4,18.0,19.0,6.0,0.0,26.0
Maxwel Cornet,ci CIV,"FW,DF",Lyon,fr Ligue 1,22,1996,14.8,499.0,690.0,72.3,8222.0,2855.0,15.0,45.0,33.3,419.0,508.0,82.5,65.0,137.0,47.4,3.0,2.7,0.3,25.0,24.0,22.0,12.0,83.0
Quentin Cornette,fr FRA,"FW,MF",Amiens,fr Ligue 1,25,1994,3.9,77.0,141.0,54.6,1450.0,507.0,1.0,9.0,11.1,62.0,79.0,78.5,14.0,53.0,26.4,2.0,0.8,1.2,3.0,8.0,8.0,5.0,20.0
Ángel Correa,ar ARG,"MF,FW",Atlético Madrid,es La Liga,24,1995,22.9,454.0,603.0,75.3,6249.0,1531.0,27.0,50.0,54.0,385.0,471.0,81.7,42.0,82.0,51.2,6.0,4.1,1.9,29.0,27.0,21.0,2.0,47.0
Joaquín Correa,ar ARG,"FW,MF",Lazio,it Serie A,24,1994,22.2,578.0,697.0,82.9,8852.0,1719.0,29.0,52.0,55.8,474.0,555.0,85.4,75.0,90.0,83.3,2.0,2.8,-0.8,32.0,31.0,34.0,1.0,67.0
Rober Correa,es ESP,DF,Eibar,es La Liga,26,1992,10.3,381.0,513.0,74.3,7041.0,2947.0,9.0,24.0,37.5,289.0,345.0,83.8,83.0,144.0,57.6,0.0,0.2,-0.2,6.0,32.0,7.0,3.0,76.0
Thierry Correia,pt POR,DF,Valencia,es La Liga,20,1999,2.9,107.0,134.0,79.9,2069.0,892.0,2.0,10.0,20.0,82.0,89.0,92.1,23.0,35.0,65.7,0.0,0.1,-0.1,2.0,10.0,2.0,1.0,19.0
Antonio Cortés,es ESP,"FW,MF",Granada,es La Liga,19,2000,2.0,19.0,38.0,50.0,243.0,47.0,2.0,6.0,33.3,16.0,29.0,55.2,1.0,3.0,33.3,0.0,0.2,-0.2,2.0,1.0,0.0,0.0,1.0
Angelo da Costa Júnior,br BRA,GK,Bologna,it Serie A,35,1983,1.0,25.0,28.0,89.3,575.0,294.0,0.0,0.0,0.0,17.0,17.0,100.0,8.0,11.0,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny da Costa,de GER,"DF,MF",Eint Frankfurt,de Bundesliga,26,1993,15.4,408.0,626.0,65.2,7946.0,3122.0,4.0,39.0,10.3,314.0,417.0,75.3,90.0,170.0,52.9,4.0,3.7,0.3,21.0,19.0,31.0,18.0,103.0
Diego Costa,es ESP,FW,Atlético Madrid,es La Liga,30,1988,15.0,260.0,366.0,71.0,3946.0,695.0,11.0,37.0,29.7,213.0,279.0,76.3,36.0,50.0,72.0,4.0,1.8,2.2,13.0,18.0,13.0,2.0,28.0
Douglas Costa,br BRA,"FW,MF",Juventus,it Serie A,28,1990,8.9,392.0,490.0,80.0,7019.0,1882.0,10.0,29.0,34.5,305.0,342.0,89.2,77.0,119.0,64.7,4.0,3.3,0.7,33.0,35.0,13.0,4.0,57.0
Jaume Costa,es ESP,DF,Valencia,es La Liga,31,1988,15.4,672.0,818.0,82.2,12027.0,4123.0,4.0,16.0,25.0,562.0,625.0,89.9,106.0,177.0,59.9,1.0,0.6,0.4,8.0,46.0,8.0,3.0,80.0
Nuno da Costa,cv CPV,"FW,MF",Strasbourg,fr Ligue 1,28,1991,5.9,97.0,152.0,63.8,1384.0,304.0,5.0,17.0,29.4,87.0,117.0,74.4,5.0,18.0,27.8,0.0,0.3,-0.3,5.0,6.0,2.0,0.0,10.0
David Costas,es ESP,DF,Celta Vigo,es La Liga,24,1995,3.8,182.0,198.0,91.9,3688.0,1173.0,1.0,5.0,20.0,131.0,137.0,95.6,50.0,56.0,89.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0
Benoît Costil,fr FRA,GK,Bordeaux,fr Ligue 1,32,1987,28.0,633.0,886.0,71.4,20265.0,13057.0,1.0,1.0,100.0,314.0,316.0,99.4,318.0,569.0,55.9,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalifa Coulibaly,ml MLI,FW,Nantes,fr Ligue 1,27,1991,18.0,199.0,336.0,59.2,2690.0,518.0,11.0,25.0,44.0,172.0,275.0,62.5,16.0,36.0,44.4,0.0,0.9,-0.9,13.0,14.0,8.0,3.0,22.0
Senou Coulibaly,ml MLI,DF,Dijon,fr Ligue 1,24,1994,7.4,322.0,383.0,84.1,7610.0,2709.0,2.0,4.0,50.0,193.0,217.0,88.9,127.0,162.0,78.4,0.0,0.0,0.0,1.0,19.0,2.0,0.0,20.0
Yoann Court,fr FRA,"FW,MF",Brest,fr Ligue 1,29,1990,16.3,378.0,549.0,68.9,6858.0,2059.0,8.0,33.0,24.2,290.0,369.0,78.6,80.0,147.0,54.4,7.0,2.2,4.8,16.0,43.0,15.0,5.0,62.0
Thibaut Courtois,be BEL,GK,Real Madrid,es La Liga,27,1992,34.0,849.0,1084.0,78.3,21914.0,10821.0,0.0,1.0,0.0,522.0,523.0,99.8,327.0,560.0,58.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Philippe Coutinho,br BRA,"MF,FW",Bayern Munich,de Bundesliga,27,1992,15.7,709.0,867.0,81.8,12745.0,3627.0,13.0,34.0,38.2,559.0,632.0,88.4,137.0,201.0,68.2,6.0,3.5,2.5,31.0,114.0,34.0,1.0,124.0
Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,20,1999,6.2,193.0,233.0,82.8,4063.0,1466.0,1.0,4.0,25.0,138.0,153.0,90.2,54.0,76.0,71.1,0.0,0.0,0.0,0.0,8.0,1.0,0.0,19.0
Alessio Cragno,it ITA,GK,Cagliari,it Serie A,25,1994,16.0,305.0,475.0,64.2,9238.0,6113.0,4.0,4.0,100.0,152.0,154.0,98.7,149.0,317.0,47.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0
Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,29,1989,30.3,1241.0,1681.0,73.8,21630.0,10702.0,18.0,88.0,20.5,1005.0,1151.0,87.3,218.0,442.0,49.3,0.0,1.8,-1.8,23.0,114.0,22.0,15.0,217.0
Domenico Criscito,it ITA,DF,Genoa,it Serie A,32,1986,22.8,964.0,1250.0,77.1,20196.0,7598.0,6.0,26.0,23.1,722.0,807.0,89.5,236.0,417.0,56.6,0.0,1.4,-1.4,22.0,84.0,31.0,10.0,149.0
Bryan Cristante,it ITA,MF,Roma,it Serie A,24,1995,18.0,915.0,1072.0,85.4,19507.0,5779.0,2.0,22.0,9.1,651.0,717.0,90.8,262.0,333.0,78.7,3.0,1.7,1.3,21.0,137.0,22.0,0.0,114.0
Sebastián Cristóforo,uy URU,MF,Eibar,es La Liga,25,1993,9.7,232.0,314.0,73.9,4126.0,1136.0,5.0,16.0,31.3,178.0,210.0,84.8,49.0,88.0,55.7,0.0,0.5,-0.5,7.0,27.0,2.0,0.0,31.0
Sebastián Cristóforo,uy URU,MF,Fiorentina,it Serie A,25,1993,1.0,41.0,49.0,83.7,737.0,334.0,1.0,3.0,33.3,32.0,34.0,94.1,8.0,12.0,66.7,0.0,0.2,-0.2,3.0,0.0,0.0,0.0,5.0
Juan Cuadrado,co COL,DF,Juventus,it Serie A,31,1988,29.5,2055.0,2321.0,88.5,37754.0,14001.0,22.0,49.0,44.9,1658.0,1763.0,94.0,375.0,509.0,73.7,5.0,4.6,0.4,45.0,171.0,52.0,19.0,259.0
Cucho,co COL,"FW,MF",Mallorca,es La Liga,20,1999,16.5,315.0,448.0,70.3,4812.0,1241.0,18.0,41.0,43.9,253.0,337.0,75.1,44.0,70.0,62.9,1.0,1.3,-0.3,17.0,18.0,8.0,4.0,31.0
Marc Cucurella,es ESP,"MF,DF",Getafe,es La Liga,21,1998,36.0,939.0,1408.0,66.7,16001.0,6392.0,24.0,102.0,23.5,767.0,954.0,80.4,148.0,352.0,42.0,5.0,4.7,0.3,49.0,87.0,51.0,24.0,211.0
Iván Cuéllar,es ESP,GK,Leganés,es La Liga,35,1984,27.0,423.0,823.0,51.4,19260.0,14320.0,0.0,0.0,0.0,98.0,100.0,98.0,325.0,723.0,45.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,3.0
Jaume Cuéllar,bo BOL,"FW,MF",SPAL,it Serie A,17,2001,0.8,14.0,16.0,87.5,232.0,14.0,0.0,0.0,0.0,11.0,13.0,84.6,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mickaël Cuisance,fr FRA,"MF,FW",Bayern Munich,de Bundesliga,19,1999,3.4,156.0,192.0,81.3,3057.0,753.0,1.0,8.0,12.5,113.0,126.0,89.7,42.0,58.0,72.4,0.0,0.2,-0.2,4.0,16.0,4.0,1.0,20.0
Matheus Cunha,br BRA,"FW,MF",Hertha BSC,de Bundesliga,20,1999,8.3,120.0,176.0,68.2,2649.0,898.0,3.0,10.0,30.0,82.0,115.0,71.3,35.0,51.0,68.6,0.0,0.4,-0.4,7.0,19.0,8.0,1.0,28.0
Matheus Cunha,br BRA,"FW,MF",RB Leipzig,de Bundesliga,20,1999,3.1,74.0,96.0,77.1,1208.0,281.0,2.0,7.0,28.6,62.0,76.0,81.6,10.0,13.0,76.9,1.0,0.3,0.7,3.0,6.0,5.0,2.0,12.0
Felipe Curcio,br BRA,DF,Brescia,it Serie A,26,1993,0.1,8.0,12.0,66.7,114.0,53.0,0.0,0.0,0.0,8.0,10.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Patrick Cutrone,it ITA,FW,Wolves,eng Premier League,21,1998,3.3,38.0,56.0,67.9,488.0,67.0,2.0,2.0,100.0,36.0,49.0,73.5,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
Patrick Cutrone,it ITA,FW,Fiorentina,it Serie A,21,1998,9.3,120.0,169.0,71.0,1694.0,290.0,4.0,13.0,30.8,104.0,131.0,79.4,12.0,25.0,48.0,1.0,1.0,0.0,7.0,2.0,8.0,1.0,9.0
Wylan Cyprien,fr FRA,MF,Nice,fr Ligue 1,24,1995,19.7,1122.0,1343.0,83.5,22657.0,5662.0,9.0,30.0,30.0,838.0,914.0,91.7,275.0,399.0,68.9,3.0,2.7,0.3,35.0,103.0,8.0,2.0,139.0
Rafael Czichos,de GER,DF,Köln,de Bundesliga,29,1990,24.5,990.0,1180.0,83.9,23215.0,8988.0,7.0,18.0,38.9,609.0,677.0,90.0,374.0,485.0,77.1,1.0,0.3,0.7,3.0,69.0,3.0,0.0,87.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lennart-Marten Czyborra,de GER,DF,Atalanta,it Serie A,20,1999,0.2,8.0,10.0,80.0,104.0,3.0,0.0,0.0,0.0,8.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco D'Alessandro,it ITA,"MF,DF",SPAL,it Serie A,28,1991,8.7,191.0,259.0,73.7,2863.0,829.0,6.0,24.0,25.0,164.0,196.0,83.7,21.0,39.0,53.8,0.0,1.1,-1.1,14.0,8.0,10.0,3.0,25.0
Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,30,1988,15.6,768.0,902.0,85.1,14021.0,4609.0,11.0,25.0,44.0,609.0,671.0,90.8,148.0,206.0,71.8,0.0,1.4,-1.4,8.0,43.0,13.0,3.0,77.0
Felice D'Amico,it ITA,MF,Sampdoria,it Serie A,18,2000,0.0,4.0,5.0,80.0,49.0,14.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Da Cunha,fr FRA,MF,Rennes,fr Ligue 1,18,2001,0.8,18.0,22.0,81.8,230.0,29.0,2.0,4.0,50.0,15.0,16.0,93.8,1.0,2.0,50.0,0.0,0.1,-0.1,2.0,0.0,1.0,0.0,1.0
Jacopo Da Riva,it ITA,FW,Atalanta,it Serie A,18,2000,0.0,2.0,2.0,100.0,24.0,9.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Damien Da Silva,fr FRA,DF,Rennes,fr Ligue 1,31,1988,24.9,1068.0,1220.0,87.5,24092.0,6898.0,6.0,16.0,37.5,705.0,745.0,94.6,357.0,459.0,77.8,2.0,1.0,1.0,4.0,54.0,3.0,1.0,49.0
Bryan Dabo,bf BFA,MF,SPAL,it Serie A,27,1992,12.5,500.0,578.0,86.5,8396.0,1886.0,12.0,20.0,60.0,407.0,447.0,91.1,81.0,111.0,73.0,4.0,0.8,3.2,12.0,52.0,5.0,0.0,47.0
