Player,Nation,Pos,Squad,Comp,Age,Born,90s,Passes Completed,Passes Attempted,Pass Completion %,TotDist,PrgDist,Short Passes Completed,Short Passes Attempted,Short Pass Completion %,Medium Passes Completed,Medium Passes Attempted,Medium Pass Completion %,Long Passes Completed,Long Passes Attempted,Long Pass Completion %,Assists,xA,A-xA,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michail Antonio,eng ENG,"FW,MF",West Ham,eng Premier League,28,1990,23.4,513.0,777.0,66.0,8177.0,2307.0,14.0,49.0,28.6,434.0,574.0,75.6,65.0,154.0,42.2,4.0,3.4,0.6,20.0,43.0,19.0,8.0,76.0
Antoñito,es ESP,"DF,MF",Valladolid,es La Liga,30,1987,20.7,671.0,902.0,74.4,11242.0,5016.0,12.0,40.0,30.0,567.0,648.0,87.5,92.0,214.0,43.0,1.0,1.9,-0.9,23.0,50.0,25.0,13.0,125.0
Vitorino Antunes,pt POR,DF,Getafe,es La Liga,31,1987,24.2,713.0,1178.0,60.5,15239.0,8474.0,12.0,52.0,23.1,513.0,675.0,76.0,188.0,451.0,41.7,3.0,2.7,0.3,29.0,77.0,34.0,17.0,227.0
Anuar,ma MAR,MF,Valladolid,es La Liga,23,1995,12.0,306.0,401.0,76.3,5423.0,1024.0,7.0,18.0,38.9,240.0,297.0,80.8,59.0,86.0,68.6,0.0,0.1,-0.1,3.0,16.0,2.0,1.0,17.0
Dennis Aogo,de GER,MF,Stuttgart,de Bundesliga,31,1987,11.4,465.0,565.0,82.3,9494.0,2048.0,8.0,17.0,47.1,342.0,369.0,92.7,115.0,179.0,64.2,0.0,1.3,-1.3,14.0,32.0,5.0,3.0,45.0
Houssem Aouar,fr FRA,MF,Lyon,fr Ligue 1,20,1998,34.0,1801.0,2069.0,87.0,32190.0,7580.0,27.0,73.0,37.0,1414.0,1563.0,90.5,360.0,433.0,83.1,7.0,3.3,3.7,40.0,202.0,38.0,0.0,194.0
Emmanuel Apeh,ng NGA,MF,Celta Vigo,es La Liga,21,1996,0.2,6.0,7.0,85.7,68.0,2.0,2.0,2.0,100.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.1,-0.1,1.0,1.0,0.0,0.0,0.0
Mauro Arambarri,uy URU,MF,Getafe,es La Liga,22,1995,29.7,560.0,804.0,69.7,12668.0,3657.0,17.0,39.0,43.6,346.0,454.0,76.2,197.0,311.0,63.3,2.0,1.6,0.4,15.0,74.0,8.0,2.0,100.0
Guilherme Arana,br BRA,"MF,DF",Sevilla,es La Liga,21,1997,7.0,239.0,295.0,81.0,3834.0,1071.0,1.0,8.0,12.5,207.0,242.0,85.5,31.0,45.0,68.9,0.0,0.1,-0.1,2.0,5.0,1.0,1.0,13.0
Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,29,1989,21.0,1449.0,1647.0,88.0,25633.0,7427.0,27.0,51.0,52.9,1155.0,1269.0,91.0,267.0,327.0,81.7,7.0,2.7,4.3,29.0,154.0,28.0,6.0,192.0
Luiz Araújo,br BRA,"FW,MF",Lille,fr Ligue 1,22,1996,8.7,232.0,311.0,74.6,4587.0,1114.0,2.0,11.0,18.2,172.0,207.0,83.1,58.0,93.0,62.4,2.0,1.2,0.8,12.0,19.0,10.0,5.0,37.0
Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,26,1991,29.8,1299.0,1478.0,87.9,27487.0,8432.0,9.0,20.0,45.0,923.0,1001.0,92.2,367.0,457.0,80.3,0.0,0.3,-0.3,4.0,57.0,6.0,2.0,62.0
Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,31,1987,21.7,855.0,1094.0,78.2,21848.0,7004.0,5.0,15.0,33.3,458.0,533.0,85.9,392.0,546.0,71.8,2.0,0.4,1.6,4.0,126.0,6.0,1.0,97.0
Joaquín Ardaiz,uy URU,FW,Frosinone,it Serie A,19,1999,0.2,2.0,4.0,50.0,21.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alphonse Areola,fr FRA,GK,Paris S-G,fr Ligue 1,25,1993,21.0,437.0,508.0,86.0,11542.0,7081.0,0.0,1.0,0.0,245.0,246.0,99.6,192.0,261.0,73.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Santiago Arias,co COL,DF,Atlético Madrid,es La Liga,26,1992,19.7,821.0,1037.0,79.2,13087.0,5983.0,21.0,42.0,50.0,692.0,798.0,86.7,108.0,197.0,54.8,1.0,1.0,0.0,14.0,46.0,26.0,9.0,160.0
Lorenzo Ariaudo,it ITA,DF,Frosinone,it Serie A,29,1989,18.7,512.0,608.0,84.2,11247.0,3475.0,2.0,6.0,33.3,357.0,389.0,91.8,153.0,213.0,71.8,0.0,0.2,-0.2,3.0,27.0,2.0,0.0,20.0
Nicolò Armini,it ITA,DF,Lazio,it Serie A,17,2001,0.4,17.0,25.0,68.0,335.0,126.0,0.0,0.0,0.0,13.0,17.0,76.5,4.0,8.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
Yoël Armougom,fr FRA,"DF,MF",Caen,fr Ligue 1,20,1998,20.6,636.0,910.0,69.9,12063.0,5322.0,8.0,26.0,30.8,497.0,609.0,81.6,131.0,275.0,47.6,1.0,1.4,-0.4,15.0,54.0,19.0,10.0,101.0
Stuart Armstrong,sco SCO,"MF,FW",Southampton,eng Premier League,26,1992,15.9,498.0,652.0,76.4,8420.0,2162.0,12.0,51.0,23.5,412.0,491.0,83.9,74.0,110.0,67.3,2.0,1.4,0.6,28.0,39.0,26.0,2.0,71.0
José Arnaiz,es ESP,"DF,MF",Leganés,es La Liga,23,1995,1.3,25.0,32.0,78.1,337.0,23.0,1.0,1.0,100.0,24.0,29.0,82.8,0.0,2.0,0.0,0.0,0.1,-0.1,1.0,0.0,0.0,0.0,0.0
Marko Arnautović,at AUT,FW,West Ham,eng Premier League,29,1989,22.1,496.0,655.0,75.7,7602.0,1359.0,20.0,51.0,39.2,405.0,511.0,79.3,71.0,93.0,76.3,4.0,3.6,0.4,33.0,21.0,17.0,2.0,46.0
Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,24,1994,31.9,1105.0,1469.0,75.2,26432.0,6633.0,6.0,32.0,18.8,691.0,807.0,85.6,408.0,630.0,64.8,6.0,3.4,2.6,39.0,116.0,31.0,8.0,181.0
Kepa Arrizabalaga,es ESP,GK,Chelsea,eng Premier League,23,1994,36.0,974.0,1136.0,85.7,27156.0,14923.0,2.0,2.0,100.0,509.0,514.0,99.0,463.0,620.0,74.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
Harry Arter,ie IRL,MF,Cardiff City,eng Premier League,28,1989,22.2,534.0,689.0,77.5,9771.0,2810.0,10.0,25.0,40.0,413.0,486.0,85.0,111.0,178.0,62.4,1.0,0.7,0.3,12.0,58.0,20.0,4.0,82.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kwadwo Asamoah,gh GHA,DF,Inter,it Serie A,29,1988,29.7,1933.0,2216.0,87.2,35205.0,10592.0,10.0,37.0,27.0,1576.0,1708.0,92.3,347.0,471.0,73.7,1.0,1.5,-0.5,30.0,174.0,44.0,14.0,217.0
Takuma Asano,jp JPN,"MF,FW",Hannover 96,de Bundesliga,23,1994,7.8,118.0,170.0,69.4,1873.0,408.0,3.0,11.0,27.3,96.0,129.0,74.4,19.0,30.0,63.3,0.0,0.5,-0.5,3.0,9.0,7.0,1.0,14.0
Santiago Ascacíbar,ar ARG,MF,Stuttgart,de Bundesliga,21,1997,27.0,923.0,1140.0,81.0,17205.0,4025.0,14.0,46.0,30.4,714.0,834.0,85.6,195.0,260.0,75.0,0.0,0.7,-0.7,13.0,79.0,10.0,2.0,92.0
Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,29,1989,32.0,521.0,805.0,64.7,19300.0,12895.0,1.0,1.0,100.0,185.0,188.0,98.4,335.0,616.0,54.4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0
Marco Asensio,es ESP,FW,Real Madrid,es La Liga,22,1996,19.8,842.0,1020.0,82.5,13292.0,3242.0,15.0,49.0,30.6,717.0,796.0,90.1,110.0,175.0,62.9,4.0,4.0,0.0,33.0,52.0,50.0,18.0,107.0
Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,30,1987,25.0,722.0,904.0,79.9,11754.0,2520.0,20.0,46.0,43.5,588.0,706.0,83.3,114.0,152.0,75.0,6.0,5.4,0.6,52.0,40.0,33.0,4.0,83.0
Simon Asta,de GER,DF,Augsburg,de Bundesliga,17,2001,1.0,21.0,35.0,60.0,315.0,133.0,0.0,0.0,0.0,19.0,26.0,73.1,2.0,9.0,22.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
Christian Atsu,gh GHA,"MF,FW",Newcastle Utd,eng Premier League,26,1992,16.6,335.0,454.0,73.8,5193.0,1161.0,12.0,32.0,37.5,283.0,342.0,82.7,40.0,80.0,50.0,0.0,1.2,-1.2,14.0,23.0,17.0,5.0,31.0
Youcef Attal,dz ALG,"DF,MF",Nice,fr Ligue 1,22,1996,25.1,1027.0,1278.0,80.4,16417.0,4718.0,23.0,50.0,46.0,879.0,1027.0,85.6,125.0,201.0,62.2,0.0,3.4,-3.4,27.0,51.0,24.0,10.0,111.0
Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,29,1989,30.3,526.0,742.0,70.9,7324.0,1884.0,18.0,47.0,38.3,465.0,614.0,75.7,43.0,81.0,53.1,5.0,4.2,0.8,33.0,28.0,33.0,4.0,68.0
Emil Audero,it ITA,GK,Sampdoria,it Serie A,21,1997,36.0,849.0,1158.0,73.3,22289.0,13292.0,4.0,5.0,80.0,510.0,515.0,99.0,335.0,638.0,52.5,0.0,0.1,-0.1,2.0,3.0,0.0,0.0,0.0
Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,de Bundesliga,21,1997,5.1,65.0,80.0,81.3,1008.0,211.0,3.0,4.0,75.0,54.0,66.0,81.8,8.0,10.0,80.0,0.0,0.9,-0.9,8.0,5.0,2.0,2.0,6.0
Ludwig Augustinsson,se SWE,DF,Werder Bremen,de Bundesliga,24,1994,33.6,1559.0,1979.0,78.8,27134.0,10979.0,12.0,51.0,23.5,1297.0,1476.0,87.9,250.0,452.0,55.3,4.0,2.6,1.4,25.0,97.0,43.0,24.0,249.0
Serge Aurier,ci CIV,"DF,MF",Tottenham,eng Premier League,25,1992,6.3,253.0,343.0,73.8,4361.0,1788.0,7.0,18.0,38.9,199.0,251.0,79.3,47.0,74.0,63.5,2.0,0.5,1.5,5.0,9.0,11.0,7.0,40.0
Charlie Austin,eng ENG,FW,Southampton,eng Premier League,29,1989,10.9,127.0,208.0,61.1,2051.0,287.0,5.0,16.0,31.3,103.0,156.0,66.0,19.0,36.0,52.8,2.0,0.4,1.6,9.0,4.0,4.0,0.0,9.0
Ezequiel Ávila,ar ARG,"FW,MF",Huesca,es La Liga,24,1994,22.2,314.0,576.0,54.5,6623.0,2291.0,10.0,41.0,24.4,217.0,343.0,63.3,87.0,192.0,45.3,2.0,2.7,-0.7,21.0,47.0,17.0,5.0,71.0
Jordan Ayew,gh GHA,FW,Crystal Palace,eng Premier League,26,1991,13.1,201.0,273.0,73.6,2823.0,526.0,9.0,31.0,29.0,172.0,205.0,83.9,20.0,37.0,54.1,2.0,1.1,0.9,13.0,11.0,6.0,0.0,16.0
Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,23,1994,27.2,1265.0,1430.0,88.5,29534.0,9646.0,9.0,20.0,45.0,797.0,845.0,94.3,459.0,565.0,81.2,1.0,0.4,0.6,5.0,90.0,6.0,1.0,89.0
Floyd Ayité,tg TOG,"FW,MF",Fulham,eng Premier League,29,1988,5.3,159.0,209.0,76.1,2483.0,725.0,5.0,13.0,38.5,132.0,162.0,81.5,22.0,34.0,64.7,0.0,0.3,-0.3,8.0,11.0,7.0,1.0,24.0
César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,28,1989,37.8,2471.0,2892.0,85.4,40522.0,14256.0,30.0,92.0,32.6,2145.0,2370.0,90.5,296.0,430.0,68.8,5.0,2.3,2.7,25.0,160.0,47.0,19.0,231.0
Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,es La Liga,27,1991,23.4,856.0,1037.0,82.5,19639.0,6851.0,5.0,13.0,38.5,550.0,602.0,91.4,301.0,422.0,71.3,0.0,0.0,0.0,1.0,28.0,0.0,0.0,30.0
Florian Baak,de GER,MF,Hertha BSC,de Bundesliga,19,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ludovic Baal,gf GUF,DF,Rennes,fr Ligue 1,32,1986,1.4,70.0,90.0,77.8,1145.0,600.0,1.0,3.0,33.3,60.0,68.0,88.2,9.0,19.0,47.4,0.0,0.0,0.0,0.0,3.0,1.0,1.0,9.0
Khouma Babacar,sn SEN,FW,Sassuolo,it Serie A,25,1993,16.5,248.0,303.0,81.8,3472.0,349.0,10.0,23.0,43.5,212.0,246.0,86.2,26.0,34.0,76.5,2.0,1.1,0.9,11.0,4.0,9.0,2.0,14.0
Ryan Babel,nl NED,FW,Fulham,eng Premier League,31,1986,13.9,410.0,515.0,79.6,6440.0,1687.0,14.0,34.0,41.2,344.0,390.0,88.2,52.0,91.0,57.1,3.0,2.3,0.7,23.0,27.0,10.0,3.0,42.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Bacca,co COL,FW,Villarreal,es La Liga,31,1986,14.1,192.0,274.0,70.1,2908.0,657.0,7.0,10.0,70.0,158.0,227.0,69.6,27.0,37.0,73.0,1.0,2.2,-1.2,23.0,7.0,6.0,0.0,18.0
Juninho Bacuna,cw CUW,"MF,DF",Huddersfield,eng Premier League,20,1997,15.7,559.0,763.0,73.3,11230.0,3789.0,9.0,33.0,27.3,396.0,473.0,83.7,154.0,257.0,59.9,0.0,1.6,-1.6,17.0,85.0,12.0,0.0,100.0
Leandro Bacuna,cw CUW,"MF,DF",Cardiff City,eng Premier League,26,1991,6.2,114.0,168.0,67.9,2153.0,858.0,1.0,5.0,20.0,89.0,115.0,77.4,24.0,48.0,50.0,0.0,0.0,0.0,1.0,11.0,5.0,2.0,24.0
Milan Badelj,hr CRO,MF,Lazio,it Serie A,29,1989,12.7,736.0,877.0,83.9,13525.0,4251.0,13.0,27.0,48.1,570.0,649.0,87.8,153.0,201.0,76.1,0.0,0.6,-0.6,12.0,76.0,12.0,3.0,84.0
Holger Badstuber,de GER,DF,Stuttgart,de Bundesliga,29,1989,5.8,241.0,265.0,90.9,5378.0,1610.0,3.0,3.0,100.0,155.0,166.0,93.4,83.0,96.0,86.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0
Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,26,1992,27.4,349.0,512.0,68.2,5108.0,834.0,12.0,39.0,30.8,302.0,412.0,73.3,35.0,61.0,57.4,1.0,3.0,-2.0,25.0,18.0,12.0,6.0,29.0
Daniel Baier,de GER,MF,Augsburg,de Bundesliga,34,1984,31.3,1226.0,1604.0,76.4,25126.0,7344.0,9.0,37.0,24.3,889.0,1058.0,84.0,328.0,509.0,64.4,1.0,1.5,-0.5,22.0,122.0,16.0,1.0,183.0
Leon Bailey,jm JAM,"FW,MF",Leverkusen,de Bundesliga,20,1997,21.3,637.0,961.0,66.3,11337.0,3544.0,17.0,54.0,31.5,507.0,644.0,78.7,113.0,263.0,43.0,1.0,3.6,-2.6,44.0,38.0,33.0,17.0,108.0
Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,24,1994,7.1,267.0,310.0,86.1,5489.0,1689.0,1.0,6.0,16.7,187.0,198.0,94.4,79.0,106.0,74.5,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0
Leighton Baines,eng ENG,DF,Everton,eng Premier League,33,1984,4.2,206.0,261.0,78.9,3537.0,1557.0,4.0,7.0,57.1,171.0,200.0,85.5,31.0,54.0,57.4,0.0,0.2,-0.2,4.0,16.0,2.0,1.0,43.0
Marvin Bakalorz,de GER,MF,Hannover 96,de Bundesliga,28,1989,16.3,305.0,406.0,75.1,5239.0,1258.0,11.0,27.0,40.7,243.0,290.0,83.8,51.0,89.0,57.3,0.0,0.5,-0.5,10.0,21.0,6.0,1.0,29.0
Tiemoué Bakayoko,fr FRA,MF,Milan,it Serie A,23,1994,25.6,1177.0,1353.0,87.0,21065.0,5934.0,18.0,38.0,47.4,945.0,1062.0,89.0,214.0,253.0,84.6,1.0,1.7,-0.7,25.0,119.0,14.0,2.0,149.0
Ridle Baku,de GER,MF,Mainz 05,de Bundesliga,20,1998,10.4,356.0,439.0,81.1,7083.0,1472.0,1.0,14.0,7.1,268.0,322.0,83.2,87.0,103.0,84.5,0.0,0.9,-0.9,6.0,33.0,4.0,1.0,37.0
Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,26,1991,22.4,655.0,838.0,78.2,13925.0,5702.0,5.0,13.0,38.5,450.0,523.0,86.0,200.0,302.0,66.2,0.0,0.1,-0.1,3.0,33.0,0.0,0.0,42.0
Keita Baldé,sn SEN,"FW,MF",Inter,it Serie A,23,1995,9.9,259.0,344.0,75.3,3985.0,671.0,5.0,26.0,19.2,222.0,260.0,85.4,32.0,58.0,55.2,2.0,1.7,0.3,17.0,8.0,16.0,7.0,24.0
Gareth Bale,wal WAL,FW,Real Madrid,es La Liga,29,1989,19.8,569.0,783.0,72.7,9852.0,2164.0,11.0,31.0,35.5,466.0,591.0,78.8,92.0,161.0,57.1,3.0,2.3,0.7,17.0,42.0,23.0,10.0,65.0
Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,30,1988,5.8,174.0,230.0,75.7,2989.0,1099.0,2.0,7.0,28.6,141.0,166.0,84.9,31.0,57.0,54.4,0.0,0.4,-0.4,3.0,9.0,3.0,1.0,28.0
Andrija Balić,hr CRO,"FW,MF",Udinese,it Serie A,20,1997,0.3,24.0,25.0,96.0,449.0,97.0,0.0,0.0,0.0,20.0,20.0,100.0,4.0,5.0,80.0,0.0,0.1,-0.1,1.0,0.0,1.0,0.0,1.0
Fodé Ballo-Touré,fr FRA,DF,Lille,fr Ligue 1,21,1997,17.7,580.0,775.0,74.8,9333.0,3865.0,7.0,24.0,29.2,497.0,612.0,81.2,76.0,139.0,54.7,1.0,1.1,-0.1,7.0,60.0,10.0,4.0,77.0
Fodé Ballo-Touré,fr FRA,DF,Monaco,fr Ligue 1,21,1997,17.7,633.0,835.0,75.8,11200.0,4347.0,5.0,30.0,16.7,513.0,609.0,84.2,115.0,196.0,58.7,3.0,2.6,0.4,21.0,47.0,19.0,14.0,115.0
Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,38,1980,12.0,579.0,711.0,81.4,10531.0,3443.0,7.0,19.0,36.8,457.0,503.0,90.9,115.0,189.0,60.8,1.0,0.9,0.1,16.0,76.0,13.0,4.0,81.0
Leon Balogun,ng NGA,DF,Brighton,eng Premier League,30,1988,6.6,174.0,218.0,79.8,3945.0,888.0,9.0,12.0,75.0,98.0,116.0,84.5,67.0,90.0,74.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
Mario Balotelli,it ITA,FW,Marseille,fr Ligue 1,27,1990,10.4,158.0,230.0,68.7,2810.0,440.0,6.0,16.0,37.5,121.0,161.0,75.2,31.0,53.0,58.5,0.0,0.3,-0.3,6.0,15.0,1.0,0.0,12.0
Mario Balotelli,it ITA,FW,Nice,fr Ligue 1,27,1990,8.4,168.0,237.0,70.9,3006.0,405.0,2.0,6.0,33.3,129.0,168.0,76.8,37.0,63.0,58.7,1.0,1.0,0.0,8.0,6.0,2.0,1.0,11.0
Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,28,1990,28.6,976.0,1276.0,76.5,16250.0,7266.0,8.0,38.0,21.1,843.0,975.0,86.5,125.0,263.0,47.5,4.0,1.5,2.5,17.0,61.0,20.0,10.0,158.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Bamba,fr FRA,"FW,MF",Lille,fr Ligue 1,22,1996,33.4,962.0,1224.0,78.6,15260.0,4445.0,32.0,74.0,43.2,808.0,944.0,85.6,122.0,206.0,59.2,3.0,6.0,-3.0,43.0,78.0,37.0,10.0,131.0
Sol Bamba,ci CIV,DF,Cardiff City,eng Premier League,33,1985,27.5,397.0,580.0,68.4,9028.0,3462.0,2.0,13.0,15.4,249.0,337.0,73.9,146.0,230.0,63.5,1.0,0.4,0.6,4.0,43.0,3.0,0.0,47.0
Yacine Bammou,ma MAR,"FW,MF",Caen,fr Ligue 1,26,1991,10.3,227.0,317.0,71.6,3423.0,823.0,4.0,21.0,19.0,196.0,232.0,84.5,27.0,64.0,42.2,0.0,0.5,-0.5,7.0,2.0,6.0,4.0,26.0
Éver Banega,ar ARG,MF,Sevilla,es La Liga,30,1988,29.6,1820.0,2208.0,82.4,40151.0,13352.0,18.0,52.0,34.6,1237.0,1357.0,91.2,565.0,799.0,70.7,5.0,3.4,1.6,52.0,224.0,40.0,5.0,303.0
Mattia Bani,it ITA,DF,Chievo,it Serie A,24,1993,29.0,1008.0,1261.0,79.9,21908.0,8406.0,1.0,17.0,5.9,707.0,798.0,88.6,300.0,446.0,67.3,0.0,0.3,-0.3,3.0,47.0,4.0,1.0,60.0
Léo Baptistão,br BRA,"FW,MF",Espanyol,es La Liga,25,1992,13.7,289.0,394.0,73.4,4561.0,1115.0,6.0,31.0,19.4,250.0,313.0,79.9,33.0,50.0,66.0,2.0,2.7,-0.7,22.0,17.0,16.0,4.0,37.0
Antonín Barák,cz CZE,"MF,FW",Udinese,it Serie A,23,1994,3.7,152.0,183.0,83.1,2478.0,576.0,4.0,6.0,66.7,129.0,151.0,85.4,19.0,26.0,73.1,0.0,0.1,-0.1,2.0,7.0,1.0,1.0,17.0
Federico Barba,it ITA,DF,Chievo,it Serie A,24,1993,27.6,1021.0,1309.0,78.0,21014.0,8373.0,10.0,30.0,33.3,743.0,855.0,86.9,268.0,424.0,63.2,0.0,1.2,-1.2,12.0,74.0,18.0,8.0,132.0
Danilo Barbosa,br BRA,MF,Nice,fr Ligue 1,22,1996,17.2,581.0,671.0,86.6,9156.0,2065.0,12.0,24.0,50.0,506.0,563.0,89.9,63.0,84.0,75.0,0.0,0.7,-0.7,14.0,47.0,5.0,0.0,50.0
Enis Bardhi,mk MKD,MF,Levante,es La Liga,23,1995,31.5,894.0,1211.0,73.8,15555.0,4756.0,27.0,59.0,45.8,690.0,841.0,82.0,177.0,311.0,56.9,4.0,2.8,1.2,27.0,89.0,34.0,10.0,115.0
Francesco Bardi,it ITA,GK,Frosinone,it Serie A,26,1992,3.0,42.0,74.0,56.8,1293.0,855.0,1.0,1.0,100.0,19.0,19.0,100.0,22.0,54.0,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil Bardsley,sco SCO,DF,Burnley,eng Premier League,33,1985,18.6,523.0,770.0,67.9,10171.0,4847.0,6.0,15.0,40.0,398.0,488.0,81.6,119.0,267.0,44.6,0.0,0.7,-0.7,6.0,61.0,20.0,6.0,117.0
Nicolò Barella,it ITA,"MF,FW",Cagliari,it Serie A,21,1997,34.5,1532.0,1926.0,79.5,27347.0,7213.0,24.0,72.0,33.3,1224.0,1404.0,87.2,284.0,450.0,63.1,3.0,3.0,0.0,43.0,151.0,52.0,9.0,178.0
Philipp Bargfrede,de GER,"MF,DF",Werder Bremen,de Bundesliga,29,1989,12.0,476.0,580.0,82.1,9693.0,3071.0,6.0,17.0,35.3,350.0,401.0,87.3,120.0,162.0,74.1,0.0,0.3,-0.3,5.0,75.0,9.0,1.0,67.0
Antonino Barillà,it ITA,MF,Parma,it Serie A,30,1988,29.1,604.0,848.0,71.2,10505.0,3780.0,15.0,47.0,31.9,470.0,572.0,82.2,119.0,229.0,52.0,2.0,1.8,0.2,18.0,92.0,14.0,2.0,94.0
Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,24,1993,13.8,881.0,973.0,90.5,15589.0,2677.0,13.0,24.0,54.2,708.0,765.0,92.5,160.0,184.0,87.0,5.0,2.1,2.9,21.0,62.0,17.0,2.0,66.0
Aymen Barkok,ma MAR,MF,Düsseldorf,de Bundesliga,20,1998,5.7,181.0,233.0,77.7,3621.0,989.0,3.0,14.0,21.4,134.0,158.0,84.8,44.0,61.0,72.1,0.0,0.2,-0.2,4.0,11.0,8.0,2.0,27.0
Ashley Barnes,at AUT,FW,Burnley,eng Premier League,28,1989,26.5,346.0,559.0,61.9,5019.0,1092.0,13.0,38.0,34.2,297.0,433.0,68.6,36.0,88.0,40.9,2.0,3.6,-1.6,20.0,23.0,13.0,2.0,45.0
Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,20,1997,11.2,257.0,344.0,74.7,3546.0,944.0,7.0,27.0,25.9,233.0,286.0,81.5,17.0,31.0,54.8,2.0,1.4,0.6,16.0,16.0,13.0,4.0,35.0
Antonio Barragán,es ESP,"DF,MF",Betis,es La Liga,31,1987,10.4,540.0,650.0,83.1,9051.0,3364.0,6.0,19.0,31.6,456.0,512.0,89.1,78.0,119.0,65.5,0.0,0.8,-0.8,10.0,26.0,16.0,8.0,68.0
Antonio Barreca,it ITA,DF,Newcastle Utd,eng Premier League,23,1995,0.1,1.0,3.0,33.3,16.0,16.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Antonio Barreca,it ITA,DF,Monaco,fr Ligue 1,23,1995,6.6,204.0,289.0,70.6,3782.0,1842.0,0.0,11.0,0.0,174.0,216.0,80.6,30.0,62.0,48.4,1.0,0.4,0.6,7.0,9.0,6.0,3.0,43.0
Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,18,2000,1.0,22.0,34.0,64.7,512.0,165.0,0.0,0.0,0.0,15.0,24.0,62.5,7.0,10.0,70.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0
Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,es La Liga,16,2001,4.4,87.0,115.0,75.7,1256.0,286.0,1.0,7.0,14.3,80.0,94.0,85.1,6.0,14.0,42.9,0.0,0.6,-0.6,6.0,5.0,3.0,1.0,8.0
Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,34,1984,8.7,396.0,515.0,76.9,6319.0,2215.0,11.0,27.0,40.7,335.0,401.0,83.5,50.0,87.0,57.5,2.0,1.3,0.7,10.0,44.0,13.0,1.0,52.0
Player,Nation,Pos,Squad,Comp,Age,Born,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
