Event,Player,Team,Outcome,X,Y,endX,endY
Pass,95408,26,Successful,35.4,67.6,41.7,34.9
Pass,74341,26,Successful,44.9,35.1,85.7,77.9
Dispossessed,96182,26,Successful,86.1,77.4,,
Tackle,31826,31,Successful,13.9,22.6,,
BallRecovery,31826,31,Successful,17.6,6.5,,
Pass,31826,31,Successful,20.8,3.8,22.7,20.4
Pass,316077,31,Successful,24.7,19.5,45.3,5.5
TakeOn,317804,31,Successful,53.8,6.6,,
Challenge,4511,26,Unsuccessful,46.2,93.4,,
Pass,317804,31,Successful,47.4,9.1,44.9,2.5
Pass,136824,31,Unsuccessful,44.9,2.5,77.7,31.6
BallRecovery,114147,26,Successful,18.9,62.3,,
Pass,114147,26,Successful,18.9,62.3,23.3,34
Pass,318871,26,Successful,25.3,26.8,36.3,43
Pass,115916,26,Successful,36.7,43.6,29.1,28.3
Pass,318871,26,Successful,30.4,31.0,27.4,80
Pass,95408,26,Successful,26.9,79.9,41.1,75.4
Pass,243510,26,Successful,41.0,76.1,41,97.5
Pass,4511,26,Unsuccessful,41.0,97.5,62.6,91.2
BallRecovery,31826,31,Successful,35.1,5.6,,
Dispossessed,31826,31,Successful,38.2,4.4,,
Tackle,109915,26,Successful,61.8,95.6,,
Pass,31826,31,Unsuccessful,43.7,0.0,67.6,4.7
Aerial,95408,26,Successful,30.9,95.0,,
Aerial,317804,31,Unsuccessful,69.1,5.0,,
Pass,95408,26,Successful,27.4,95.6,31.1,98.4
BallRecovery,243510,26,Successful,31.1,98.3,,
Pass,243510,26,Unsuccessful,31.1,98.3,54.5,93.9
Aerial,107941,31,Successful,43.1,14.6,,
Aerial,96182,26,Unsuccessful,56.9,85.4,,
Interception,107941,31,Successful,41.5,11.7,,
Foul,316077,31,Successful,59.4,10.9,,
Foul,243510,26,Unsuccessful,40.6,89.1,,
Pass,107941,31,Unsuccessful,56.6,12.8,100,72.6
Pass,114147,26,Successful,4.8,46.6,16.4,9.2
Pass,318871,26,Successful,15.3,7.9,33.2,4.7
BallTouch,262838,26,Unsuccessful,32.2,4.7,,
Pass,89925,31,Unsuccessful,70.9,100.0,64,89.3
Interception,109915,26,Successful,37.1,7.1,,
Pass,89925,31,Successful,69.9,100.0,78.2,91.8
Pass,317804,31,Unsuccessful,75.2,97.5,75.2,95
BlockedPass,262838,26,Successful,32.4,3.5,,
Pass,89925,31,Successful,63.9,100.0,63.2,86.3
Pass,118123,31,Successful,62.4,80.8,37.8,45.2
Pass,107941,31,Successful,42.1,18.0,54,8.3
Pass,31826,31,Successful,54.9,7.7,65.4,2.9
Pass,136824,31,Successful,70.7,9.1,66.1,17
Pass,316077,31,Successful,66.0,15.8,68.2,6.7
Pass,136824,31,Successful,67.1,7.6,43.6,29.7
Pass,107941,31,Successful,40.5,30.1,39.6,63.7
Pass,297544,31,Unsuccessful,40.5,69.4,84.5,100
Pass,318871,26,Successful,19.5,0.0,17.9,13.8
Pass,243510,26,Unsuccessful,18.2,9.5,48.1,9.4
Pass,297544,31,Unsuccessful,51.8,85.7,53.4,64
Pass,109915,26,Successful,46.3,34.0,53.7,33.6
Pass,96182,26,Successful,55.3,63.1,48.1,55.8
Pass,115916,26,Successful,48.1,55.8,38.3,62.6
Pass,95408,26,Successful,34.3,62.0,20.8,41.2
Pass,114147,26,Successful,20.8,41.2,26.8,15.8
Pass,74341,26,Successful,53.0,16.1,64.3,5.3
Pass,318871,26,Successful,66.0,4.4,24.3,23.6
Pass,114147,26,Successful,27.5,42.4,30.5,30
Pass,74341,26,Successful,31.0,28.6,35.8,9.1
Pass,68659,26,Successful,34.5,10.0,31,46
Pass,74341,26,Successful,34.9,50.9,41.6,81.5
Pass,95408,26,Successful,41.6,81.5,54.5,88.1
Pass,243510,26,Successful,58.8,85.0,61,74.4
Pass,109915,26,Successful,61.0,74.4,60.1,87.4
Pass,243510,26,Successful,59.0,81.5,58.1,36.3
Pass,68659,26,Successful,78.4,11.3,74.1,11.9
Pass,318871,26,Successful,73.4,10.4,81.7,8.5
Pass,262838,26,Successful,79.7,9.4,74.5,4.4
Pass,318871,26,Successful,72.3,4.6,57,31.2
Pass,74341,26,Successful,57.0,31.2,64,56.9
Pass,243510,26,Successful,64.0,56.9,56.1,66.7
Pass,95408,26,Successful,59.8,72.0,69.4,75.6
Pass,109915,26,Successful,69.4,75.6,64.6,69.3
Pass,243510,26,Successful,64.6,69.3,67.9,76.3
Pass,109915,26,Unsuccessful,66.7,72.4,70,44.2
BallRecovery,349669,31,Successful,30.8,70.2,,
Pass,349669,31,Unsuccessful,40.2,64.2,53.8,54
BallRecovery,74341,26,Successful,46.5,46.6,,
Pass,74341,26,Successful,46.5,46.6,52.9,26.5
Pass,318871,26,Successful,54.5,25.2,63.5,6.1
Pass,68659,26,Successful,71.5,5.3,76,5
Dispossessed,262838,26,Successful,74.6,5.5,,
Tackle,89925,31,Successful,25.4,94.5,,
BallRecovery,89925,31,Successful,27.5,93.0,,
Pass,89925,31,Unsuccessful,30.6,91.8,35.8,74.5
BallRecovery,115916,26,Successful,66.4,25.3,,
Pass,115916,26,Successful,66.4,25.3,69.1,12.8
