Event,Player,Team,Outcome,X,Y,endX,endY
Pass,84146,26,Successful,62.4,13.7,77.7,8.8
BallTouch,108226,26,Unsuccessful,82.2,10.9,,
Clearance,122945,183,Successful,12.8,84.1,39.7,93
Pass,318871,26,Successful,58.7,8.8,64.4,27
Pass,115916,26,Successful,63.8,27.0,55.5,44.2
Pass,95408,26,Successful,55.6,44.8,58.9,17.7
Pass,318871,26,Successful,61.1,18.2,72.6,27
BallTouch,115916,26,Unsuccessful,73.3,27.9,,
BallRecovery,136456,183,Successful,27.3,82.0,,
Pass,136456,183,Successful,28.0,82.9,36,92
Pass,69912,183,Successful,52.5,96.6,46,94.1
Pass,136456,183,Successful,46.3,94.4,52.6,97.8
Pass,69912,183,Successful,62.4,97.2,63.7,90.2
Pass,136456,183,Unsuccessful,68.9,94.2,85.9,95.2
BallRecovery,136451,26,Successful,12.4,4.6,,
Pass,136451,26,Unsuccessful,2.8,3.2,4.4,2.9
BlockedPass,69912,183,Successful,93.0,96.8,,
Pass,318871,26,Successful,12.2,0.0,26.5,3.4
Pass,96182,26,Successful,25.5,8.3,15.7,30.9
Pass,95408,26,Successful,20.3,36.4,28.7,85.4
Pass,4511,26,Successful,38.1,89.1,53.2,74.4
Pass,109915,26,Successful,49.8,73.0,67.8,93.6
Pass,84146,26,Successful,81.2,88.6,81.5,76.4
Pass,96182,26,Successful,81.5,76.4,77.9,76.6
Pass,84146,26,Unsuccessful,76.5,73.2,77.8,67.8
BallTouch,133464,183,Successful,22.3,33.3,,
