Event,Player,Team,Outcome,X,Y,endX,endY
BallRecovery,328983,13,Successful,18.2,29.1,,
Pass,328983,13,Successful,21.2,29.8,24.5,35.2
Pass,144890,13,Successful,25.1,37.1,25.7,54.2
Pass,342563,13,Successful,25.7,54.2,31.1,49.9
Pass,144890,13,Successful,31.1,49.9,33.4,53.7
Pass,342563,13,Successful,69.2,46.1,78.7,26.1
Challenge,96182,26,Unsuccessful,23.4,70.6,,
TakeOn,239872,13,Successful,76.6,29.4,,
SavedShot,239872,13,Successful,77.7,33.0,,
Save,73399,26,Successful,2.1,51.3,,
KeeperPickup,73399,26,Successful,2.1,51.3,,
Pass,73399,26,Successful,11.5,43.3,29.9,18.8
Pass,318871,26,Successful,37.1,20.3,37.1,30.3
Pass,68659,26,Unsuccessful,38.0,28.7,40.5,35.3
BallTouch,239872,13,Successful,58.6,66.1,,
Pass,33568,26,Successful,52.8,68.8,56.6,88.6
Pass,96182,26,Successful,58.0,87.7,66.5,88.7
Pass,33568,26,Successful,66.7,92.1,61.8,88.3
Pass,96182,26,Successful,62.5,81.7,61,65.2
Pass,115916,26,Successful,70.1,43.1,75.9,12.3
Pass,318871,26,Successful,77.0,11.1,70.4,27.9
Pass,115916,26,Successful,71.5,21.5,73.9,8.9
Pass,318871,26,Successful,72.0,11.0,56.9,49.4
Pass,95408,26,Successful,57.6,53.9,64.8,74.8
Pass,33568,26,Successful,64.8,74.8,67.7,68.7
Pass,96182,26,Successful,68.1,67.8,80.5,92.6
Pass,115726,26,Successful,80.5,92.6,70.7,82.4
Pass,33568,26,Successful,70.7,79.0,72.5,65.2
Pass,68659,26,Successful,71.4,59.4,76.8,16.7
Pass,318871,26,Successful,76.4,13.4,74.8,33.3
Pass,68659,26,Unsuccessful,74.7,33.6,88.1,56.9
Clearance,255169,13,Successful,10.4,45.2,28.6,47.2
Pass,115916,26,Successful,68.9,54.0,69.7,66.1
Pass,33568,26,Successful,71.1,69.1,83.8,86.2
Pass,115726,26,Unsuccessful,84.6,85.9,97.5,5.6
BallRecovery,144890,13,Successful,4.2,93.2,,
Dispossessed,144890,13,Successful,12.4,95.2,,
Tackle,108226,26,Unsuccessful,87.6,4.8,,
Pass,144890,13,Successful,6.6,90.8,2.6,82
Pass,23072,13,Successful,2.6,82.0,12.7,75.3
Pass,89401,13,Successful,12.7,75.3,5.3,95.9
Pass,144890,13,Unsuccessful,2.5,93.8,14.6,56.7
Error,144890,13,Successful,3.0,94.8,,
BallRecovery,109915,26,Successful,84.8,38.8,,
SavedShot,109915,26,Successful,84.7,38.5,,
Save,92173,13,Successful,4.9,50.7,,
KeeperPickup,92173,13,Successful,4.9,50.7,,
Pass,92173,13,Successful,10.3,45.0,13,22.5
Pass,255169,13,Successful,13.5,23.9,27.5,15.9
Pass,328983,13,Successful,27.1,21.3,30.1,27.7
Pass,89401,13,Successful,30.7,27.4,25.1,27.4
Pass,328983,13,Successful,31.9,63.1,43.2,71.5
Pass,342563,13,Successful,61.5,85.3,71.8,89.6
Pass,44120,13,Successful,87.2,76.1,91,63.4
SavedShot,239872,13,Successful,91.2,63.4,,
Save,95408,26,Successful,8.6,33.4,,
BallTouch,239872,13,Successful,95.7,66.6,,
Pass,73399,26,Successful,3.5,44.3,19.1,67
Pass,33568,26,Successful,23.6,72.0,31.4,88.1
Pass,115726,26,Successful,32.3,88.9,62.7,94.4
Pass,109915,26,Successful,66.2,88.3,59.4,73
Pass,33568,26,Successful,60.1,66.9,62.7,20.6
Pass,318871,26,Successful,64.9,13.1,72.5,9.2
Pass,108226,26,Unsuccessful,74.9,22.4,77.8,31
BlockedPass,342563,13,Successful,20.3,69.1,,
Pass,318871,26,Successful,58.2,23.1,22,44.2
Pass,73399,26,Successful,22.0,44.2,35.4,20
Pass,318871,26,Successful,39.1,28.3,34.9,35.7
Pass,74341,26,Successful,35.6,35.8,39.8,16.4
Pass,318871,26,Successful,43.0,13.1,50.9,5.6
Pass,68659,26,Successful,65.8,15.8,62,54.8
Pass,33568,26,Successful,65.8,57.2,78.6,86.5
Pass,115726,26,Successful,86.6,75.9,98.3,18.6
Pass,108226,26,Successful,97.6,18.5,78.8,17.9
Pass,318871,26,Unsuccessful,78.9,17.9,92.9,49.7
Clearance,89401,13,Successful,8.3,51.0,9.9,29.5
Clearance,328983,13,Successful,9.9,29.5,23.6,35.4
Pass,33568,26,Successful,76.7,69.9,76.8,74.2
Challenge,44120,13,Unsuccessful,24.5,27.4,,
TakeOn,115726,26,Successful,75.5,72.6,,
Pass,115726,26,Successful,73.7,69.7,70.7,53.9
Pass,115916,26,Successful,71.3,49.6,78.7,14.6
Pass,318871,26,Unsuccessful,80.5,17.3,88.2,53.6
Clearance,255169,13,Successful,12.7,47.9,49.6,41.2
Pass,95408,26,Successful,51.0,56.6,47.2,25
Pass,115916,26,Successful,52.2,23.0,68.4,7
Pass,318871,26,Successful,68.4,7.0,57.2,11.6
Pass,115916,26,Successful,63.9,28.8,75,92.9
Pass,115726,26,Successful,79.8,90.8,78.3,83
Pass,109915,26,Successful,79.4,77.3,84.7,60
SavedShot,96182,26,Successful,85.7,58.8,,
Save,22210,13,Successful,10.9,46.9,,
Pass,115726,26,Successful,63.2,100.0,46.1,91.2
Pass,95408,26,Successful,45.0,90.6,56.4,71.7
Pass,115916,26,Successful,60.8,63.6,56.9,37.9
Pass,33568,26,Successful,59.1,34.5,77.3,14.7
Pass,318871,26,Successful,79.5,16.2,70.3,17
Pass,33568,26,Successful,72.0,18.8,80.6,4.6
Pass,318871,26,Successful,80.3,6.8,74.1,34.9
Pass,115916,26,Unsuccessful,73.1,36.3,92.1,17.7
