Event,Minute,Second,Player,Team,Outcome,x,y,endX,endY,passtype
BallRecovery,16,38,13447,183,Successful,13.0,65.8,,,OpenPlay
Pass,16,39,13447,183,Successful,14.9,68.5,28.8,69.6,OpenPlay
TakeOn,16,42,14000,183,Successful,34.9,59.4,,,OpenPlay
Challenge,16,42,26820,13,Unsuccessful,69.1,41.5,,,OpenPlay
TakeOn,16,44,14000,183,Successful,38.9,56.1,,,OpenPlay
Challenge,16,44,125211,13,Unsuccessful,61.3,42.9,,,OpenPlay
BallTouch,16,46,14000,183,Unsuccessful,47.4,52.6,,,OpenPlay
BallRecovery,16,49,125211,13,Successful,44.6,46.4,,,OpenPlay
Pass,16,50,125211,13,Successful,44.6,46.4,36.9,61.7,OpenPlay
Pass,16,51,30051,13,Successful,36.9,61.7,44.2,44.2,OpenPlay
Pass,16,54,26820,13,Successful,40.5,56.0,37.1,60.9,OpenPlay
BallTouch,16,56,30051,13,Successful,36.1,58.8,,,OpenPlay
Pass,18,17,93647,183,Unsuccessful,60.4,100.0,93.7,81.1,OpenPlay
BallRecovery,18,19,6775,13,Successful,4.2,13.5,,,OpenPlay
Pass,18,20,6775,13,Successful,4.6,24.9,22.9,61.1,OpenPlay
Pass,18,24,30051,13,Successful,26.9,62.3,26.7,32.1,OpenPlay
Pass,18,29,76810,13,Successful,37.5,18.5,37.6,3.1,OpenPlay
Pass,18,31,125211,13,Successful,37.6,3.1,55.7,3.2,OpenPlay
Pass,18,33,84146,13,Unsuccessful,55.7,3.2,60.9,24.6,OpenPlay
BallRecovery,18,34,13447,183,Successful,39.5,73.4,,,OpenPlay
Pass,18,35,13447,183,Successful,40.7,76.4,47.9,75.6,OpenPlay
Pass,18,37,67807,183,Unsuccessful,48.3,66.7,63.7,49.4,OpenPlay
Interception,18,38,26820,13,Successful,44.9,41.5,,,OpenPlay
BallRecovery,18,39,30051,13,Successful,37.5,57.3,,,OpenPlay
Pass,18,39,30051,13,Successful,37.4,57.3,44.4,55.1,OpenPlay
Pass,18,40,26820,13,Successful,45.1,57.3,38.2,92.9,OpenPlay
Pass,18,43,23072,13,Successful,38.8,95.6,41.2,80.2,OpenPlay
Pass,18,47,26820,13,Successful,28.6,75.9,6.7,66.3,OpenPlay
Pass,18,51,6775,13,Unsuccessful,8.3,73.5,66,90.6,OpenPlay
Pass,18,55,9298,183,Successful,37.3,12.8,43.2,4.9,OpenPlay
BallTouch,18,57,68648,183,Unsuccessful,43.2,4.9,,,OpenPlay
Pass,18,58,25244,13,Successful,66.5,85.0,70.2,70.6,OpenPlay
Pass,19,0,24444,13,Successful,71.7,68.8,71.6,40.4,OpenPlay
SavedShot,19,2,84146,13,Successful,73.8,42.1,,,Assisted
Save,19,2,13447,183,Successful,23.5,57.5,,,OpenPlay
BallRecovery,19,6,13846,183,Successful,24.2,14.9,,,OpenPlay
Pass,19,8,13846,183,Successful,25.9,12.8,32.6,1.4,OpenPlay
Pass,19,10,68648,183,Unsuccessful,32.7,1.3,33.7,1.1,OpenPlay
BlockedPass,19,11,23072,13,Successful,65.1,98.0,,,OpenPlay
Pass,19,22,69877,183,Successful,35.4,0.0,46.3,3.4,OpenPlay
Pass,19,27,68648,183,Successful,44.4,4.3,9.5,38.9,OpenPlay
Pass,19,30,14111,183,Successful,9.7,40.7,24.3,61.8,OpenPlay
Pass,19,35,68662,183,Successful,30.9,65.2,28.7,30.6,OpenPlay
Pass,19,38,9298,183,Successful,28.7,30.6,13.8,57,OpenPlay
Pass,19,40,14111,183,Successful,13.8,57.0,20.9,85.3,OpenPlay
