Event,Minute,Second,Player,Team,Outcome,x,y,endX,endY,passtype
Pass,13,52,8137,24,Successful,10.5,75.3,28.3,92.3,OpenPlay
Pass,13,54,67491,24,Unsuccessful,28.3,92.4,41.7,93.2,OpenPlay
BallRecovery,13,55,6292,13,Successful,59.4,4.1,,,OpenPlay
Pass,13,56,6292,13,Successful,59.4,4.1,79.8,21.8,OpenPlay
Pass,13,58,24444,13,Unsuccessful,77.5,22.4,81.9,28.6,OpenPlay
OffsideGiven,14,,13796,13,Unsuccessful,81.6,83.0,,,OpenPlay
BlockedPass,14,0,8137,24,Successful,17.8,72.9,,,OpenPlay
Pass,14,2,6434,24,Unsuccessful,17.6,46.4,55,53.3,OpenPlay
BallRecovery,14,5,30051,13,Successful,41.8,44.9,,,OpenPlay
Pass,14,6,30051,13,Successful,41.8,44.9,53.7,54.6,OpenPlay
OffsidePass,14,9,26820,13,Successful,57.8,53.6,81.6,83,OpenPlay
OffsideProvoked,14,9,6434,24,Successful,23.7,33.3,,,OpenPlay
Pass,14,49,28746,24,Unsuccessful,21.5,29.1,77.2,71.5,OpenPlay
BallRecovery,14,58,6292,13,Successful,23.1,25.6,,,OpenPlay
Pass,14,59,6292,13,Successful,22.5,25.8,4.7,46.6,OpenPlay
Pass,15,1,6775,13,Successful,7.1,46.1,20.3,22.2,OpenPlay
Pass,15,7,6292,13,Successful,35.3,29.4,33.8,60,OpenPlay
Pass,15,13,13756,13,Successful,38.9,65.8,39.1,47,OpenPlay
Pass,15,17,30051,13,Successful,41.6,46.6,46.2,46.4,OpenPlay
Pass,15,18,26820,13,Successful,46.2,46.4,40.1,29.1,OpenPlay
Pass,15,20,6292,13,Successful,40.1,29.1,44.7,43,OpenPlay
Pass,15,23,26820,13,Successful,45.3,52.4,51.6,85.6,OpenPlay
Pass,15,26,23072,13,Successful,52.7,86.8,62.7,97.4,OpenPlay
Pass,15,27,13796,13,Successful,62.7,97.4,44.7,91.5,OpenPlay
Pass,15,30,23072,13,Successful,44.2,84.5,33,66.3,OpenPlay
Pass,15,32,30051,13,Successful,35.3,61.7,43.6,25.8,OpenPlay
Pass,15,37,6292,13,Successful,48.0,21.9,60.3,22.8,OpenPlay
